	num_samples	pval_counts	pval	pval_std	fc	fc_std	gene_id
TEK	498	466	2.83689302195e-09	0.0621	-3.9985	1.1301	ENSG00000120156.20
FERMT1	498	466	5.06673983128e-09	0.0601	4.9346	1.2929	ENSG00000101311.15
TDRD10	498	466	1.03392670905e-10	0.0815	-4.9042	1.449	ENSG00000163239.12
CDCA4	498	465	7.6665646452e-09	0.0568	2.7807	0.7762	ENSG00000170779.10
ITGA10	498	465	1.98148090839e-07	0.0254	-5.0382	1.0965	ENSG00000143127.12
TMEM100	498	464	2.06176785299e-09	0.0704	-6.2427	1.9007	ENSG00000166292.11
A2M	498	464	1.337278225e-11	0.0651	-4.1392	1.2345	ENSG00000175899.14
KANK2	498	464	2.02466070689e-09	0.0508	-2.9752	0.7932	ENSG00000197256.10
FGFR4	498	464	1.60905914745e-08	0.0808	-4.2699	1.3391	ENSG00000160867.14
FHL1	498	464	1.96373715047e-09	0.0599	-4.6328	1.3034	ENSG00000022267.16
BTNL9	498	463	7.72940465342e-11	0.044	-6.3033	1.8411	ENSG00000165810.16
PRX	498	463	1.35792094176e-07	0.0593	-4.3765	1.0663	ENSG00000105227.14
NOVA2	498	463	1.1394059489e-08	0.0509	-3.9423	0.975	ENSG00000104967.6
AATK	498	463	1.50943374528e-09	0.0853	-3.7367	1.0748	ENSG00000181409.11
PPP1R14A	498	462	7.03187262917e-09	0.0362	-4.3091	1.145	ENSG00000167641.10
RSRC1	498	462	5.71707801588e-13	0.0798	1.9815	0.6567	ENSG00000174891.12
ABCA8	498	461	4.76120043894e-11	0.064	-5.0248	1.8302	ENSG00000141338.13
EDNRB	498	461	1.23226708035e-08	0.0778	-4.2771	1.3008	ENSG00000136160.14
DES	498	461	1.04463397117e-09	0.0606	-6.0661	1.9326	ENSG00000175084.11
SH2D3C	498	460	1.22981293779e-07	0.0765	-3.3173	0.8312	ENSG00000095370.19
ADGRF5	498	460	1.16212016598e-12	0.0744	-3.8596	1.1951	ENSG00000069122.18
TBX4	498	460	2.23019915939e-10	0.0642	-4.3891	1.4497	ENSG00000121075.9
AMY2B	498	458	8.71731769741e-11	0.055	-3.9715	1.3703	ENSG00000240038.6
NOTCH4	498	457	3.66145880088e-08	0.0624	-3.672	0.8994	ENSG00000204301.6
KRT16	498	457	1.61268627771e-13	0.1006	8.8966	2.7874	ENSG00000186832.8
MARC2	498	457	4.81257962726e-10	0.0778	-2.1975	0.7977	ENSG00000117791.15
ADARB1	498	457	1.07484602731e-08	0.0577	-3.2713	0.9334	ENSG00000197381.15
SOD3	498	457	2.78369148331e-09	0.0504	-3.7143	1.1731	ENSG00000109610.5
ACTL6A	498	457	5.2612910372e-10	0.0921	2.5151	0.8314	ENSG00000136518.16
S1PR1	498	456	4.73115566413e-09	0.0602	-3.8101	1.1042	ENSG00000170989.8
VIP	498	456	3.60802230302e-06	0.0556	-5.17	1.2355	ENSG00000146469.12
ROBO4	498	456	1.91507977047e-07	0.0634	-3.7451	0.9237	ENSG00000154133.14
TRIM3	498	456	5.69020861634e-08	0.0522	-2.0727	0.5603	ENSG00000110171.18
RBPMS	498	455	3.04729525038e-09	0.0703	-2.7242	0.8699	ENSG00000157110.15
VIPR1	498	455	2.56115619905e-06	0.0371	-4.8491	1.1887	ENSG00000114812.12
EFNA3	498	455	1.15014994661e-10	0.0898	3.4856	1.0934	ENSG00000143590.13
SYNE1	498	455	1.09509382234e-09	0.0784	-3.596	1.1548	ENSG00000131018.22
SEC31B	498	454	1.49262326361e-10	0.0788	-3.5029	1.3312	ENSG00000075826.16
STARD9	498	454	2.36413665972e-07	0.0483	-4.1041	1.0707	ENSG00000159433.11
CCBE1	498	454	2.47755819677e-10	0.083	-4.6475	1.7112	ENSG00000183287.13
SLC11A1	498	454	2.99116833535e-07	0.0451	-4.6475	1.0937	ENSG00000018280.16
RGCC	498	454	3.95471218158e-07	0.0669	-4.0085	0.8897	ENSG00000102760.12
SGCA	498	453	1.40794448554e-09	0.083	-4.3841	1.7402	ENSG00000108823.15
FHOD1	498	453	9.24852853847e-09	0.0907	-2.6871	0.7644	ENSG00000135723.13
GAB3	498	452	2.69975539221e-11	0.08	-2.767	1.0242	ENSG00000160219.11
DSG3	498	451	1.82757648042e-16	0.1842	9.4249	2.9053	ENSG00000134757.4
RGL3	498	450	5.30424654727e-15	0.1093	-4.3464	1.7994	ENSG00000205517.12
KCNK3	498	449	3.45760033986e-09	0.08	-5.1156	1.9607	ENSG00000171303.6
CLDN5	498	449	7.32651242346e-08	0.0411	-4.6502	1.2566	ENSG00000184113.9
LCAT	498	449	1.31676403148e-08	0.0598	-3.3559	0.967	ENSG00000213398.7
CACNA1H	498	449	6.42745238452e-09	0.0755	-3.8986	1.2351	ENSG00000196557.10
SHE	498	448	3.48131372637e-10	0.0938	-3.6879	1.225	ENSG00000169291.9
PTPRB	498	448	2.74020460767e-07	0.0592	-3.68	0.989	ENSG00000127329.14
CACNB2	498	447	1.10460634049e-07	0.0769	-3.4829	1.0233	ENSG00000165995.18
RCC2	498	447	5.18970484911e-08	0.0751	1.8111	0.5694	ENSG00000179051.13
DENND3	498	447	9.94036738026e-08	0.0619	-3.4706	0.9493	ENSG00000105339.10
CLCN6	498	447	5.57057443963e-08	0.0541	-1.9798	0.6259	ENSG00000011021.21
TBX2	498	446	2.12789122277e-07	0.0461	-4.2299	1.013	ENSG00000121068.13
NTRK3	498	445	8.17225291761e-09	0.0809	-5.0351	1.7985	ENSG00000140538.16
MYO7B	498	445	1.5420746545e-07	0.0927	-4.9827	1.4118	ENSG00000169994.18
TP63	498	445	8.72719410584e-10	0.1642	6.8471	2.166	ENSG00000073282.12
ASPA	498	445	3.02651195961e-07	0.0665	-4.818	1.3789	ENSG00000108381.10
ARHGEF10	498	444	7.45921106768e-08	0.054	-2.7295	0.8682	ENSG00000104728.15
PDE1C	498	444	1.99132343388e-07	0.0762	-4.1604	1.236	ENSG00000154678.16
CKS1B	498	443	1.3265497065e-07	0.0892	2.5849	0.8248	ENSG00000173207.12
IFFO1	498	443	1.68051497122e-08	0.0643	-3.1288	0.996	ENSG00000010295.19
FBLN5	498	443	1.620017444e-07	0.062	-3.8213	1.1444	ENSG00000140092.14
SERPINB5	498	443	4.89831386661e-07	0.114	7.3399	1.8892	ENSG00000206075.13
FAM107A	498	443	1.08917539683e-07	0.0799	-5.4916	1.6302	ENSG00000168309.16
SLC2A1	498	443	1.70397331185e-07	0.0921	4.8246	1.2677	ENSG00000117394.19
PTPRM	498	441	6.34150584953e-08	0.0906	-3.1556	1.0019	ENSG00000173482.16
GRIA1	498	441	4.29368194474e-08	0.0881	-6.0541	1.8171	ENSG00000155511.17
HSPA12B	498	441	2.41233737695e-06	0.0658	-3.5668	0.9038	ENSG00000132622.10
KRT6B	498	440	2.51008205445e-11	0.1575	8.5488	2.8878	ENSG00000185479.5
TNS1	498	440	2.94909859668e-08	0.0663	-2.9811	1.0004	ENSG00000079308.16
MAMDC2	498	440	8.21542923083e-09	0.0711	-5.0921	1.8024	ENSG00000165072.9
CDH5	498	440	4.12064978058e-07	0.0658	-3.5556	0.9726	ENSG00000179776.17
RS1	498	440	8.98323961831e-06	0.0905	-5.5042	1.4211	ENSG00000102104.8
CALML3	498	439	1.28361743894e-15	0.1616	9.372	3.1924	ENSG00000178363.4
GRK5	498	439	8.60598162009e-07	0.0544	-3.0975	0.8328	ENSG00000198873.11
DLC1	498	439	2.14544831476e-08	0.1022	-3.6157	1.1461	ENSG00000164741.14
PHYKPL	498	438	2.32071142431e-07	0.1002	-1.8809	0.5641	ENSG00000175309.14
CNRIP1	498	438	5.09000449677e-08	0.0763	-2.603	0.9629	ENSG00000119865.8
PIGX	498	437	2.67153598321e-14	0.1329	2.1813	0.9514	ENSG00000163964.13
FAM83B	498	437	1.49380653031e-05	0.124	6.1589	1.5988	ENSG00000168143.8
AGER	498	437	1.58355324316e-10	0.0848	-5.9364	1.9075	ENSG00000204305.13
FHL5	498	436	3.63859392567e-07	0.0614	-4.3779	1.4018	ENSG00000112214.10
MICAL1	498	436	2.57831243575e-08	0.1121	-2.673	0.9004	ENSG00000135596.17
GRASP	498	436	4.75138355818e-07	0.0788	-4.1648	1.0424	ENSG00000161835.10
GID8	498	436	2.86955509489e-09	0.0859	1.3882	0.4815	ENSG00000101193.7
PECAM1	498	436	3.61673775944e-07	0.0657	-2.9996	0.9687	ENSG00000261371.5
RPL39L	498	435	4.88908182362e-10	0.1156	3.4636	1.3785	ENSG00000163923.9
FZD4	498	435	6.3126153618e-06	0.066	-3.492	0.8435	ENSG00000174804.3
ARHGEF15	498	435	5.25070861588e-06	0.0786	-3.6573	0.9281	ENSG00000198844.10
YWHAZ	498	434	2.95826705235e-07	0.0754	1.805	0.5546	ENSG00000164924.17
SLC24A4	498	434	1.22945661248e-06	0.0693	-4.0511	1.327	ENSG00000140090.17
MYCT1	498	434	1.19612614732e-06	0.0868	-3.0251	0.9577	ENSG00000120279.6
ABLIM3	498	434	6.8593850703e-12	0.1081	-3.3688	1.3409	ENSG00000173210.19
CSNK2A1	498	434	5.82402264407e-11	0.1215	1.2944	0.5147	ENSG00000101266.16
CACNA1D	498	433	1.41193430967e-08	0.0708	-4.508	1.6452	ENSG00000157388.13
CLIC5	498	433	2.53926029043e-09	0.0929	-4.6757	1.719	ENSG00000112782.15
AQP1	498	431	1.51750754502e-09	0.1106	-3.6949	1.3836	ENSG00000240583.10
SGPL1	498	431	1.29804159331e-07	0.0811	1.5696	0.5084	ENSG00000166224.16
SEMA3B	498	431	5.61367733504e-09	0.0989	-4.1579	1.3433	ENSG00000012171.17
ITGA8	498	431	1.26984751065e-07	0.0759	-4.3013	1.3576	ENSG00000077943.7
LENG8	498	431	3.47244684894e-08	0.053	-2.7756	0.942	ENSG00000167615.16
CAPN3	498	431	7.74118337277e-07	0.0776	-3.5157	1.0919	ENSG00000092529.22
ANGPTL1	498	428	1.02844635917e-06	0.0597	-4.3738	1.5378	ENSG00000116194.12
ATP1A2	498	428	1.59053246079e-07	0.0687	-5.3347	1.8034	ENSG00000018625.14
IRF6	498	428	1.44616543991e-06	0.1273	3.7079	1.0439	ENSG00000117595.10
GABRA3	498	428			6.9776	1.9753	ENSG00000011677.12
RP5-966M1.6	498	428	2.09428509329e-07	0.05	-3.663	1.2104	ENSG00000243696.4
FGD5	498	428	1.70629271984e-09	0.0899	-2.8133	1.0956	ENSG00000154783.10
LRCOL1	498	428	3.14683856356e-05	0.0561	-5.0438	1.2124	ENSG00000204583.9
GJB5	498	428	1.23606473562e-06	0.1569	5.9499	1.9562	ENSG00000189280.3
NR2F1	498	428	1.64418333694e-07	0.0918	-3.1171	1.0696	ENSG00000175745.11
ADAM33	498	428	6.14195718639e-07	0.0478	-4.5744	1.3704	ENSG00000149451.17
HOXA10	498	427	2.84339495594e-08	0.1811	5.0672	1.8158	ENSG00000253293.4
RASL12	498	427	1.03146370896e-06	0.0543	-3.4239	0.9701	ENSG00000103710.10
SLCO2A1	498	427	4.99020461642e-08	0.1052	-4.1732	1.4327	ENSG00000174640.12
OLA1	498	427	1.25514367486e-07	0.0695	1.8801	0.6354	ENSG00000138430.15
STARD13	498	427	1.10211123314e-08	0.0761	-2.6671	1.0069	ENSG00000133121.20
MYZAP	498	426	1.19058651162e-06	0.0883	-4.4323	1.3803	ENSG00000263155.5
PRPS2	498	426	4.48603219197e-07	0.0707	1.8005	0.6688	ENSG00000101911.12
PREX2	498	426	5.33695923538e-07	0.0839	-3.7294	1.1811	ENSG00000046889.18
AUNIP	498	425	3.0688338408e-06	0.0793	3.5819	0.8531	ENSG00000127423.10
FIGF	498	425	8.23694027874e-07	0.0875	-5.3337	1.5549	ENSG00000165197.4
C7	498	425	2.42958552083e-08	0.0938	-4.7604	2.4728	ENSG00000112936.18
DAAM2	498	424	3.72311603911e-09	0.0889	-3.0849	1.1772	ENSG00000146122.16
DPYSL2	498	424	7.16189144114e-09	0.1052	-2.3625	0.9375	ENSG00000092964.16
PGM5	498	424	6.25723860524e-08	0.0867	-3.9102	1.559	ENSG00000154330.12
SYNE3	498	424	2.42019412111e-09	0.103	-2.7768	1.0987	ENSG00000176438.12
AFF3	498	424	1.38105068694e-08	0.1335	-4.4261	1.618	ENSG00000144218.18
NKTR	498	423	1.22569614918e-06	0.0515	-2.674	0.7798	ENSG00000114857.17
RFWD3	498	423	2.94194965689e-08	0.1181	1.637	0.5721	ENSG00000168411.13
PRAME	498	423	5.33751197111e-12	0.2049	7.6078	2.991	ENSG00000185686.17
GMPS	498	423	6.36305386247e-10	0.1174	1.8487	0.6982	ENSG00000163655.15
SVEP1	498	422	2.37811777816e-06	0.0628	-3.5408	1.1756	ENSG00000165124.17
FGR	498	422	3.59265017044e-07	0.0578	-3.5783	1.1157	ENSG00000000938.12
FOXF1	498	422	1.5077889465e-06	0.0602	-3.978	1.0794	ENSG00000103241.6
CFLAR	498	421	1.68424694742e-06	0.0546	-2.331	0.6241	ENSG00000003402.19
DSC3	498	421	4.2900867211e-07	0.1747	6.829	2.2159	ENSG00000134762.16
UNG	498	421	3.69021503426e-07	0.0835	2.1412	0.5928	ENSG00000076248.10
ABI3BP	498	421	2.57152642922e-08	0.107	-3.9165	1.5408	ENSG00000154175.16
FAM162A	498	421	4.16875604582e-10	0.1229	2.044	0.8986	ENSG00000114023.15
WISP2	498	421	2.15315000185e-06	0.0573	-4.7645	1.5761	ENSG00000064205.10
TRHDE	498	420	1.38667839149e-08	0.1574	-5.6067	2.222	ENSG00000072657.8
RHNO1	498	420	3.82437295339e-06	0.0543	2.3258	0.6266	ENSG00000171792.10
CLEC3B	498	420	1.87553246638e-06	0.0869	-4.4436	1.2855	ENSG00000163815.5
ACTN2	498	420	4.20322648086e-07	0.0784	-5.2792	1.628	ENSG00000077522.12
CELF2	498	420	1.36431270198e-09	0.1123	-2.8088	1.196	ENSG00000048740.17
LGI4	498	420	1.81075387717e-05	0.051	-4.0487	0.9713	ENSG00000153902.13
SLC39A6	498	420	1.69748107135e-07	0.0743	1.882	0.6673	ENSG00000141424.12
F10	498	420	7.78140914773e-07	0.0769	-3.8212	1.2544	ENSG00000126218.11
EPAS1	498	419	2.38942421138e-06	0.0664	-3.4885	1.0021	ENSG00000116016.13
KIAA0141	498	419	8.27634070992e-07	0.076	-1.5856	0.4683	ENSG00000081791.8
GRHL3	498	419	8.86904252609e-08	0.1219	6.1326	1.8524	ENSG00000158055.15
MYL3	498	419	1.29773665229e-05	0.0548	-3.9033	1.357	ENSG00000160808.9
NXF3	498	419	1.70634923746e-06	0.1268	-5.2224	1.6826	ENSG00000147206.16
KRT6A	498	418	2.42499108363e-09	0.1901	8.2644	2.6914	ENSG00000205420.10
KRT5	498	418	1.04702893638e-08	0.1855	7.6682	2.6887	ENSG00000186081.11
GORASP1	498	418	4.07411414843e-06	0.0925	-1.2359	0.3422	ENSG00000114745.13
ECSCR	498	418	3.72724353239e-06	0.0937	-2.8468	0.9317	ENSG00000249751.3
NCAPD2	498	417	9.97442036029e-07	0.0929	2.3358	0.7362	ENSG00000010292.12
LYVE1	498	417	4.85097855089e-06	0.0645	-4.2531	1.3367	ENSG00000133800.8
GYPC	498	417	5.81147949474e-08	0.0997	-2.6879	1.157	ENSG00000136732.14
DCUN1D1	498	417	3.45088291598e-10	0.1344	1.7616	0.9077	ENSG00000043093.13
SLC6A8	498	417	8.29300727727e-10	0.1405	3.5437	1.4004	ENSG00000130821.15
ADAMTSL4	498	417	5.25766473027e-09	0.0732	-3.3967	1.2588	ENSG00000143382.13
FAT2	498	416	2.88078825059e-08	0.142	5.6657	2.3022	ENSG00000086570.12
PKNOX2	498	416	3.3183657609e-06	0.0765	-3.7555	1.3326	ENSG00000165495.15
PFN2	498	416	1.14440728503e-08	0.1467	3.1256	1.3598	ENSG00000070087.13
GGTLC1	498	416	3.31198016178e-08	0.0949	-5.9748	2.2221	ENSG00000149435.12
CCDC69	498	415	3.352316613e-09	0.1213	-2.5156	1.1116	ENSG00000198624.12
ABCA12	498	415	2.60579992694e-06	0.1188	6.2954	1.8193	ENSG00000144452.14
ARHGEF17	498	415	4.91895118144e-07	0.0434	-2.5332	0.836	ENSG00000110237.3
GJB2	498	415	1.60129625236e-08	0.1093	6.483	2.1384	ENSG00000165474.5
CSTA	498	414	5.37841373919e-12	0.1539	3.3918	2.0524	ENSG00000121552.3
RAI2	498	414	3.29116545904e-07	0.0876	-3.0189	1.0987	ENSG00000131831.17
WBSCR17	498	414	9.53546329438e-08	0.1331	-3.9567	1.717	ENSG00000185274.11
PYGM	498	414	3.48826351123e-06	0.0677	-3.4388	0.9665	ENSG00000068976.13
BCL11A	498	414	3.19928559003e-08	0.1154	3.7021	1.3964	ENSG00000119866.20
LYPD3	498	413	8.93962953333e-09	0.1221	5.0951	1.8338	ENSG00000124466.8
APBB1	498	413	1.5000506509e-07	0.1256	-2.3012	0.9655	ENSG00000166313.18
CACNA1C	498	413	3.06331828128e-07	0.1099	-2.9543	1.2124	ENSG00000151067.20
ITIH3	498	413	4.41779055943e-06	0.0827	-3.8107	1.3483	ENSG00000162267.12
TMTC3	498	412	1.86311588698e-07	0.1171	2.0207	0.7454	ENSG00000139324.11
GOLGA8N	498	412	8.18805487107e-08	0.1146	-2.5373	1.0381	ENSG00000232653.8
RASGRP4	498	412	1.78755549671e-06	0.054	-3.7456	1.0911	ENSG00000171777.15
CSE1L	498	411	1.03803881614e-06	0.1	1.7865	0.5515	ENSG00000124207.16
FXYD1	498	410	4.08922491862e-06	0.0744	-4.1163	1.443	ENSG00000266964.5
TNNC1	498	410	1.39855909543e-07	0.1113	-4.6618	1.8103	ENSG00000114854.7
COX7A1	498	409	9.85693533081e-07	0.0923	-2.8129	1.043	ENSG00000161281.10
ZBTB16	498	409	1.38380948924e-06	0.068	-5.6257	1.8719	ENSG00000109906.13
RSPO1	498	409	4.70469074761e-06	0.0747	-4.6962	1.5065	ENSG00000169218.13
XXYLT1	498	408	2.57192953373e-07	0.1477	2.4534	0.8813	ENSG00000173950.15
COL4A3	498	408	4.62804418815e-08	0.1058	-4.6621	1.8483	ENSG00000169031.18
LCNL1	498	408	4.21929120289e-06	0.0827	-4.9113	1.5741	ENSG00000214402.6
LPL	498	407	2.32290916222e-07	0.1004	-4.1775	1.5236	ENSG00000175445.14
COL17A1	498	407	6.15861313467e-10	0.165	6.2753	2.4652	ENSG00000065618.16
PKHD1L1	498	407	8.16898264742e-06	0.0706	-5.1121	1.6882	ENSG00000205038.11
TSPAN4	498	407	1.84067565534e-08	0.1174	-2.2365	0.9526	ENSG00000214063.10
RBM5	498	407	6.43184121266e-06	0.0756	-1.8848	0.493	ENSG00000003756.16
JUP	498	407	1.40015637596e-07	0.1497	2.6521	0.9339	ENSG00000173801.16
STAMBP	498	406	2.80183817513e-07	0.1087	1.1822	0.4615	ENSG00000124356.15
VENTX	498	406	1.96465519164e-06	0.08	-3.6564	1.2669	ENSG00000151650.7
PTDSS1	498	406	7.07822943167e-09	0.1197	1.7388	0.8159	ENSG00000156471.12
ITGB4	498	406	1.38865932847e-06	0.145	3.42	1.3075	ENSG00000132470.13
TMEM132C	498	406	7.89113995852e-06	0.1513	-5.6246	1.7922	ENSG00000181234.9
CLNS1A	498	406	2.79123914921e-08	0.0971	1.5215	0.5989	ENSG00000074201.8
GATA2	498	406	2.07075154771e-06	0.0763	-3.5741	1.2667	ENSG00000179348.11
IGF2BP3	498	405	6.53479294145e-10	0.19	5.3766	2.1523	ENSG00000136231.13
RGN	498	405	1.89987723524e-07	0.0864	-4.2775	1.5648	ENSG00000130988.12
HIF3A	498	405	1.11585386503e-07	0.1174	-5.1461	2.0675	ENSG00000124440.15
PHACTR3	498	405	3.60037970344e-09	0.1471	-4.1191	1.9719	ENSG00000087495.16
POU6F1	498	404	6.97200769839e-06	0.0642	-2.4474	0.7633	ENSG00000184271.15
CSF3R	498	403	2.78573595772e-06	0.0832	-4.3423	1.4341	ENSG00000119535.17
PAPSS2	498	403	3.298380286e-08	0.1229	-2.8142	1.2604	ENSG00000198682.12
SORBS1	498	403	4.79272787892e-06	0.067	-3.7975	1.0849	ENSG00000095637.20
CERS3	498	403	3.04243942432e-12	0.1693	6.5093	2.7972	ENSG00000154227.13
LDB3	498	402	1.58923876457e-05	0.0718	-3.9798	1.1264	ENSG00000122367.19
GJB3	498	402	5.76172910149e-06	0.1371	5.0901	1.768	ENSG00000188910.7
HN1	498	402	2.68857914252e-06	0.0766	2.2769	0.7135	ENSG00000189159.15
TMEM117	498	401	9.29253346255e-08	0.1541	2.6121	1.0272	ENSG00000139173.9
PARL	498	401	1.43738755333e-07	0.1092	1.7285	0.7771	ENSG00000175193.12
TGFBR2	498	401	7.2408298549e-08	0.1003	-2.4353	0.9782	ENSG00000163513.17
IL18R1	498	401	2.48870061248e-05	0.0585	-3.6641	1.0872	ENSG00000115604.10
DNHD1	498	401	3.21073348937e-07	0.0898	-2.6419	1.0689	ENSG00000179532.12
AOX1	498	400	8.15419488708e-06	0.0671	-4.273	1.4356	ENSG00000138356.13
PPP2R2C	498	400	3.00460980705e-09	0.1797	5.8924	2.3249	ENSG00000074211.13
CCDC68	498	400	1.06939412617e-07	0.0907	-3.5853	1.5407	ENSG00000166510.13
GDF10	498	400	1.16337002223e-06	0.0897	-5.4459	1.8576	ENSG00000266524.2
MYOCD	498	400	2.70988614112e-06	0.0917	-4.9769	1.717	ENSG00000141052.17
BMPER	498	400	1.53405220237e-06	0.147	-3.9611	1.6983	ENSG00000164619.8
ATOH8	498	400	3.15962017771e-07	0.0896	-4.4433	1.6698	ENSG00000168874.12
METAP1	498	399	9.58156521458e-08	0.126	1.5262	0.6278	ENSG00000164024.11
GPM6A	498	399	4.3056887233e-07	0.124	-4.8081	2.0339	ENSG00000150625.16
TMPRSS11E	498	399	1.21447811416e-08	0.15	6.6821	2.6315	ENSG00000087128.9
MAP3K3	498	399	5.19520186145e-06	0.0668	-1.7226	0.4985	ENSG00000198909.7
EPOR	498	398	4.23828031762e-06	0.1196	-2.673	0.8366	ENSG00000187266.13
MOCS1	498	398	4.24538287908e-06	0.0806	-2.7622	0.978	ENSG00000124615.17
RNF7	498	398	2.98385013699e-08	0.1568	1.3072	0.6871	ENSG00000114125.13
TMEM110-MUSTN1	498	398	1.38783835481e-05	0.0563	-3.1361	0.9192	ENSG00000248592.7
OPA1	498	398	8.8560843803e-08	0.1422	1.5958	0.6444	ENSG00000198836.8
LHFP	498	397	3.22894859036e-06	0.0737	-2.6732	0.8529	ENSG00000183722.7
KIAA1456	498	396	1.91391910247e-08	0.1335	-3.905	1.7279	ENSG00000250305.8
ITIH4	498	396	1.70005467806e-06	0.1078	-3.3862	1.2574	ENSG00000055955.15
MUSTN1	498	396	5.7822411439e-06	0.087	-4.8185	1.7526	ENSG00000272573.5
FERMT2	498	396	1.24232031854e-06	0.095	-2.4032	0.9731	ENSG00000073712.13
RSPO2	498	395	1.52787758827e-06	0.1128	-4.9433	1.894	ENSG00000147655.10
GBA2	498	395	1.45070755227e-07	0.1136	-1.7063	0.6625	ENSG00000070610.14
RBMS2	498	395	1.06296008456e-05	0.0424	-2.5945	0.7315	ENSG00000076067.11
LIMCH1	498	395	9.06059401776e-07	0.0959	-3.332	1.3597	ENSG00000064042.17
PSMD10	498	394	3.56326940246e-06	0.1145	1.3343	0.6322	ENSG00000101843.18
CELF6	498	394	2.76528128261e-06	0.0853	-3.3069	1.4137	ENSG00000140488.14
LDB2	498	394	2.97925652144e-05	0.0702	-3.5172	0.9252	ENSG00000169744.12
PEG3	498	394	8.14720101332e-07	0.1421	-3.1122	1.6208	ENSG00000198300.12
CFD	498	393	1.93404510032e-05	0.0644	-4.1817	1.137	ENSG00000197766.7
TMEM255B	498	393	1.71444507027e-05	0.106	-3.0952	0.8624	ENSG00000184497.12
BHMT2	498	393	1.33584777032e-05	0.1203	-3.1935	1.6945	ENSG00000132840.9
CD300LG	498	393	2.22462939046e-05	0.0874	-5.5769	1.5816	ENSG00000161649.12
ENG	498	393	7.15428592069e-06	0.0797	-2.8406	0.8619	ENSG00000106991.13
RAMP3	498	392	3.45536648771e-05	0.0877	-3.6915	0.9968	ENSG00000122679.8
SLIT3	498	392	1.00881651082e-06	0.1046	-3.7914	1.5295	ENSG00000184347.14
PKDCC	498	392	4.06583749618e-07	0.1529	-3.1685	1.5388	ENSG00000162878.12
