	num_samples	pval_counts	pval	pval_std	fc	fc_std	gene_id
UBAP1L	19	18	1.5734605813e-10	0.1567	-2.2947	0.8326	ENSG00000246922.8
SRSF11	19	18	4.29168659787e-10	0.0024	-1.5407	0.3138	ENSG00000116754.13
RP11-5A19.5	19	18	2.47742521613e-07	0.0032	-3.1861	1.2857	ENSG00000265690.7
SYNGAP1	19	18	2.18479528647e-14	0.0018	-1.5852	0.6166	ENSG00000197283.12
L3MBTL1	19	18	3.58933585302e-09	0.0187	-2.2537	0.6529	ENSG00000185513.14
CAPRIN2	19	18	6.9046700997e-09	0.0097	-1.555	0.6051	ENSG00000110888.17
KRT4	19	18	5.04810528439e-09	0.0485	-2.7865	5.5958	ENSG00000170477.12
CELA3B	19	18	1.25856626048e-05	0.0004	-4.4747	0.4931	ENSG00000219073.7
SRRM2	19	18	2.35007660436e-10	0.0131	-1.3825	0.4724	ENSG00000167978.16
ZRANB2	19	18	3.84762390026e-06	0.0011	-1.0558	0.2898	ENSG00000132485.12
GOLGA8B	19	17	1.06103534833e-08	0.0456	-3.3707	1.4026	ENSG00000215252.11
SIN3B	19	17	6.09603334275e-07	0.0249	-1.0494	0.3048	ENSG00000127511.9
SLC25A27	19	17	1.88632345127e-10	0.0011	-2.9724	0.8768	ENSG00000153291.15
LRRC14	19	17	1.74581714668e-08	0.0062	-1.059	0.2969	ENSG00000160959.7
RP11-574K11.31	19	17	2.67519774069e-06	0.0069	-2.637	0.5147	ENSG00000272916.5
CYP11B1	19	17	3.12739233134e-05	0.0007	-4.4938	0.6637	ENSG00000160882.11
PGA4	19	17	1.05178225688e-07	0.0191	-4.7528	1.2062	ENSG00000229183.8
NPIPB5	19	17	1.05068793659e-05	0.0846	-2.0664	0.5972	ENSG00000243716.10
SNRNP70	19	17	2.24484181792e-21	0.1629	-1.5655	0.7074	ENSG00000104852.14
TRMU	19	17	2.22270522222e-14	0.0265	-1.4055	0.6582	ENSG00000100416.12
MASP2	19	17	2.39371529952e-05	0.0075	-3.0271	0.7314	ENSG00000009724.16
RIC3	19	17	8.19335053277e-10	0.0235	-1.9733	1.0326	ENSG00000166405.14
ZNF251	19	17	4.25199377767e-08	0.0034	-1.3639	0.433	ENSG00000198169.8
ENTHD2	19	17	2.83402285372e-05	0.1464	-1.434	0.6307	ENSG00000167302.9
DFFB	19	17	1.33162603168e-06	0.0038	-1.1144	0.5336	ENSG00000169598.15
YWHAZ	19	17	1.74878499433e-10	0.0014	1.1121	0.6178	ENSG00000164924.17
ZNF558	19	17	1.26563114739e-10	0.0004	-1.2449	0.5485	ENSG00000167785.8
RABL2B	19	17	4.39359679211e-07	0.0169	-1.2104	0.3341	ENSG00000079974.17
AHSA2	19	17	4.54951770538e-10	0.0049	-2.7328	0.8226	ENSG00000173209.22
KIAA0907	19	17	1.04705547506e-06	0.0226	-2.2064	0.6237	ENSG00000132680.10
PAXBP1	19	17	1.82648412885e-05	0.0008	-1.0216	0.3017	ENSG00000159086.14
SSR1	19	17	1.19779978845e-10	0.0784	0.6936	0.3648	ENSG00000124783.12
RP5-966M1.6	19	17	5.74850602802e-08	0.0026	-2.9303	0.9394	ENSG00000243696.4
MYSM1	19	17	3.48262944152e-06	0.0588	-1.5197	0.6494	ENSG00000162601.9
PRSS2	19	17	1.12601992226e-10	0.0006	-5.5361	1.3505	ENSG00000275896.4
FAM229A	19	16	1.73013018154e-06	0.0815	-2.5592	0.7648	ENSG00000225828.1
ZFC3H1	19	16	1.46709348092e-08	0.0109	-1.355	0.5743	ENSG00000133858.15
OGG1	19	16	7.00387136981e-07	0.0128	-0.8138	0.3729	ENSG00000114026.21
SUPT7L	19	16	2.14548591346e-06	0.0014	-0.7916	0.1356	ENSG00000119760.15
ORAOV1	19	16	1.06191115179e-06	0.0799	-0.99	0.5696	ENSG00000149716.12
RABL2A	19	16	3.15725666912e-08	0.0112	-1.4808	0.4129	ENSG00000144134.18
ZNF175	19	16	1.70328452704e-12	0.0848	-1.4326	0.6245	ENSG00000105497.7
DPH7	19	16	6.20289819236e-09	0.0254	-1.0917	0.6086	ENSG00000148399.11
CENPT	19	16	1.41537529447e-08	0.2709	-1.4837	0.5506	ENSG00000102901.12
ZBTB25	19	16	2.72133074459e-06	0.0081	-1.3149	0.314	ENSG00000089775.11
AGAP4	19	16	7.94056981472e-06	0.032	-1.403	0.5865	ENSG00000188234.13
CAPN10	19	16	6.55182506373e-08	0.0047	-0.9384	0.503	ENSG00000142330.19
CREBZF	19	16	1.97038782418e-06	0.0647	-1.6981	0.5168	ENSG00000137504.13
RBM6	19	16	2.88711287044e-07	0.1219	-1.2609	0.44	ENSG00000004534.14
NPIPB11	19	16	9.82066960668e-07	0.0248	-2.1781	0.6103	ENSG00000254206.5
KMT2B	19	16	1.7414859455e-05	0.1716	-0.7869	0.27	ENSG00000272333.5
TMEM259	19	16	6.41046531412e-10	0.2226	-1.2312	0.4856	ENSG00000182087.12
ZNF493	19	16	8.53188460646e-09	0.0452	-1.4608	0.5342	ENSG00000196268.11
DDX39B	19	15	3.16996681943e-06	0.0872	-0.8756	0.3244	ENSG00000198563.13
AGAP6	19	15	1.42238779993e-06	0.056	-1.5471	0.6127	ENSG00000204149.9
MYO15B	19	15	2.57620018269e-07	0.0509	-2.79	1.0451	ENSG00000266714.6
ZNF746	19	15	8.56299449382e-05	0.0064	-0.6278	0.1882	ENSG00000181220.15
ARGLU1	19	15	1.73781440192e-06	0.1746	-1.5732	0.7002	ENSG00000134884.13
PNPLA7	19	15	1.0260090043e-06	0.023	-2.2458	0.7785	ENSG00000130653.15
CCDC84	19	15	3.25916498297e-08	0.0969	-1.5817	0.6079	ENSG00000186166.8
ALKBH6	19	15	0.000179471485276	0.0109	-1.0514	0.5193	ENSG00000239382.10
GOLGA8A	19	15	4.61375859834e-08	0.0808	-3.3434	1.2984	ENSG00000175265.17
ACTR2	19	15	1.44079041616e-06	0.1043	0.9129	0.3431	ENSG00000138071.13
ZNF891	19	15	3.8279609897e-07	0.0603	-1.2753	0.572	ENSG00000214029.4
AASS	19	15	1.93812317589e-05	0.0039	-2.1613	0.6826	ENSG00000008311.14
FNBP4	19	15	8.08269261265e-06	0.1917	-1.0877	0.5086	ENSG00000109920.12
WDR90	19	15	1.36868821515e-11	0.0054	-1.709	0.4644	ENSG00000161996.17
WSB1	19	15	1.1833959831e-07	0.0907	-1.9976	0.5647	ENSG00000109046.14
NR4A3	19	15	2.33871600681e-06	0.0482	3.8121	1.2185	ENSG00000119508.17
METTL3	19	15	1.06809900632e-05	0.0974	-1.1699	0.3572	ENSG00000165819.11
PRSS53	19	15	1.15137374662e-05	0.0025	-3.1167	0.754	ENSG00000151006.7
STX16-NPEPL1	19	15	9.22670854579e-07	0.0508	-3.3631	1.3684	ENSG00000254995.4
ZNF692	19	15	9.46701020053e-12	0.1141	-1.8846	0.7588	ENSG00000171163.15
CYP17A1	19	15	0.000254560060212	0.004	-3.7878	0.7385	ENSG00000148795.5
GPR173	19	15	7.17223208539e-06	0.0127	-2.1098	0.6829	ENSG00000184194.5
CCDC130	19	15	1.07443685033e-08	0.0885	-1.1676	0.5862	ENSG00000104957.13
RBKS	19	15	2.54511503487e-06	0.2819	1.8435	1.0071	ENSG00000171174.13
SCML1	19	15	1.22529321394e-05	0.138	-1.515	0.5727	ENSG00000047634.14
IDS	19	15	1.19115633383e-06	0.1688	-3.292	1.408	ENSG00000241489.7
STK36	19	15	9.55611506476e-06	0.0101	-1.6167	0.4389	ENSG00000163482.11
FBXL8	19	15	5.37119211683e-06	0.2057	-2.0232	0.7973	ENSG00000135722.8
SPIN3	19	15	2.18924712002e-05	0.0521	-1.6724	0.8819	ENSG00000204271.10
PIAS3	19	15	4.31805081801e-08	0.0859	-1.3082	0.5171	ENSG00000131788.15
SSR3	19	15	1.5344412505e-05	0.0464	0.6963	0.2498	ENSG00000114850.6
NPIPB3	19	15	7.2392658594e-06	0.0046	-1.4803	0.5175	ENSG00000169246.16
DPH1	19	15	2.85560042559e-05	0.0555	-0.9032	0.445	ENSG00000108963.17
PMVK	19	15	0.000127289961995	0.012	0.8917	0.5176	ENSG00000163344.5
NKTR	19	15	5.55954785236e-06	0.0133	-2.2675	0.6034	ENSG00000114857.17
EP400NL	19	14	0.00010080060405	0.0714	-1.4695	0.4036	ENSG00000185684.12
SGK494	19	14	2.93081219984e-07	0.1478	-2.5129	1.1071	ENSG00000167524.14
FAM156A	19	14	5.23626982685e-05	0.042	-1.8558	0.4663	ENSG00000268350.7
ZNF83	19	14	1.44551159903e-06	0.0141	-2.1905	0.6017	ENSG00000167766.18
PPT2-EGFL8	19	14	9.3627514136e-09	0.0316	-2.2749	0.8954	ENSG00000258388.7
RP11-411B6.6	19	14	2.17985220022e-05	0.0209	-2.817	1.1001	ENSG00000255339.6
SLC25A29	19	14	2.84707349743e-06	0.1112	-1.728	0.6282	ENSG00000197119.12
ZNF862	19	14	0.000163407126519	0.0679	-1.3149	0.5403	ENSG00000106479.10
ANKRD36B	19	14	2.66345601583e-06	0.0918	-1.7494	0.707	ENSG00000196912.12
ANKRD36	19	14	5.1146626706e-05	0.0082	-1.8935	0.6761	ENSG00000135976.16
LRRC37B	19	14	9.16921292477e-06	0.0017	-1.1516	0.4359	ENSG00000185158.12
ZSCAN30	19	14	2.69607097704e-06	0.068	-1.1294	0.5396	ENSG00000186814.12
SRRM1	19	14	1.72360102344e-05	0.215	-0.882	0.3667	ENSG00000133226.16
KAT2A	19	14	5.71165295767e-06	0.0258	-1.5524	0.6163	ENSG00000108773.10
LIF	19	14	4.04741489322e-06	0.2913	2.7466	1.9471	ENSG00000128342.4
METTL17	19	14	1.57380583549e-05	0.0707	-1.2569	0.4111	ENSG00000165792.17
SEC61A2	19	14	0.000172365794954	0.0058	-1.2481	0.3189	ENSG00000065665.20
CRNN	19	14	0.000284733479136	0.1473	-3.9787	4.7651	ENSG00000143536.7
MERTK	19	14	4.95141146136e-07	0.2054	-1.3482	0.5656	ENSG00000153208.16
TMEM262	19	14	1.22870740648e-05	0.0453	-2.0813	0.927	ENSG00000187066.8
BTAF1	19	14	2.17506457999e-06	0.142	-1.7629	0.6739	ENSG00000095564.13
PPP1R3E	19	14	6.99875364341e-05	0.0046	-1.6478	0.4051	ENSG00000235194.8
ZNF667	19	14	5.84188462844e-10	0.0473	-1.3538	0.9028	ENSG00000198046.11
CD83	19	14	1.00551967373e-07	0.0123	2.4875	0.9026	ENSG00000112149.9
CLASRP	19	14	1.55543327182e-08	0.1411	-1.1486	0.5457	ENSG00000104859.14
BRICD5	19	14	7.91332859245e-06	0.2216	-2.5108	0.8684	ENSG00000182685.7
AMY2B	19	14	5.46487631e-08	0.0187	-2.5776	1.0355	ENSG00000240038.6
RPL41	19	14	1.00128051882e-05	0.0067	1.7518	0.5347	ENSG00000279483.1
HAGHL	19	14	0.000103813145453	0.1563	-1.6991	1.2973	ENSG00000103253.17
MYO15A	19	14	1.04402451735e-05	0.0063	-2.4195	0.7337	ENSG00000091536.16
SLC26A6	19	13	5.18889288814e-05	0.1432	-1.9191	0.6921	ENSG00000225697.10
ANKZF1	19	13	2.8619224718e-05	0.0579	-1.7714	0.5918	ENSG00000163516.13
PRSS50	19	13	0.000197304453071	0.1369	-2.9151	1.2677	ENSG00000206549.12
MPST	19	13	3.63557479611e-05	0.2881	-0.8351	0.7413	ENSG00000128309.16
TMBIM4	19	13	7.27863955047e-05	0.1845	-4.2645	1.5747	ENSG00000282031.1
EFHC1	19	13	1.34800793077e-05	0.0161	-1.8238	0.4094	ENSG00000096093.14
HEMK1	19	13	1.51238715537e-07	0.0832	-1.2593	0.4314	ENSG00000114735.9
ENOSF1	19	13	9.29801108321e-07	0.0296	-1.9289	0.5856	ENSG00000132199.18
TAZ	19	13	1.85411755181e-05	0.11	-1.0928	0.5632	ENSG00000102125.15
WDR27	19	13	2.18339137256e-05	0.1677	-2.1923	0.7858	ENSG00000184465.15
YJEFN3	19	13	7.45032993396e-06	0.0246	-3.0387	0.9917	ENSG00000250067.11
ANKRD23	19	13	2.5803013789e-05	0.0615	-1.8182	0.7762	ENSG00000163126.14
MTRNR2L12	19	13	8.9563502785e-05	0.0397	3.2513	0.9067	ENSG00000269028.3
PTAR1	19	13	7.15906182598e-05	0.2457	-0.8026	0.5134	ENSG00000188647.12
GPATCH8	19	13	0.000188937384482	0.0417	-0.7697	0.429	ENSG00000186566.11
ZNF418	19	13	2.69607097704e-06	0.1208	-1.4176	0.8429	ENSG00000196724.12
RUFY3	19	13	1.53558898905e-06	0.1454	-1.0629	0.5015	ENSG00000018189.12
PRPF39	19	13	0.000140827593295	0.0101	-1.0805	0.3339	ENSG00000185246.17
FAM160B2	19	13	3.52356764435e-05	0.0359	-0.9571	0.4403	ENSG00000158863.21
BCAS2	19	13	6.88721520905e-05	0.0772	0.9537	0.3261	ENSG00000116752.5
VAMP1	19	13	4.87526500319e-05	0.0374	-2.1823	0.7609	ENSG00000139190.16
ZNF384	19	13	6.74390021185e-05	0.0267	-0.935	0.7018	ENSG00000126746.17
CCDC78	19	13	4.06931009909e-05	0.031	-2.5585	1.4588	ENSG00000162004.16
TUBGCP6	19	13	2.68647125236e-06	0.0786	-1.2924	0.4409	ENSG00000128159.11
ZNF514	19	13	9.10726509373e-06	0.0646	-1.6606	0.5942	ENSG00000144026.11
PIGG	19	13	8.88439570638e-08	0.0707	-1.2111	0.4761	ENSG00000174227.15
ZNF605	19	13	3.25165399438e-06	0.0072	-1.3494	0.5318	ENSG00000196458.10
CAPN3	19	13	8.30699436813e-08	0.1801	-2.1044	1.01	ENSG00000092529.22
TTC31	19	13	2.2124675581e-05	0.0219	-0.9868	0.24	ENSG00000115282.19
ECHDC2	19	13	0.000128609443293	0.0115	-1.3307	0.6257	ENSG00000121310.16
MAU2	19	13	0.000105304992711	0.042	-0.7104	0.2502	ENSG00000129933.20
BDKRB1	19	13	4.9051998325e-05	0.2414	3.064	1.6056	ENSG00000100739.10
PARP6	19	13	0.000435321323719	0.0048	-1.2413	0.3534	ENSG00000137817.16
SUGP2	19	13	2.7986238148e-05	0.0268	-1.5281	0.4075	ENSG00000064607.16
CXCL8	19	13	6.19126725519e-05	0.2764	4.0062	2.1082	ENSG00000169429.10
SDR39U1	19	13	8.39152924e-05	0.1232	-0.9285	0.363	ENSG00000100445.16
CLCN2	19	13	9.95980340862e-06	0.1942	-1.1177	0.497	ENSG00000114859.14
MSS51	19	13	4.03366746237e-05	0.029	-2.041	0.7927	ENSG00000166343.9
LDB1	19	13	1.826459001e-08	0.0852	-0.8784	0.5011	ENSG00000198728.10
NEK3	19	13	8.34521299068e-05	0.0637	-0.9471	0.43	ENSG00000136098.16
PSME1	19	13	1.15286149431e-06	0.0544	0.935	0.5666	ENSG00000092010.14
COL24A1	19	12	7.35502577978e-05	0.1165	-2.9424	1.09	ENSG00000171502.14
KRT6A	19	12	2.83016567903e-07	0.3313	-0.1281	5.0005	ENSG00000205420.10
LHX4	19	12	0.000252357248287	0.2671	-2.6981	1.1449	ENSG00000121454.5
SUMO2	19	12	0.000172667908764	0.0612	0.8866	0.2738	ENSG00000188612.11
ZNF500	19	12	2.76730628202e-06	0.1017	-0.9182	0.4563	ENSG00000103199.13
PIGL	19	12	0.000169336064175	0.1644	-1.7588	0.5268	ENSG00000108474.16
CCL8	19	12	6.09079533297e-05	0.1316	3.4987	1.556	ENSG00000108700.4
USP49	19	12	4.58118285924e-05	0.005	-1.3089	0.4139	ENSG00000164663.13
CALCOCO1	19	12	4.81632334657e-06	0.1573	-1.3387	0.7637	ENSG00000012822.15
FGFBP1	19	12	1.19071901478e-17	0.2493	4.6344	4.5615	ENSG00000137440.4
DDX17	19	12	0.000181831812483	0.0891	-1.1935	0.4174	ENSG00000100201.18
MAMDC4	19	12	9.47435484278e-06	0.1709	-2.0253	0.7666	ENSG00000177943.13
ZNF169	19	12	0.000157009475412	0.0169	-2.3971	0.5103	ENSG00000175787.16
MSANTD2	19	12	0.000417373832494	0.0149	-1.3173	0.3543	ENSG00000120458.9
ARPC4	19	12	9.92645678025e-05	0.0682	0.944	0.4357	ENSG00000241553.12
RHOT2	19	12	8.67771513085e-05	0.1796	-1.1566	0.6366	ENSG00000140983.13
ALYREF	19	12	1.62217639831e-07	0.0704	1.6379	0.7206	ENSG00000183684.7
FOSL1	19	12	5.77782967303e-05	0.2839	3.6107	1.9822	ENSG00000175592.8
PGA5	19	12	0.000145718470024	0.027	-3.7993	1.0378	ENSG00000256713.7
TRMT2A	19	12	7.09913693333e-07	0.1245	-0.9866	0.51	ENSG00000099899.14
PLEKHH2	19	12	3.10302269278e-05	0.1174	-1.9317	0.886	ENSG00000152527.13
CXCL2	19	12	1.30717666976e-05	0.2097	3.0996	1.9288	ENSG00000081041.8
SNRPF	19	12	2.93023644009e-05	0.0882	1.262	0.6464	ENSG00000139343.10
RNF207	19	12	3.48600409863e-06	0.1025	-2.7439	0.8368	ENSG00000158286.12
UHRF2	19	12	5.1460879709e-07	0.1902	-0.9995	0.4727	ENSG00000147854.16
NAPB	19	12	1.70957605626e-05	0.1433	-0.8535	0.6385	ENSG00000125814.17
SNRPD3	19	12	4.14366369977e-06	0.0145	0.6357	0.36	ENSG00000100028.11
YWHAE	19	12	5.49561906983e-05	0.0777	0.6248	0.445	ENSG00000108953.16
NAA50	19	12	0.000536758293816	0.1835	0.6634	0.3146	ENSG00000121579.12
SLC26A11	19	12	5.56119554996e-06	0.323	-0.6649	0.4651	ENSG00000181045.14
CCDC39	19	12	0.000260028825223	0.0422	-2.6825	0.7549	ENSG00000145075.11
RBM33	19	12	0.000409570021426	0.0804	-1.0308	0.3321	ENSG00000184863.10
CPB1	19	12	0.000127301833231	0.193	-2.9035	1.3281	ENSG00000153002.11
ELMOD3	19	12	0.000455755507651	0.0347	-1.1415	0.4089	ENSG00000115459.17
ENSA	19	12	7.42557028605e-07	0.1197	0.7373	0.4642	ENSG00000143420.17
RAB10	19	12	0.000184290392352	0.2178	0.4784	0.7955	ENSG00000084733.10
SERTAD1	19	12	2.88711287044e-07	0.2198	2.1274	1.1878	ENSG00000197019.4
PIDD1	19	12	0.000347070918436	0.0604	-1.4853	0.6582	ENSG00000177595.17
NFATC2IP	19	12	0.000473171186596	0.1977	-0.7265	0.2577	ENSG00000176953.10
PHLDB1	19	12	1.35456732493e-05	0.2074	-1.138	0.7684	ENSG00000019144.16
ABTB1	19	12	8.64543578678e-06	0.1222	-1.2646	0.6224	ENSG00000114626.17
TRMT10B	19	12	1.69395773583e-05	0.1446	-0.9944	0.3995	ENSG00000165275.9
FAM193B	19	12	5.36352862841e-05	0.0267	-1.8031	0.6337	ENSG00000146067.15
RD3	19	12	0.000222179726218	0.1154	-3.3525	1.1199	ENSG00000198570.5
NPIPB4	19	12	0.000124452470731	0.1662	-2.036	0.7841	ENSG00000185864.16
MLLT10	19	12	0.000668762683086	0.0617	-1.0059	0.5278	ENSG00000078403.16
PNLIPRP1	19	12	0.000613419480855	0.0054	-3.8403	0.4302	ENSG00000187021.14
IL4I1	19	11	0.000606642547003	0.3252	2.3952	1.5731	ENSG00000104951.15
STAG3L5P-PVRIG2P-PILRB	19	11	3.87981611058e-05	0.1538	-2.0228	0.816	ENSG00000272752.5
CSNK1G2	19	11	4.60143616851e-05	0.2415	-0.3935	0.633	ENSG00000133275.15
RHCG	19	11	0.000537354685185	0.2449	-1.0263	4.553	ENSG00000140519.12
TNRC6A	19	11	0.000449945019039	0.0646	-0.8821	0.3822	ENSG00000090905.17
RPN1	19	11	0.000102328447965	0.0414	1.0533	0.4463	ENSG00000163902.11
UBN2	19	11	0.000591908660875	0.188	-1.0791	0.4831	ENSG00000157741.14
INPP5E	19	11	0.00043652625147	0.0062	-1.1279	0.2507	ENSG00000148384.11
NR2C1	19	11	0.000286483312601	0.0175	-1.1066	0.3262	ENSG00000120798.16
NPHP3	19	11	1.70505795797e-07	0.0144	-1.49	0.7897	ENSG00000113971.18
ATAD3B	19	11	0.000272020341882	0.1945	-1.3159	0.9988	ENSG00000160072.19
E4F1	19	11	5.87106090849e-06	0.1442	-0.9052	0.4482	ENSG00000167967.15
TMEM80	19	11	4.7079323516e-05	0.0768	-1.092	0.4031	ENSG00000177042.14
NEIL1	19	11	0.000523464674447	0.0662	-1.8682	0.9246	ENSG00000140398.13
CSAD	19	11	8.73482903613e-06	0.1025	-1.9797	0.7492	ENSG00000139631.18
AGAP5	19	11	0.000602107403083	0.0782	-1.6786	0.6761	ENSG00000172650.12
GIGYF1	19	11	0.000240159838087	0.0429	-0.9918	0.3845	ENSG00000146830.9
DPM1	19	11	3.70865827084e-05	0.2797	0.6481	0.2886	ENSG00000000419.12
GNRH1	19	11	0.000110972314394	0.0882	-2.4123	0.9847	ENSG00000147437.9
ZNF599	19	11	0.000678575981161	0.0257	-1.1195	0.6117	ENSG00000153896.17
CDAN1	19	11	7.62505674157e-05	0.0316	-0.9723	0.3628	ENSG00000140326.12
DIDO1	19	11	0.000217634396863	0.0531	-0.7038	0.2909	ENSG00000101191.16
FBXL6	19	11	4.57563643908e-05	0.1821	-1.1284	0.7292	ENSG00000182325.10
TOP3B	19	11	8.11599590134e-05	0.0367	-1.2131	0.3539	ENSG00000100038.19
PLAUR	19	11	0.000113980083264	0.3502	2.5593	1.7594	ENSG00000011422.11
EMP1	19	11	0.000464185984363	0.1421	1.8825	1.5685	ENSG00000134531.9
ROMO1	19	11	0.000167577705017	0.0939	0.9854	0.7017	ENSG00000125995.15
CYHR1	19	11	1.49537657591e-06	0.3242	-0.7223	0.6035	ENSG00000187954.12
LA16c-431H6.6	19	11	0.000372067995735	0.1481	-2.2987	1.0004	ENSG00000261732.1
SHPRH	19	11	0.000421504442466	0.2624	-0.8454	1.1153	ENSG00000146414.15
CELA2A	19	11	0.000856533990842	0.0096	-3.5514	0.7967	ENSG00000142615.7
UBE2N	19	11	0.000505870898922	0.0865	0.7735	0.3111	ENSG00000177889.9
TRIB1	19	11	0.000191777953456	0.1777	2.9869	1.4292	ENSG00000173334.3
C5orf45	19	11	0.000525151867439	0.0276	-1.8565	0.6058	ENSG00000161010.14
TAF1C	19	11	0.000387151682579	0.0641	-1.5134	0.451	ENSG00000103168.16
NYAP1	19	11	0.000817385306291	0.0773	-1.701	0.54	ENSG00000166924.8
CFAP44	19	11	9.82632501909e-05	0.1694	-2.1299	0.7414	ENSG00000206530.8
EBLN2	19	11	0.000428592041068	0.1669	-2.4431	1.2982	ENSG00000255423.1
SLX1A-SULT1A3	19	11	0.000149457100348	0.1176	-2.1022	0.9711	ENSG00000213599.9
CLCN6	19	11	0.000178491805493	0.1018	-1.3278	0.5762	ENSG00000011021.21
ZKSCAN7	19	11	2.40208310044e-05	0.1623	-1.3223	0.9549	ENSG00000196345.12
ILF2	19	11	8.52454296861e-06	0.2992	1.0424	0.5758	ENSG00000143621.16
CRAMP1L	19	11	0.000655104342881	0.1189	-1.0959	0.4739	ENSG00000007545.15
MAPK8IP3	19	11	0.000314196224565	0.1308	-2.2006	0.8764	ENSG00000138834.12
TSC1	19	11	4.64256601013e-06	0.0908	-1.2078	0.5056	ENSG00000165699.13
TSC2	19	11	0.000600196734877	0.0278	-0.8616	0.2558	ENSG00000103197.16
ZNF449	19	11	0.000401236406826	0.1162	-1.5702	0.5342	ENSG00000173275.12
ADAMTS16	19	11	3.43287585882e-11	0.2755	3.691	2.735	ENSG00000145536.15
OGT	19	11	0.000524145906596	0.1088	-2.1909	0.6554	ENSG00000147162.13
MAN2C1	19	11	5.68643863697e-05	0.1024	-1.7044	0.5374	ENSG00000140400.14
NDST2	19	11	0.000666887651032	0.1369	-0.9189	0.3566	ENSG00000166507.16
EDRF1	19	11	0.000115625531188	0.0201	-1.0038	0.3459	ENSG00000107938.17
KDELR2	19	10	0.000430020012948	0.1026	0.8337	0.3049	ENSG00000136240.9
