	num_samples	pval_counts	pval	pval_std	fc	fc_std	gene_id
PTGFRN	4	4	0.000100849405245	0.0002	1.3278	1.9178	ENSG00000134247.9
PLA2G1B	4	4	1.52054809545e-11	0.0	-6.8911	4.4336	ENSG00000170890.13
ACAD8	4	4	1.13885385716e-08	0.0	-1.8484	0.3333	ENSG00000151498.11
IFRD1	4	4	0.000220221726401	0.0001	-2.4415	0.1653	ENSG00000006652.13
SLC38A5	4	4	2.37480188925e-07	0.0002	-3.8696	0.9478	ENSG00000017483.14
CACNB2	4	4	5.09746991497e-10	0.0	-2.8298	0.698	ENSG00000165995.18
CPA1	4	4	7.98756567404e-09	0.0001	-6.4448	3.9121	ENSG00000091704.9
SEPT9	4	4	2.9838106404e-05	0.0	1.7456	0.3802	ENSG00000184640.17
ZNF385A	4	4	0.00016868810848	0.0004	2.398	0.5711	ENSG00000161642.17
ITGA1	4	4	4.43214276959e-07	0.0	2.4247	0.1189	ENSG00000213949.8
TSPAN14	4	4	7.4401009073e-07	0.0001	1.0454	0.1471	ENSG00000108219.14
CECR2	4	4	1.53026450896e-07	0.0	-3.4737	0.3935	ENSG00000099954.18
LAP3	4	4	2.36914406033e-05	0.0001	1.4772	0.3156	ENSG00000002549.12
CAMK2N2	4	4	1.29367332411e-09	0.0	-4.7113	1.4814	ENSG00000163888.3
DNAJB9	4	4	0.000306533034381	0.0002	-2.1478	0.3245	ENSG00000128590.4
SH3KBP1	4	4	3.95770905411e-06	0.0001	2.5459	0.5499	ENSG00000147010.17
ATOX1	4	4	1.80391406806e-06	0.0	1.3477	0.2613	ENSG00000177556.11
MOB1A	4	4	1.27150800703e-08	0.0	1.4366	0.4196	ENSG00000114978.17
APLP1	4	4	6.05835509132e-05	0.0001	-2.5966	1.1951	ENSG00000105290.11
CCDC149	4	4	7.21057701488e-06	0.0	-1.6922	0.6189	ENSG00000181982.17
ENOSF1	4	4	1.14962864495e-05	0.0003	-1.8534	0.5002	ENSG00000132199.18
KIAA1324	4	4	7.96386425572e-07	0.0	-3.7915	1.2359	ENSG00000116299.16
RAP1A	4	4	0.000104854659701	0.0001	1.1876	0.0954	ENSG00000116473.14
QTRT1	4	4	5.78242821397e-06	0.0	-2.0084	0.3797	ENSG00000213339.8
CALCB	4	4	0.000104101717962	0.0003	-3.1949	1.3051	ENSG00000175868.13
IMPA2	4	4	3.03950046434e-08	0.0	-3.2832	0.8558	ENSG00000141401.11
DNAJC8	4	4	3.92827716905e-06	0.0	1.0436	0.0713	ENSG00000126698.10
SEC16B	4	4	1.73371750288e-07	0.0	-2.5558	0.1988	ENSG00000120341.18
MAP4K4	4	4	2.75556670768e-05	0.0001	1.7283	0.1505	ENSG00000071054.15
SPX	4	4	9.19750420405e-07	0.0	-4.9198	0.9688	ENSG00000134548.9
LEF1	4	4	6.3213602771e-05	0.0001	4.2367	0.355	ENSG00000138795.9
ANKRD53	4	4	9.42959232661e-08	0.0001	-3.196	0.779	ENSG00000144031.11
SOCS7	4	4	1.75507041355e-06	0.0	-1.6763	0.2619	ENSG00000274211.4
HSD17B8	4	4	5.23627763893e-05	0.0003	-2.1226	0.2056	ENSG00000204228.3
FAM136A	4	4	3.19654957455e-05	0.0003	-1.4388	0.1837	ENSG00000035141.7
UBN2	4	4	9.67323949817e-06	0.0002	-1.4719	0.2027	ENSG00000157741.14
PAK3	4	4	1.17857747229e-10	0.0	-3.7225	0.9088	ENSG00000077264.14
B3GALNT2	4	4	7.99677610079e-07	0.0001	-2.8887	0.3325	ENSG00000162885.12
SERP1	4	4	0.000397121217274	0.0002	-1.7312	0.0732	ENSG00000120742.10
MAATS1	4	4	8.43764130417e-07	0.0	-2.656	0.5645	ENSG00000183833.16
NADK2	4	4	2.46352654879e-05	0.0	-1.5832	0.1479	ENSG00000152620.12
RNF144B	4	4	1.5776765868e-05	0.0001	1.7659	0.1048	ENSG00000137393.9
PAIP2B	4	4	9.44845186838e-11	0.0	-4.1018	0.7548	ENSG00000124374.8
ORAI2	4	4	7.91914546788e-05	0.0	1.5782	0.5833	ENSG00000160991.15
BHLHA15	4	4	2.45625950915e-11	0.0	-7.006	1.5001	ENSG00000180535.3
LRRC8C	4	4	1.68082175335e-06	0.0001	2.5112	0.3673	ENSG00000171488.14
ARPC5	4	4	6.65610454554e-07	0.0	1.6719	0.0817	ENSG00000162704.15
PFN1	4	4	1.68039177994e-06	0.0002	1.7948	0.2956	ENSG00000108518.7
UBE2E1	4	4	7.3544874022e-05	0.0001	0.9507	0.0609	ENSG00000170142.11
PRSS16	4	4	7.4972612578e-09	0.0001	-3.0682	0.9631	ENSG00000112812.15
PABPC4	4	4	0.000205954252809	0.0003	-2.1305	0.1185	ENSG00000090621.13
MAP6D1	4	4	2.93723533278e-06	0.0001	-2.7631	0.3253	ENSG00000180834.7
VPS18	4	4	0.000271056385666	0.0003	1.5033	0.1281	ENSG00000104142.10
ARHGAP25	4	4	0.000134821780502	0.0002	2.3782	1.4269	ENSG00000163219.11
EPSTI1	4	4	1.63314675768e-05	0.0001	3.5292	0.3872	ENSG00000133106.14
CD59	4	4	7.04402490333e-05	0.0001	1.5336	1.3162	ENSG00000085063.14
GLS2	4	4	1.78039118059e-06	0.0	-4.5118	0.769	ENSG00000135423.12
HVCN1	4	4	2.26192278243e-05	0.0	2.7838	1.2351	ENSG00000122986.13
BEGAIN	4	4	1.44295351871e-11	0.0	-3.8245	0.7176	ENSG00000183092.15
CYP2E1	4	4	1.14598961754e-05	0.0001	-3.1853	0.5559	ENSG00000130649.9
LCP1	4	4	1.27386340297e-05	0.0002	3.7737	1.0521	ENSG00000136167.13
XK	4	4	1.95173269738e-07	0.0	-3.2797	0.6399	ENSG00000047597.5
JPH1	4	4	3.31338259859e-06	0.0	-3.286	1.0105	ENSG00000104369.4
CRACR2B	4	4	1.12280011453e-10	0.0	-4.5679	0.8133	ENSG00000177685.16
LARP1B	4	4	4.9766145145e-05	0.0001	-2.2579	0.5331	ENSG00000138709.17
SEPT6	4	4	0.000121015603886	0.0003	2.2537	0.9783	ENSG00000125354.22
ACADL	4	4	4.62054619731e-07	0.0002	-3.9734	2.4163	ENSG00000115361.7
IL4I1	4	4	3.55629613753e-06	0.0	3.9861	1.3637	ENSG00000104951.15
CMTM8	4	4	1.44090517508e-07	0.0	-2.3189	1.0606	ENSG00000170293.8
GLIPR2	4	4	0.000118963572792	0.0003	2.8947	0.434	ENSG00000122694.15
ZNF662	4	4	5.5156516191e-08	0.0	-1.95	0.2943	ENSG00000182983.14
GP2	4	4	7.63368762682e-17	0.0	-8.0592	5.0149	ENSG00000169347.16
ENKD1	4	4	6.67251059861e-08	0.0001	-2.6208	0.6069	ENSG00000124074.11
KLF15	4	4	6.12143586199e-12	0.0	-3.9445	0.4723	ENSG00000163884.3
TECPR1	4	4	8.68591123501e-05	0.0002	-3.0344	0.3038	ENSG00000205356.9
NPHS1	4	4	3.77947374106e-09	0.0	-3.8912	1.3796	ENSG00000161270.19
BRSK2	4	4	9.39876816281e-26	0.0	-6.5534	1.2745	ENSG00000174672.15
ACTR3	4	4	5.53141214293e-07	0.0	1.692	0.107	ENSG00000115091.11
ARPC1B	4	4	5.47138006424e-05	0.0001	2.2674	0.3857	ENSG00000130429.12
SLC39A5	4	4	4.33584492986e-23	0.0	-6.6047	2.0457	ENSG00000139540.11
NRTN	4	4	2.12933276773e-07	0.0	-3.3125	1.3281	ENSG00000171119.2
ARHGEF4	4	4	1.22426941489e-11	0.0	-3.6068	1.1482	ENSG00000136002.16
ROBO1	4	4	5.7992575262e-05	0.0001	2.7358	0.2307	ENSG00000169855.19
CD4	4	4	7.87710915492e-06	0.0	3.1541	0.507	ENSG00000010610.9
FAM184A	4	4	6.07614381287e-05	0.0	-1.8901	0.1117	ENSG00000111879.18
DNAH14	4	4	2.06606878344e-06	0.0001	-1.9846	0.9057	ENSG00000185842.14
EPB41L4B	4	4	5.87159928884e-07	0.0001	-3.9456	2.952	ENSG00000095203.14
ACTR2	4	4	5.68053223094e-07	0.0	1.7705	0.2797	ENSG00000138071.13
CYP46A1	4	4	2.62081273601e-05	0.0	-2.8015	0.5677	ENSG00000036530.8
COTL1	4	4	8.50096500697e-06	0.0	2.9459	0.5947	ENSG00000103187.7
IL22RA1	4	4	2.55048722429e-06	0.0	-3.89	3.3425	ENSG00000142677.3
GRB2	4	4	1.13393779536e-09	0.0	1.3293	0.309	ENSG00000177885.13
RAB26	4	4	3.84911703808e-07	0.0	-4.1633	0.7791	ENSG00000167964.12
PDIA2	4	4	8.79921095289e-09	0.0001	-6.395	2.4939	ENSG00000185615.15
MCOLN3	4	4	6.57451882085e-05	0.0001	-2.6391	0.3956	ENSG00000055732.12
IL21R	4	4	3.50268155523e-06	0.0	4.0063	1.1306	ENSG00000103522.15
CCDC110	4	4	2.75645092339e-07	0.0	-3.7712	1.1759	ENSG00000168491.9
IL2RG	4	4	2.51220774189e-05	0.0	4.2133	1.1387	ENSG00000147168.12
ZNF326	4	4	1.86430820981e-05	0.0002	-1.2972	0.1804	ENSG00000162664.16
ABCA5	4	4	4.76965362018e-07	0.0	-2.6754	0.4605	ENSG00000154265.15
GNB4	4	4	1.3272469395e-05	0.0	2.6179	0.2952	ENSG00000114450.9
CYB5B	4	4	1.42499711535e-07	0.0	1.0466	0.1422	ENSG00000103018.16
RP11-5A19.5	4	4	4.6615079057e-14	0.0	-4.8702	0.8184	ENSG00000265690.7
AZGP1	4	4	5.51516862809e-08	0.0	-4.0071	3.4428	ENSG00000160862.12
CHIT1	4	4	1.05199637806e-05	0.0	5.2501	1.3018	ENSG00000133063.15
CTSS	4	4	4.04708293527e-05	0.0004	3.5609	0.4324	ENSG00000163131.10
RPH3AL	4	4	2.61287982043e-05	0.0	-2.0523	0.2226	ENSG00000181031.15
OSTF1	4	4	4.04206768688e-07	0.0	1.4634	0.1841	ENSG00000134996.11
KCNK10	4	4	0.000209619628405	0.0002	-3.0297	0.4356	ENSG00000100433.15
CCDC155	4	4	1.57703775114e-07	0.0	-5.2525	0.9471	ENSG00000161609.9
CPPED1	4	4	5.62557047192e-05	0.0	1.8587	0.1604	ENSG00000103381.11
PTF1A	4	4	9.92084983813e-08	0.0001	-5.4648	2.346	ENSG00000168267.5
AQP12B	4	4	5.50922077827e-13	0.0	-7.1335	2.4469	ENSG00000185176.12
MTPN	4	4	2.27599175674e-07	0.0001	1.5383	0.3736	ENSG00000105887.10
AQP8	4	4	7.12988495792e-09	0.0001	-6.0336	2.5668	ENSG00000103375.10
TWF2	4	4	2.4667402563e-05	0.0001	1.971	0.3634	ENSG00000247596.8
STK10	4	4	3.85072152274e-05	0.0001	1.7399	0.8749	ENSG00000072786.12
ABI3	4	4	0.000322994576092	0.0003	2.4292	0.6598	ENSG00000108798.8
GPT	4	4	7.33651556703e-09	0.0	-3.4883	0.7212	ENSG00000167701.13
SERPINI2	4	4	4.9996111987e-08	0.0001	-5.7593	2.7499	ENSG00000114204.14
NECAP2	4	4	1.14176531801e-09	0.0	1.6855	0.2459	ENSG00000157191.19
PLXNC1	4	4	1.30508126342e-06	0.0001	3.2009	0.2805	ENSG00000136040.8
PSMD6	4	4	3.55185770695e-05	0.0	-2.5919	0.1085	ENSG00000163636.10
GJC3	4	4	1.18320781827e-05	0.0002	-4.2266	0.771	ENSG00000176402.5
ARHGDIG	4	4	1.67208815199e-17	0.0	-5.8326	1.5094	ENSG00000242173.8
RGL3	4	4	2.74284454262e-09	0.0001	-2.5803	0.6198	ENSG00000205517.12
LY86	4	4	3.92851275478e-05	0.0002	4.0079	0.9053	ENSG00000112799.8
TBC1D30	4	4	3.64267598683e-10	0.0	-2.7023	0.6577	ENSG00000111490.12
KLHDC2	4	4	4.41531316533e-05	0.0	-1.3943	0.1944	ENSG00000165516.10
CAP1	4	4	4.1631718491e-08	0.0	1.8388	0.178	ENSG00000131236.16
CEL	4	4	3.05743813382e-11	0.0	-6.5026	4.3437	ENSG00000170835.13
SARDH	4	4	6.69699626695e-05	0.0	-3.0482	0.0759	ENSG00000123453.16
PNLIPRP1	4	4	7.36804556839e-16	0.0	-6.9373	4.6238	ENSG00000187021.14
FBLIM1	4	4	5.93289448694e-06	0.0	1.2877	1.1493	ENSG00000162458.12
HLA-DQA2	4	4	0.000459069555367	0.0003	4.6417	0.2885	ENSG00000237541.3
SGK2	4	4	3.69180815638e-05	0.0	-2.4246	0.8713	ENSG00000101049.14
A1CF	4	4	4.18386501157e-06	0.0	-3.1433	2.5991	ENSG00000148584.14
TFPT	4	4	2.61664487566e-05	0.0003	1.2825	0.5063	ENSG00000105619.13
FAM221A	4	4	6.52485569128e-06	0.0003	-2.5641	0.3809	ENSG00000188732.10
FAM47E	4	4	0.000157451584203	0.0003	-2.5077	1.0445	ENSG00000189157.13
GNB1	4	4	5.02119907295e-07	0.0001	1.1452	0.1721	ENSG00000078369.17
DPEP1	4	4	1.26699139331e-06	0.0	-3.154	2.4061	ENSG00000015413.9
LONRF2	4	4	4.08839408601e-08	0.0001	-2.6904	0.6939	ENSG00000170500.12
RAP2A	4	4	1.1079579187e-05	0.0	1.508	0.1174	ENSG00000125249.6
MTERF2	4	4	6.8661678406e-07	0.0002	-2.1835	0.4356	ENSG00000120832.9
SLC43A1	4	4	1.13821559663e-10	0.0	-4.0212	0.931	ENSG00000149150.8
SPINK1	4	4	1.83588266953e-11	0.0	-4.3445	5.4619	ENSG00000164266.10
ITGB6	4	4	1.42774399361e-08	0.0	3.4115	3.8928	ENSG00000115221.10
MCEE	4	4	1.29248484924e-05	0.0002	-1.7869	0.2228	ENSG00000124370.10
MSN	4	4	3.00855143274e-06	0.0	2.6836	0.1058	ENSG00000147065.16
CLPS	4	4	1.78849485076e-08	0.0001	-6.2743	3.2835	ENSG00000137392.9
MUC6	4	4	4.17196077937e-06	0.0001	-4.0577	2.0636	ENSG00000184956.15
CCDC71	4	4	0.000139605058034	0.0001	0.9478	0.0645	ENSG00000177352.9
AGAP5	4	4	1.08532223586e-09	0.0001	-2.9339	0.627	ENSG00000172650.12
VPS51	4	4	0.000340030636264	0.0003	-1.3988	0.2825	ENSG00000149823.7
H2AFY	4	4	9.63122284829e-05	0.0	0.9989	0.1331	ENSG00000113648.16
AC004754.3	4	4	0.000261249999592	0.0002	-3.2401	0.3353	ENSG00000269881.1
PLEKHO2	4	4	0.000148175746508	0.0002	2.4791	0.4134	ENSG00000241839.9
PRODH2	4	4	5.92038499279e-08	0.0	-5.164	1.1114	ENSG00000250799.9
AOX1	4	4	4.13292896896e-08	0.0	-4.1105	1.0152	ENSG00000138356.13
SPOCK2	4	4	3.64353909971e-05	0.0001	2.6676	0.8836	ENSG00000107742.12
LPAR3	4	4	2.11153240946e-08	0.0	-4.3561	1.0996	ENSG00000171517.5
PPIC	4	4	0.000149384468535	0.0002	1.5858	1.667	ENSG00000168938.5
DHRS11	4	4	1.98348880305e-05	0.0004	-1.7561	0.5984	ENSG00000278535.4
GCAT	4	4	6.40515905718e-06	0.0	-3.2627	1.2687	ENSG00000100116.16
CTNNA1	4	4	0.000297862218578	0.0003	0.8794	0.8504	ENSG00000044115.20
ARPC4	4	4	4.70908854192e-07	0.0	1.4985	0.2004	ENSG00000241553.12
RAB3D	4	4	7.3866103893e-10	0.0	-3.2696	0.3656	ENSG00000105514.7
HLA-DRA	4	4	2.55195674076e-06	0.0	4.143	0.4734	ENSG00000204287.13
COL7A1	4	4	2.49234719827e-05	0.0	2.5718	0.6488	ENSG00000114270.15
SETD6	4	4	1.46095130879e-12	0.0	-2.2567	0.2702	ENSG00000103037.11
SELPLG	4	4	8.94087991287e-05	0.0002	3.5987	0.4355	ENSG00000110876.9
PARD6A	4	4	3.50467284204e-05	0.0001	-2.2773	0.4573	ENSG00000102981.9
XBP1	4	4	2.17118565572e-07	0.0	-3.4563	0.6582	ENSG00000100219.16
AQP12A	4	4	1.91351762775e-06	0.0002	-5.4978	1.7809	ENSG00000184945.13
CASP3	4	4	5.2644741557e-05	0.0004	0.9511	0.0944	ENSG00000164305.17
TMEM184A	4	4	0.000190349102019	0.0003	-2.1534	2.3893	ENSG00000164855.15
PLIN5	4	4	3.85889132871e-11	0.0	-5.0876	1.4852	ENSG00000214456.8
CCDC109B	4	4	0.000350403615202	0.0004	2.7436	0.3934	ENSG00000005059.15
C5	4	4	0.000379506140795	0.0003	-2.7841	0.668	ENSG00000106804.7
RAP2B	4	4	6.72602072875e-10	0.0	1.9679	0.1945	ENSG00000181467.3
ICA1	4	4	1.28536696803e-05	0.0002	-2.0987	0.4129	ENSG00000003147.17
SPSB4	4	4	7.08676729043e-05	0.0001	-3.1919	0.5413	ENSG00000175093.4
WDR1	4	4	7.28492234446e-07	0.0002	1.5223	0.2977	ENSG00000071127.16
ARL4C	4	4	4.38966008989e-05	0.0002	2.8709	0.5434	ENSG00000188042.7
HLA-DPA1	4	4	9.77420297052e-06	0.0	3.8136	0.3847	ENSG00000231389.7
KIAA1549	4	4	1.39184082861e-05	0.0001	-2.3318	0.9149	ENSG00000122778.9
RCC2	4	4	0.000249264183654	0.0002	1.2594	0.1694	ENSG00000179051.13
VOPP1	4	4	4.82557239392e-07	0.0	1.5948	0.3111	ENSG00000154978.12
PRSS2	4	4	5.32435765459e-10	0.0	-6.3767	5.6696	ENSG00000275896.4
SNX6	4	4	2.55766094454e-05	0.0	1.0327	0.0752	ENSG00000129515.18
SLC8A2	4	4	3.56037818885e-05	0.0	-3.2473	1.3927	ENSG00000118160.13
SPAG4	4	4	1.90743255278e-08	0.0	-3.585	0.6355	ENSG00000061656.9
COG3	4	4	8.13356714564e-07	0.0	-1.2354	0.2083	ENSG00000136152.14
CD48	4	4	0.00022714125513	0.0003	3.3985	1.5635	ENSG00000117091.9
PRSS1	4	4	1.75407380153e-06	0.0002	-5.6457	3.4348	ENSG00000204983.12
TPST2	4	4	6.0657774148e-06	0.0003	-3.4447	0.5789	ENSG00000128294.15
FBXL8	4	4	4.68215392995e-12	0.0	-3.1763	0.3515	ENSG00000135722.8
GNAI2	4	4	1.20459912769e-07	0.0	2.1587	0.2018	ENSG00000114353.16
VASH2	4	4	4.73167840219e-05	0.0001	3.2439	0.3314	ENSG00000143494.15
PGM3	4	4	0.000211379404924	0.0002	-1.6356	0.5967	ENSG00000013375.15
CUZD1	4	4	3.63565184565e-07	0.0003	-5.6538	2.2363	ENSG00000138161.12
SWT1	4	4	5.27844101889e-05	0.0001	-1.7086	0.2552	ENSG00000116668.12
CTSZ	4	4	6.0051220194e-09	0.0	1.9581	0.5199	ENSG00000101160.13
FOXP3	4	4	3.05891986561e-12	0.0	4.1398	0.7596	ENSG00000049768.14
RNF186	4	4	4.1206365027e-07	0.0001	-3.9799	1.8453	ENSG00000178828.6
SARM1	4	4	4.71466496705e-05	0.0001	-1.2674	0.2973	ENSG00000004139.13
SLAMF8	4	4	6.29441675132e-05	0.0001	3.2405	0.2162	ENSG00000158714.10
ADAMTS17	4	4	8.03263277507e-07	0.0	-2.9082	0.1958	ENSG00000140470.13
C16orf58	4	4	0.000208466503698	0.0004	-1.0599	0.1102	ENSG00000140688.16
GUCA1C	4	4	2.71603180972e-06	0.0	-5.4118	1.611	ENSG00000138472.10
CLEC4A	4	4	8.28251668808e-05	0.0001	2.1248	0.2199	ENSG00000111729.12
C1orf27	4	4	4.25553813966e-05	0.0001	-1.4894	0.1842	ENSG00000157181.14
DTWD1	4	4	4.03861698874e-05	0.0003	-1.4929	0.3024	ENSG00000104047.14
UBA5	4	4	7.13503543139e-09	0.0	-1.8918	0.2426	ENSG00000081307.12
HPN	4	4	1.23355679777e-13	0.0	-5.2055	1.7397	ENSG00000105707.13
SKAP2	4	4	2.92083516941e-07	0.0004	2.215	0.4614	ENSG00000005020.12
PSAP	4	4	3.37075501381e-07	0.0002	1.708	0.3848	ENSG00000197746.13
FBXW12	4	4	5.67054660715e-08	0.0	-5.1277	0.6928	ENSG00000164049.14
ADAM10	4	4	3.63230292773e-06	0.0	1.1733	0.0062	ENSG00000137845.14
PHKA1	4	4	7.85671699437e-07	0.0	-2.325	0.1595	ENSG00000067177.14
MYH7	4	4	2.98459544852e-14	0.0	-5.8999	0.9654	ENSG00000092054.12
SLC25A27	4	4	2.5297947688e-06	0.0	-2.565	0.3538	ENSG00000153291.15
ZNF10	4	4	1.41542699792e-05	0.0002	-1.7354	0.3111	ENSG00000256223.5
DPP10	4	4	2.09036202612e-07	0.0001	-4.5363	1.7293	ENSG00000175497.16
HOOK2	4	4	6.14981653006e-08	0.0	-2.3932	0.6049	ENSG00000095066.11
PLEKHO1	4	4	2.06063172119e-05	0.0001	3.1842	0.6071	ENSG00000023902.13
GPT2	4	4	1.52117297538e-05	0.0003	-3.9034	0.4608	ENSG00000166123.13
C3orf58	4	4	8.52103476993e-05	0.0002	1.467	0.2025	ENSG00000181744.8
F2R	4	4	0.000233780711292	0.0003	3.0731	0.396	ENSG00000181104.6
C9orf172	4	4	0.000109233324507	0.0002	-2.4333	0.4273	ENSG00000232434.2
MAPK8IP1	4	4	7.77649443309e-07	0.0003	-2.6022	1.2925	ENSG00000121653.11
SEPT7	4	4	2.5604827933e-07	0.0003	1.3182	0.2297	ENSG00000122545.17
SLC22A5	4	4	2.46993174049e-05	0.0	-1.688	0.3387	ENSG00000197375.12
FER1L5	4	4	1.04801217177e-06	0.0002	-4.3103	1.166	ENSG00000249715.9
TUBGCP4	4	4	8.05618907387e-05	0.0001	-1.058	0.1411	ENSG00000137822.12
TMEM150A	4	4	6.76785318518e-06	0.0003	-1.6738	0.4182	ENSG00000168890.13
GRN	4	4	3.92573545023e-07	0.0	2.1904	0.5931	ENSG00000030582.16
MAT1A	4	4	1.24824440104e-06	0.0	-5.2185	1.374	ENSG00000151224.12
CELA3A	4	4	2.81257902693e-10	0.0001	-6.0579	5.1525	ENSG00000142789.19
GM2A	4	4	1.26079032217e-07	0.0002	2.3627	0.5113	ENSG00000196743.8
RFTN1	4	4	9.98760649441e-06	0.0001	2.9185	0.7888	ENSG00000131378.13
PIP4K2A	4	4	2.32639286589e-06	0.0001	1.567	0.9492	ENSG00000150867.13
CHRM3	4	4	1.87491647471e-13	0.0	-3.9746	0.7678	ENSG00000133019.11
CDC42	4	4	5.27156078137e-07	0.0001	1.346	0.1638	ENSG00000070831.15
CFAP70	4	4	1.40112383471e-05	0.0	-2.9245	0.3038	ENSG00000156042.17
PPAPDC1B	4	4	2.05671333395e-06	0.0	-2.3488	0.2998	ENSG00000147535.16
MMD	4	4	5.73126439953e-06	0.0	2.6765	0.3975	ENSG00000108960.7
RGS11	4	4	5.23147727426e-05	0.0	-2.9807	0.1487	ENSG00000076344.15
HOOK1	4	4	1.69560469282e-08	0.0	-2.4963	0.8578	ENSG00000134709.10
CFL1	4	4	2.58097307605e-06	0.0	2.0568	0.3244	ENSG00000172757.12
LGR4	4	4	0.00045695607237	0.0005	-2.102	0.599	ENSG00000205213.13
KIF1A	4	4	1.9256672176e-09	0.0	-3.3213	2.2855	ENSG00000130294.14
