	num_samples	pval_counts	pval	pval_std	fc	fc_std	gene_id
CACNB2	427	423			-5.0866	0.942	ENSG00000165995.18
ARHGAP10	427	423	6.32215596078e-17	0.0083	-3.5621	0.9016	ENSG00000071205.11
TMEM238	427	422			6.3495	1.2164	ENSG00000233493.3
MYO15B	427	422	2.84277202544e-15	0.0208	-4.3748	1.1991	ENSG00000266714.6
CD24	427	422			7.61	1.2699	ENSG00000272398.5
BAIAP2L1	427	422			3.9968	0.6553	ENSG00000006453.13
AP1M2	427	422			7.8635	0.9664	ENSG00000129354.11
FGF2	427	422			-4.6463	1.318	ENSG00000138685.12
STAR	427	422	3.65647401308e-19	0.0018	-8.8176	2.1918	ENSG00000147465.11
RNASE4	427	422	4.25786647924e-22	0.0414	-4.1507	1.0668	ENSG00000258818.3
TMEM139	427	422			6.0268	1.1037	ENSG00000178826.10
PEG3	427	422	2.87722084547e-17	0.0371	-6.8239	2.1566	ENSG00000198300.12
ABHD11	427	422			3.7824	0.9294	ENSG00000106077.18
EPHA1	427	422			4.4778	1.064	ENSG00000146904.8
MRPL3	427	422			2.1679	0.5785	ENSG00000114686.8
ACADL	427	422			-6.6424	1.6767	ENSG00000115361.7
GABBR1	427	422	2.56933411582e-27	0.0041	-3.9801	1.5286	ENSG00000204681.10
C6orf132	427	422			6.286	0.8846	ENSG00000188112.8
C1orf210	427	421			7.2706	0.9981	ENSG00000253313.5
GOLGA8A	427	421	1.72793956058e-19	0.0169	-4.0079	1.4389	ENSG00000175265.17
RUFY3	427	421	3.03572242466e-16	0.0225	-2.8407	0.6736	ENSG00000018189.12
CRB3	427	421			5.7971	0.9936	ENSG00000130545.15
SPINT1	427	421			5.8891	0.9467	ENSG00000166145.14
TUBGCP6	427	421	2.85080997526e-16	0.0275	-2.7397	0.7344	ENSG00000128159.11
EPCAM	427	421			6.9686	0.9154	ENSG00000119888.10
TRPC1	427	421			-3.3118	1.0776	ENSG00000144935.14
CLDN7	427	421			6.6622	1.0291	ENSG00000181885.18
NPHP3	427	421	3.85094266059e-10	0.0046	-3.2398	0.6723	ENSG00000113971.18
PLA2G5	427	421	1.07628587084e-10	0.0201	-6.3483	1.3817	ENSG00000127472.10
FAM83H	427	421			6.3981	0.9557	ENSG00000180921.6
PRRT2	427	421	4.26206589754e-17	0.0046	-5.7077	1.2451	ENSG00000167371.16
PLIN5	427	421	2.65602256098e-10	0.0047	-6.064	1.327	ENSG00000214456.8
GPRASP2	427	421	8.29039939303e-15	0.0206	-3.6935	0.8023	ENSG00000158301.18
BSPRY	427	421			6.0689	1.0404	ENSG00000119411.10
PTTG1	427	421			5.2984	1.0531	ENSG00000164611.12
CELSR2	427	421			4.5937	0.9812	ENSG00000143126.7
ADRB3	427	421			-8.0276	1.664	ENSG00000188778.4
ZMAT1	427	421	2.94831662112e-15	0.0046	-4.326	1.3677	ENSG00000166432.14
ESRP1	427	421			6.9655	0.8861	ENSG00000104413.15
SECISBP2	427	421	4.07624129945e-10	0.0046	-2.1413	0.4914	ENSG00000187742.14
CDC20	427	421			6.2016	0.9849	ENSG00000117399.13
ST14	427	420			6.2303	0.9041	ENSG00000149418.10
TPM3	427	420	8.49212768221e-11	0.0046	2.3137	0.529	ENSG00000143549.19
PRSS8	427	420			7.4685	1.1056	ENSG00000052344.15
CCDC58	427	420			2.364	0.7451	ENSG00000160124.9
ASF1B	427	420			5.2055	0.9983	ENSG00000105011.8
FOXM1	427	420			5.0161	0.9319	ENSG00000111206.12
ANGPTL5	427	420			-7.1809	1.2645	ENSG00000187151.7
TBC1D2B	427	420	2.16626033451e-12	0.0063	-2.8258	0.7409	ENSG00000167202.11
KDF1	427	420			6.6825	0.891	ENSG00000175707.8
ANKRD29	427	420			-4.4649	1.2729	ENSG00000154065.16
CTB-50L17.14	427	420			-6.4693	1.3963	ENSG00000267385.1
CDT1	427	420			4.4758	0.8817	ENSG00000167513.8
ESRP2	427	420			4.6647	0.8255	ENSG00000103067.11
GOLGA8R	427	420			-4.6425	1.251	ENSG00000186399.10
UCP2	427	420			5.8391	1.0458	ENSG00000175567.8
PDGFRA	427	420	1.23562880996e-15	0.0327	-4.9746	1.7297	ENSG00000134853.11
PRDM5	427	420			-3.6804	1.1224	ENSG00000138738.10
FOXL2NB	427	420	1.58414395961e-18	0.0123	-7.9755	2.351	ENSG00000206262.8
GOLGA6L4	427	420			-4.6669	1.1949	ENSG00000184206.11
JAM3	427	420	2.13457070128e-18	0.063	-3.6188	1.0142	ENSG00000166086.12
ZDHHC17	427	420	4.92073360385e-13	0.008	-2.2646	0.5665	ENSG00000186908.14
CHRD	427	420	9.54505415389e-19	0.0177	-4.663	1.3795	ENSG00000090539.15
HDGF	427	419	4.30854228845e-12	0.0257	2.217	0.6069	ENSG00000143321.18
WISP2	427	419	1.03463648226e-20	0.0281	-6.5918	1.6144	ENSG00000064205.10
CBX7	427	419	4.04787827386e-16	0.0143	-3.3997	0.8948	ENSG00000100307.12
ATP5J2	427	419			2.8188	0.9972	ENSG00000241468.7
CCNB1	427	419			3.7084	0.8638	ENSG00000134057.14
CPED1	427	419	8.33266949115e-14	0.035	-4.4475	1.258	ENSG00000106034.17
KIAA1109	427	419	6.18875019154e-13	0.0101	-2.5304	0.6494	ENSG00000138688.15
TDRD10	427	419			-5.471	1.3381	ENSG00000163239.12
EVPL	427	419			5.1652	1.0216	ENSG00000167880.7
PKP3	427	419			6.6424	1.0561	ENSG00000184363.9
TRIP13	427	419			3.6926	0.8622	ENSG00000071539.13
PROK1	427	419	2.09407244784e-17	0.0378	-8.4988	1.8406	ENSG00000143125.5
KIAA0895L	427	419	1.56795144721e-11	0.0054	-3.8705	0.8403	ENSG00000196123.12
NR2F6	427	419			3.3027	0.8688	ENSG00000160113.5
CRABP2	427	419			6.637	1.4151	ENSG00000143320.8
TMC4	427	419			5.3513	0.9931	ENSG00000167608.11
CMYA5	427	419	3.60544922223e-12	0.0046	-5.5989	1.2751	ENSG00000164309.14
PEAR1	427	418			-4.3775	0.9794	ENSG00000187800.13
SPAG9	427	418	3.84410248549e-15	0.0339	-2.1735	0.572	ENSG00000008294.20
MAP7	427	418			2.9913	0.7084	ENSG00000135525.18
TACSTD2	427	418			6.4964	1.498	ENSG00000184292.6
AGRN	427	418			4.0075	0.9301	ENSG00000188157.13
MON2	427	418	2.12523983647e-14	0.0662	-1.645	0.4935	ENSG00000061987.14
SRSF5	427	418	1.38464323289e-10	0.0077	-2.5648	0.5643	ENSG00000100650.15
CDKN3	427	418			4.2384	1.0279	ENSG00000100526.19
ZEB2	427	418	1.16025223813e-18	0.0235	-3.1121	1.0884	ENSG00000169554.16
DST	427	418	5.46185095435e-18	0.034	-3.6677	1.0949	ENSG00000151914.17
STXBP5L	427	418			-6.6026	1.5152	ENSG00000145087.12
TSHZ3	427	418	8.53394054816e-15	0.0074	-4.0683	1.3074	ENSG00000121297.6
ARX	427	418	1.14803044082e-22	0.0521	-9.0487	2.8245	ENSG00000004848.6
ILDR1	427	418			6.9191	0.8145	ENSG00000145103.12
MYH14	427	418			6.3044	1.0846	ENSG00000105357.15
RAD51AP1	427	418			4.0904	0.8764	ENSG00000111247.14
PODN	427	418	3.03843276056e-23	0.0166	-5.1561	1.7074	ENSG00000174348.13
MAP3K5	427	417	9.66550365352e-10	0.0067	-4.0024	0.8534	ENSG00000197442.9
PBX3	427	417	2.38514434724e-11	0.0532	-2.999	1.0167	ENSG00000167081.16
MPDZ	427	417	7.37347364575e-19	0.0449	-2.723	0.9425	ENSG00000107186.16
SEC31B	427	417			-3.7855	1.2432	ENSG00000075826.16
GRB7	427	417			5.6474	0.9846	ENSG00000141738.13
ASIP	427	417			-5.6259	1.0948	ENSG00000101440.9
CDCA8	427	417			4.602	0.9245	ENSG00000134690.10
TMEM150C	427	417			-3.8595	0.9718	ENSG00000249242.7
WFIKKN2	427	416	1.72274332757e-09	0.0087	-7.173	1.4497	ENSG00000173714.7
MAD2L1	427	416			3.2395	0.9103	ENSG00000164109.13
ZNF25	427	416			-1.9898	0.5917	ENSG00000175395.15
PID1	427	416			-4.4286	1.5269	ENSG00000153823.18
FBXO31	427	416	9.02082773319e-15	0.0114	-1.9916	0.5306	ENSG00000103264.15
WFDC2	427	416			7.3117	1.4646	ENSG00000101443.17
GOLGA8S	427	416			-5.0788	1.2211	ENSG00000261739.2
TCEAL4	427	416	7.90097685801e-07	0.0245	-3.1276	0.5487	ENSG00000133142.17
MCM2	427	416			3.0525	0.7458	ENSG00000073111.13
LRRN4CL	427	416			-4.0903	1.4467	ENSG00000177363.4
CIRBP	427	416	1.07410031475e-09	0.0043	-3.1067	0.6251	ENSG00000099622.13
PVRL4	427	416			6.5861	1.3917	ENSG00000143217.8
ITPR1	427	416	6.4061004178e-12	0.0487	-3.9855	0.9567	ENSG00000150995.17
GOLGA8B	427	416	1.14841853938e-11	0.0379	-4.0067	1.323	ENSG00000215252.11
MPRIP	427	415	1.14351314665e-14	0.0231	-1.7587	0.6019	ENSG00000133030.19
NUAK2	427	415			4.502	0.877	ENSG00000163545.8
DPY19L2	427	415			-4.8378	1.4114	ENSG00000177990.11
GRHL2	427	415			6.4339	0.8922	ENSG00000083307.10
JAKMIP3	427	415			-5.1805	1.5564	ENSG00000188385.11
POC1A	427	415			3.8017	0.774	ENSG00000164087.7
FAM49B	427	415			2.3582	0.7272	ENSG00000153310.18
S100A14	427	415			5.7636	1.4642	ENSG00000189334.8
FGF10	427	415			-7.0199	1.7539	ENSG00000070193.4
PRR7	427	415			4.8058	0.9752	ENSG00000131188.11
STIL	427	415			3.385	0.7812	ENSG00000123473.15
USP47	427	415	3.74996231454e-17	0.0543	-1.5417	0.5556	ENSG00000170242.17
THEM6	427	415			3.2939	1.0105	ENSG00000130193.7
MYO5B	427	415			4.232	0.9048	ENSG00000167306.18
KLK8	427	415			8.1382	1.3551	ENSG00000129455.15
SERPINA10	427	414			-5.8377	1.0618	ENSG00000140093.9
C19orf33	427	414			6.0415	1.4719	ENSG00000167644.11
OLA1	427	414			2.0124	0.6387	ENSG00000138430.15
SLC25A27	427	414	2.67227558734e-11	0.0235	-4.2304	1.1563	ENSG00000153291.15
NDUFC2	427	414			2.3163	0.992	ENSG00000151366.12
NDRG2	427	414	3.72508697907e-19	0.06	-4.0759	1.2235	ENSG00000165795.20
NACC1	427	414			3.0766	0.8146	ENSG00000160877.5
NUF2	427	414			4.4464	0.9195	ENSG00000143228.12
KRT7	427	414			7.4955	1.3177	ENSG00000135480.14
RBM5	427	414	5.75476560354e-10	0.0179	-2.6303	0.6179	ENSG00000003756.16
TPD52	427	414			4.3968	0.7054	ENSG00000076554.15
KLK7	427	414			8.8349	1.6531	ENSG00000169035.11
NR2F2	427	414	1.11959342067e-10	0.0535	-2.9246	0.9052	ENSG00000185551.12
CXorf57	427	414			-5.8404	1.7313	ENSG00000147231.13
HNRNPH1	427	414	1.89262443322e-11	0.0042	-1.7947	0.5394	ENSG00000169045.17
DMTF1	427	413	2.01401054853e-12	0.0075	-2.1625	0.5738	ENSG00000135164.18
PSMB2	427	413			1.8756	0.6379	ENSG00000126067.11
TBC1D4	427	413	2.31683714519e-08	0.0201	-3.3953	0.7895	ENSG00000136111.12
THPO	427	413			-4.1038	1.4272	ENSG00000090534.17
SCNN1A	427	413			5.1403	0.9838	ENSG00000111319.12
CDK1	427	413			4.1743	0.8472	ENSG00000170312.15
DDX17	427	413	1.49790114515e-09	0.0131	-2.2242	0.5307	ENSG00000100201.18
MREG	427	413			3.1375	0.8241	ENSG00000118242.15
ZCCHC18	427	413			-4.3871	1.3402	ENSG00000166707.10
SLC22A3	427	413			-6.5317	1.8063	ENSG00000146477.5
IL4I1	427	413			6.7893	1.5643	ENSG00000104951.15
BTAF1	427	413	3.11599177246e-09	0.0382	-2.6673	0.6451	ENSG00000095564.13
HERC1	427	413	2.36893167886e-15	0.0065	-1.8909	0.5983	ENSG00000103657.13
NAV3	427	413			-4.2828	1.2704	ENSG00000067798.13
RHBG	427	413			-6.3849	1.2214	ENSG00000132677.12
VPS72	427	413			1.625	0.6079	ENSG00000163159.11
ALDH3B2	427	413			8.3089	1.8758	ENSG00000132746.14
GJB3	427	413			5.9791	1.4976	ENSG00000188910.7
NBEA	427	412			-3.4971	1.4509	ENSG00000172915.18
ELF3	427	412			6.5456	1.0023	ENSG00000163435.15
CCNE1	427	412			4.7937	1.3164	ENSG00000105173.13
PLEKHH2	427	412	2.70876491741e-13	0.0091	-4.5481	1.2381	ENSG00000152527.13
AOX1	427	412	7.38377368404e-16	0.0615	-5.3737	1.5968	ENSG00000138356.13
TTLL3	427	412	2.6097295909e-09	0.038	-3.5658	0.954	ENSG00000214021.15
PLCXD3	427	412	8.44294627106e-20	0.0484	-6.3385	2.516	ENSG00000182836.9
CDKN2A	427	412			8.1241	2.1334	ENSG00000147889.16
MYCL	427	412			6.148	1.3452	ENSG00000116990.10
FGF22	427	412			-5.0653	1.176	ENSG00000070388.11
CCBE1	427	412	7.54972015197e-10	0.0511	-5.7376	1.6295	ENSG00000183287.13
COX5B	427	412			2.2387	0.8995	ENSG00000135940.6
CDCA5	427	412			4.406	0.8043	ENSG00000146670.9
CRY2	427	411	1.86941786457e-08	0.0125	-2.3761	0.5888	ENSG00000121671.11
ECM2	427	411	2.21086502501e-12	0.0165	-4.2021	1.3214	ENSG00000106823.12
KLHL14	427	411			5.5447	1.1725	ENSG00000197705.9
VAMP8	427	411			4.2756	0.8321	ENSG00000118640.10
FAM136A	427	411			1.9196	0.5544	ENSG00000035141.7
ARHGAP6	427	411			-4.4506	1.2413	ENSG00000047648.21
C1orf116	427	411			6.116	1.7309	ENSG00000182795.12
DOPEY1	427	411			-2.4159	0.7039	ENSG00000083097.14
MISP	427	411			6.0266	1.2613	ENSG00000099812.8
PSENEN	427	411			2.6851	0.8656	ENSG00000205155.7
LIX1L	427	410	7.82721845012e-14	0.0466	-2.1038	0.7523	ENSG00000271601.3
PKD2	427	410	1.96932051167e-11	0.038	-2.4324	0.7016	ENSG00000118762.7
GNB5	427	410	2.22365877119e-13	0.0483	-2.4059	0.6756	ENSG00000069966.18
KIAA1755	427	410			-4.7216	1.2884	ENSG00000149633.11
RHPN2	427	410			3.8741	0.9517	ENSG00000131941.7
JMJD7-PLA2G4B	427	410	5.68316047419e-11	0.0275	-3.3617	1.0643	ENSG00000168970.20
TCEAL1	427	410	1.55836269715e-06	0.0481	-3.2177	0.5853	ENSG00000172465.13
UBE2T	427	410			4.8074	0.8568	ENSG00000077152.9
ZNF471	427	410			-3.2317	0.9018	ENSG00000196263.7
N4BP2L2	427	410	2.15250764064e-11	0.0135	-2.0399	0.6276	ENSG00000244754.8
MFSD6L	427	410			6.0263	1.1041	ENSG00000185156.5
CCNL2	427	409	9.32438135564e-12	0.0392	-2.6841	0.8476	ENSG00000221978.11
PPM1K	427	409	1.84900904238e-10	0.0389	-3.1553	0.8165	ENSG00000163644.14
KLK5	427	409			9.3684	2.6117	ENSG00000167754.12
ITM2A	427	409	4.68921798183e-10	0.0479	-4.3279	1.0916	ENSG00000078596.10
HNRNPDL	427	409	7.03817965175e-08	0.0094	-1.8728	0.4543	ENSG00000152795.17
PARD6B	427	409			3.1584	0.731	ENSG00000124171.8
ALG3	427	409			2.5523	0.6687	ENSG00000214160.9
APBB1	427	409	8.19269798702e-14	0.0232	-2.5055	0.9128	ENSG00000166313.18
VIT	427	409			-7.0745	1.9795	ENSG00000205221.12
TIMMDC1	427	409			1.7943	0.6075	ENSG00000113845.9
EXO1	427	409			4.5653	0.8535	ENSG00000174371.16
FOLR1	427	409			8.6194	1.6546	ENSG00000110195.11
PNKD	427	409			2.3636	0.6793	ENSG00000127838.13
RP11-903H12.5	427	409			-3.9992	2.0508	ENSG00000259171.1
PAX8	427	409			5.9503	1.3247	ENSG00000125618.16
TMEM200B	427	408			-4.1042	1.3347	ENSG00000253304.1
PRCC	427	408			1.3161	0.4847	ENSG00000143294.14
GRK5	427	408	4.37392285741e-08	0.034	-4.0339	0.8283	ENSG00000198873.11
SLC34A2	427	408			8.5715	1.5727	ENSG00000157765.11
IZUMO4	427	408			-4.4001	0.9313	ENSG00000099840.13
CBLC	427	408			6.8771	1.3503	ENSG00000142273.10
LAPTM4B	427	408	2.47113772085e-11	0.007	3.0982	0.9009	ENSG00000104341.16
DDR2	427	408	4.75308587351e-17	0.0721	-3.0323	1.2411	ENSG00000162733.16
SNRNP70	427	408	1.43647058657e-08	0.0297	-2.7379	0.5703	ENSG00000104852.14
RALGAPA1	427	407	6.26376579728e-12	0.0294	-1.8278	0.5665	ENSG00000174373.15
SLC35A2	427	407			2.2339	0.759	ENSG00000102100.14
KRTCAP3	427	407			4.1686	1.0764	ENSG00000157992.12
VIPR2	427	407			-5.2754	1.8396	ENSG00000106018.13
OTUB1	427	407	1.81574477902e-11	0.0126	1.6141	0.5693	ENSG00000167770.11
DUSP26	427	407			-6.0233	1.5737	ENSG00000133878.8
KRT18	427	407			5.1508	0.9011	ENSG00000111057.10
DDIAS	427	407			4.1424	0.8606	ENSG00000165490.12
EGFL8	427	407	2.19881497171e-10	0.0349	-3.6889	0.9948	ENSG00000241404.6
ANTXR2	427	407	1.39181745698e-10	0.0372	-3.6997	1.1457	ENSG00000163297.16
LENG8	427	406	1.04410002542e-13	0.0385	-3.0674	0.9725	ENSG00000167615.16
KANK2	427	406	1.99622440074e-09	0.0628	-2.6755	0.7483	ENSG00000197256.10
DDX26B	427	406			-2.4775	0.8131	ENSG00000165359.14
CREBZF	427	406	6.40893873521e-12	0.0551	-2.3862	0.7157	ENSG00000137504.13
ATP5C1	427	406	3.48591722674e-15	0.0489	1.9358	0.7236	ENSG00000165629.19
HECTD2	427	406			-1.8154	0.6922	ENSG00000165338.16
PLK1	427	406			3.6039	0.8753	ENSG00000166851.14
LYST	427	406			-2.2212	0.7088	ENSG00000143669.13
FAM153B	427	406	9.26571933561e-13	0.0306	-5.6545	1.8102	ENSG00000182230.11
RP11-1212A22.4	427	406	1.76146752849e-09	0.0288	-2.957	0.8293	ENSG00000233024.7
VLDLR	427	406	2.73603517675e-10	0.0147	-3.5194	1.0044	ENSG00000147852.15
TPX2	427	406			5.9804	0.9581	ENSG00000088325.15
CELSR1	427	405			4.875	0.9773	ENSG00000075275.16
YTHDC2	427	405	2.74490083719e-10	0.006	-2.1736	0.5962	ENSG00000047188.15
ZFC3H1	427	405	2.0843476816e-10	0.0165	-1.8687	0.5737	ENSG00000133858.15
TNXB	427	405	6.74493223817e-12	0.0789	-4.9663	1.4529	ENSG00000168477.17
NRK	427	405	3.87574557641e-08	0.0151	-5.3136	1.8206	ENSG00000123572.16
KLF5	427	405			3.7234	0.815	ENSG00000102554.13
PABPC5	427	405			-3.9087	1.4814	ENSG00000174740.7
RHOBTB3	427	405	9.58145030006e-14	0.0374	-3.7634	1.2826	ENSG00000164292.12
DENND2A	427	405			-4.0827	1.2746	ENSG00000146966.12
PAXBP1	427	405	1.12285540752e-08	0.0187	-2.2341	0.5247	ENSG00000159086.14
UBE2C	427	405			6.5935	1.1001	ENSG00000175063.16
RBMS3	427	405			-3.4556	1.1482	ENSG00000144642.20
KIF11	427	405			4.277	0.8215	ENSG00000138160.5
TCEAL7	427	405			-4.0185	1.3463	ENSG00000182916.7
MARC2	427	405			-2.8756	1.0653	ENSG00000117791.15
ZIM2	427	404			-5.2067	1.6046	ENSG00000269699.5
SVIL	427	404	4.08046766069e-13	0.0306	-2.3963	0.8757	ENSG00000197321.14
C2orf15	427	404			3.1141	0.6763	ENSG00000273045.5
CXADR	427	404			4.9129	0.9921	ENSG00000154639.18
S100A1	427	404			7.3966	2.0602	ENSG00000160678.11
PITPNM2	427	404	9.836029996e-10	0.0291	-3.3382	0.9443	ENSG00000090975.12
SENP7	427	404			-2.1454	0.6043	ENSG00000138468.15
DARS2	427	404			2.2108	0.6352	ENSG00000117593.9
LACTB2	427	404			2.4285	0.8513	ENSG00000147592.8
VPS13C	427	404	8.0439564407e-11	0.0359	-2.0891	0.6094	ENSG00000129003.15
KLHDC1	427	404			-2.9293	0.7814	ENSG00000197776.7
C9orf16	427	404			2.9063	0.9255	ENSG00000171159.4
SLC4A3	427	404	7.14943278254e-07	0.0124	-4.2854	0.977	ENSG00000114923.16
TJP3	427	404			6.0768	1.1238	ENSG00000105289.14
NEIL1	427	404			-3.0865	1.0181	ENSG00000140398.13
NCAPD2	427	404			2.4235	0.7963	ENSG00000010292.12
UBAP1L	427	404			-3.5176	1.0861	ENSG00000246922.8
TGFBR3	427	404	7.2043344907e-08	0.037	-3.605	0.9275	ENSG00000069702.10
SGPL1	427	404			1.9593	0.6638	ENSG00000166224.16
MRPL14	427	404			2.3913	0.7575	ENSG00000180992.6
SPC24	427	403			4.9082	1.0126	ENSG00000161888.11
LRRK2	427	403			-4.1272	1.2791	ENSG00000188906.13
VSTM4	427	403	4.51576784988e-14	0.0417	-4.0326	1.3964	ENSG00000165633.12
PPAPDC3	427	403			-3.8495	1.3112	ENSG00000160539.4
GINS1	427	403			3.6152	0.7609	ENSG00000101003.9
CAPN3	427	403			-3.537	1.1352	ENSG00000092529.22
DIRAS3	427	403			-4.3318	1.4384	ENSG00000162595.4
CTIF	427	403	8.76309768408e-12	0.0677	-2.4052	0.7941	ENSG00000134030.13
NR1H4	427	403			-7.1915	1.6423	ENSG00000012504.13
COX6B1	427	403			2.2741	0.972	ENSG00000126267.8
RACGAP1	427	403			3.395	0.7384	ENSG00000161800.12
NDUFA7	427	402			2.2596	1.0145	ENSG00000267855.5
PRRG2	427	402			4.8025	0.9287	ENSG00000126460.10
LAMB3	427	402			4.695	1.2967	ENSG00000196878.12
ABHD17C	427	402			3.0063	0.8012	ENSG00000136379.11
C7	427	402	2.81729428985e-10	0.0356	-6.1612	2.6133	ENSG00000112936.18
C20orf194	427	402			-1.9234	0.7337	ENSG00000088854.12
GPR160	427	402			4.7819	1.4299	ENSG00000173890.16
LMNB1	427	402			3.2305	0.8353	ENSG00000113368.11
SCML1	427	402	7.42207630644e-08	0.0489	-3.4177	0.9428	ENSG00000047634.14
PSD3	427	402	4.09463823035e-09	0.0585	-3.4227	0.9951	ENSG00000156011.16
ACAD11	427	402	3.02650133475e-07	0.0071	-2.9298	0.605	ENSG00000240303.7
TTBK2	427	402			-2.2564	0.6301	ENSG00000128881.16
ZNF662	427	402			-2.5383	0.9954	ENSG00000182983.14
NEK2	427	402			6.2052	0.9012	ENSG00000117650.12
DLG2	427	401			-4.0371	1.1734	ENSG00000150672.16
PLEKHG6	427	401			5.091	1.1622	ENSG00000008323.15
GNG11	427	401	1.77759295463e-10	0.0443	-3.2793	0.9854	ENSG00000127920.5
NPIPA1	427	401	3.176374183e-09	0.0287	-2.759	0.8338	ENSG00000183426.15
HNRNPA1L2	427	401			-2.3852	0.6315	ENSG00000139675.11
DEPDC1	427	401			5.8418	0.9881	ENSG00000024526.16
CNTNAP1	427	401	3.54407320193e-10	0.0088	-3.3949	0.9312	ENSG00000108797.11
PNISR	427	401	1.11561167312e-08	0.0572	-2.7282	0.7686	ENSG00000132424.14
FOXP2	427	400			-5.6523	1.9591	ENSG00000128573.22
OXER1	427	400			-3.8739	1.0331	ENSG00000162881.6
FAM83D	427	400			4.7788	0.9113	ENSG00000101447.13
MUM1	427	400	1.02800798916e-08	0.0244	-2.2428	0.7394	ENSG00000160953.14
PDGFRB	427	400	1.00092006891e-16	0.0531	-3.2974	1.2451	ENSG00000113721.13
JAM2	427	400			-3.032	1.172	ENSG00000154721.14
TRPC4	427	400			-4.3391	1.241	ENSG00000133107.14
MCC	427	400	7.56801747266e-07	0.0253	-4.3553	1.0643	ENSG00000171444.17
BOLA2B	427	400			2.9075	0.999	ENSG00000169627.7
KIF2C	427	400			4.3695	0.9368	ENSG00000142945.12
SIGLEC11	427	400	3.37848241865e-09	0.0506	-6.0333	1.6399	ENSG00000161640.15
HMMR	427	399			4.8825	0.9597	ENSG00000072571.19
REV1	427	399			-1.5041	0.5063	ENSG00000135945.9
GPR78	427	399			-5.5123	1.4564	ENSG00000155269.11
LMBR1L	427	399	1.36878119134e-08	0.0341	-2.2487	0.5634	ENSG00000139636.15
CHST7	427	399			-4.3088	0.8054	ENSG00000147119.3
