	num_samples	pval_counts	pval	pval_std	fc	fc_std	gene_id
PKD1	59	51	1.06649136869e-05	0.0045	-1.7501	0.4053	ENSG00000008710.17
PID1	59	51	2.63533898109e-09	0.0784	-4.6908	1.2338	ENSG00000153823.18
NPC2	59	51	1.27064038221e-07	0.0536	2.7117	0.9231	ENSG00000119655.8
TMEM110-MUSTN1	59	50	5.33161493196e-07	0.0841	-2.7404	0.7592	ENSG00000248592.7
LIPH	59	50	8.90986745782e-08	0.1938	5.8209	2.1111	ENSG00000163898.9
LRP4	59	50	1.03188645669e-07	0.1281	3.2374	1.6878	ENSG00000134569.9
JMJD7-PLA2G4B	59	50	8.61963988961e-07	0.017	-2.6254	0.9276	ENSG00000168970.20
AGPAT4	59	50	4.2052164291e-07	0.0313	-2.476	0.8504	ENSG00000026652.13
SOX10	59	50	2.9845507267e-05	0.0203	-4.7753	0.9791	ENSG00000100146.16
ASIC3	59	50	3.50521573227e-07	0.0171	-3.611	1.0278	ENSG00000213199.7
SRPX	59	50	1.81074321719e-05	0.0693	-3.5951	1.1442	ENSG00000101955.14
LPIN3	59	50	3.55264220033e-06	0.0041	-2.1627	0.4546	ENSG00000132793.11
CLCN6	59	50	1.32496425843e-05	0.0175	-1.5126	0.3537	ENSG00000011021.21
ADH1B	59	50	2.36847386683e-06	0.0404	-4.9856	1.4786	ENSG00000196616.12
PODN	59	49	1.03837174092e-07	0.0892	-4.5307	1.6288	ENSG00000174348.13
TMEM120B	59	49	1.36693447665e-05	0.025	-2.1049	0.4632	ENSG00000188735.12
HIF3A	59	49	6.88348493753e-07	0.003	-4.4956	1.1584	ENSG00000124440.15
TGFA	59	49	7.72704881321e-08	0.0711	2.9258	0.9788	ENSG00000163235.15
SGK494	59	49	9.86813630769e-06	0.0513	-2.3178	0.8312	ENSG00000167524.14
FGF10	59	49	7.5153476061e-06	0.0341	-4.7838	1.2855	ENSG00000070193.4
QPCT	59	49	2.28745240322e-08	0.1019	4.0907	1.4035	ENSG00000115828.15
GALE	59	49	5.81335233791e-09	0.1995	2.9049	1.1481	ENSG00000117308.14
SPIN2A	59	49	2.15257548909e-06	0.0372	-2.6152	0.7609	ENSG00000147059.8
ABCA6	59	49	1.85441374101e-07	0.0396	-4.3619	1.1666	ENSG00000154262.12
RP11-106M3.2	59	49	4.70913912309e-06	0.0246	-3.3274	1.0622	ENSG00000260729.1
VIT	59	49	5.82490723531e-06	0.0801	-4.7982	1.6025	ENSG00000205221.12
TFPI	59	48	3.27593010728e-06	0.0476	-2.9292	0.9034	ENSG00000003436.14
MEAF6	59	48	5.6681352485e-06	0.0495	1.2647	0.4083	ENSG00000163875.15
LCMT1	59	48	1.23570235365e-06	0.0924	1.2666	0.4962	ENSG00000205629.11
RP11-347C12.1	59	48	7.7336336456e-06	0.123	-3.5934	1.1223	ENSG00000198064.13
AHSA2	59	48	1.06353534713e-06	0.0923	-2.5139	0.8035	ENSG00000173209.22
CRAMP1L	59	48	2.18999046976e-05	0.0164	-1.4533	0.4213	ENSG00000007545.15
MYOT	59	48	0.000100776735554	0.0067	-3.9173	1.3783	ENSG00000120729.9
GOLT1A	59	48	3.24905268672e-06	0.1529	3.9683	1.3453	ENSG00000174567.7
ASXL3	59	48	8.38732013774e-13	0.1926	-4.5487	2.0955	ENSG00000141431.9
ABCA10	59	48	1.62496693324e-05	0.0075	-4.1276	0.9332	ENSG00000154263.17
DPY19L2	59	48	5.62745113018e-07	0.1209	-3.0591	1.2049	ENSG00000177990.11
STAG3L5P-PVRIG2P-PILRB	59	48	2.55349128367e-07	0.0853	-2.4387	0.744	ENSG00000272752.5
CCNL2	59	48	3.74310382251e-06	0.1204	-2.1286	0.7107	ENSG00000221978.11
FAM156A	59	48	1.01266469732e-06	0.1122	-2.2424	0.7303	ENSG00000268350.7
RADIL	59	48	5.21415697265e-07	0.1043	-3.4343	1.3762	ENSG00000157927.16
MZF1	59	48	2.68903983228e-06	0.0679	-1.8616	0.4827	ENSG00000099326.8
SMIM14	59	48	4.00955334088e-06	0.0743	1.4866	0.509	ENSG00000163683.11
DNHD1	59	48	1.00632038226e-06	0.0054	-2.6724	0.711	ENSG00000179532.12
DMPK	59	48	2.11635943771e-07	0.0297	-2.5408	0.6721	ENSG00000104936.17
MYO15B	59	48	8.27123754899e-07	0.0165	-2.8458	0.8794	ENSG00000266714.6
CCDC39	59	48	4.7111257103e-07	0.0169	-2.8606	1.0697	ENSG00000145075.11
PAN2	59	48	4.66454955738e-05	0.0295	-2.2914	0.4784	ENSG00000135473.14
LY6G5B	59	47	1.57607179648e-05	0.01	-3.0231	0.8301	ENSG00000240053.8
TBX1	59	47	3.50200784212e-07	0.1021	-4.1188	1.4563	ENSG00000184058.12
CHRDL1	59	47	3.31425409355e-08	0.1213	-4.7056	2.1622	ENSG00000101938.14
USP49	59	47	3.9680686308e-05	0.1759	-2.3012	0.7391	ENSG00000164663.13
PLAGL1	59	47	1.79811579905e-05	0.0325	-2.6149	0.8627	ENSG00000118495.18
MET	59	47	4.56291095512e-09	0.1532	3.3809	1.1561	ENSG00000105976.14
RXRG	59	47	5.91160908516e-06	0.1516	4.474	2.2024	ENSG00000143171.12
L3MBTL1	59	47	7.10334217289e-07	0.0798	-2.0176	0.6377	ENSG00000185513.14
KMT2B	59	47	6.29637416657e-05	0.0018	-1.4028	0.2894	ENSG00000272333.5
MAPK8IP3	59	47	8.24099571124e-07	0.0658	-2.2735	0.6737	ENSG00000138834.12
TMEM262	59	47	1.74426833124e-05	0.0345	-2.3166	0.5928	ENSG00000187066.8
LCAT	59	47	1.83449705383e-06	0.0346	-2.7148	0.7492	ENSG00000213398.7
HMGA2	59	47	5.90200165929e-06	0.1989	4.8594	2.3454	ENSG00000149948.13
UBAP1L	59	47	4.36158567194e-06	0.1267	-2.4744	0.7737	ENSG00000246922.8
C6orf49	59	47	4.90338754617e-05	0.0895	-2.4511	0.8327	ENSG00000278224.4
PILRB	59	47	4.55882446828e-06	0.0215	-2.9098	0.9523	ENSG00000121716.18
TNS2	59	47	0.000124119613296	0.0159	-1.5993	0.3932	ENSG00000111077.17
YJEFN3	59	47	1.16067647213e-05	0.0585	-3.4071	1.0996	ENSG00000250067.11
RNF112	59	47	1.36821777343e-05	0.011	-3.7132	0.9519	ENSG00000128482.15
PREX2	59	47	2.86599702251e-06	0.0797	-2.7369	1.1013	ENSG00000046889.18
CDH19	59	47	8.9554991129e-07	0.0752	-5.1914	1.4969	ENSG00000071991.8
RGMA	59	47	3.05633347498e-06	0.0285	-3.0964	1.1561	ENSG00000182175.13
PLA2G6	59	47	2.47289849651e-05	0.0867	-2.4653	0.7359	ENSG00000184381.18
SUMO2	59	47	1.40385547941e-05	0.0071	1.1546	0.3048	ENSG00000188612.11
PAK3	59	47	1.4464725447e-05	0.1208	-3.4428	1.6612	ENSG00000077264.14
HSPB6	59	47	6.23398982246e-06	0.1093	-3.892	1.3526	ENSG00000004776.11
RP11-33O4.2	59	46	3.27689475252e-05	0.0452	-3.3323	1.0194	ENSG00000280537.2
HECTD4	59	46	1.16703005808e-05	0.068	-1.5321	0.5044	ENSG00000173064.10
ZNF169	59	46	2.67868043715e-05	0.0105	-2.1235	0.6533	ENSG00000175787.16
LGALS3	59	46	8.60283666792e-07	0.1996	2.4476	1.587	ENSG00000131981.15
SUGP2	59	46	0.000106561457822	0.0185	-1.7099	0.3805	ENSG00000064607.16
PRR15	59	46	8.4836692739e-08	0.1737	4.9152	2.2207	ENSG00000176532.3
PPT2-EGFL8	59	46	2.86644617868e-05	0.0434	-2.5365	0.7173	ENSG00000258388.7
SVEP1	59	46	4.03696450662e-06	0.1154	-4.0082	1.6492	ENSG00000165124.17
IDS	59	46	1.04691924e-05	0.0324	-3.1115	1.3075	ENSG00000241489.7
RELN	59	46	1.46971066095e-08	0.1145	-5.1625	1.9379	ENSG00000189056.13
LEAP2	59	46	4.05130839914e-05	0.0498	-2.5675	0.7649	ENSG00000164406.7
CFD	59	46	4.24177304824e-05	0.0256	-3.9594	0.9053	ENSG00000197766.7
IKBKB	59	46	3.8016188165e-06	0.0301	-1.2379	0.2953	ENSG00000104365.13
C6	59	46	4.62540651921e-06	0.139	-4.5523	1.5622	ENSG00000039537.13
EP400NL	59	46	1.2893166284e-05	0.0407	-1.8389	0.5974	ENSG00000185684.12
SERPINA1	59	46	6.29098355083e-09	0.198	5.154	2.341	ENSG00000197249.12
CCDC116	59	46	0.000175751068453	0.0158	-2.5576	0.7185	ENSG00000161180.10
GHR	59	46	6.95133299326e-06	0.0993	-2.6763	0.9873	ENSG00000112964.13
PARP6	59	46	1.27966615637e-05	0.0535	-1.6114	0.3749	ENSG00000137817.16
B3GAT2	59	46	9.31218394904e-05	0.0268	-2.529	0.8319	ENSG00000112309.10
RP11-574K11.31	59	46	3.10464864957e-05	0.033	-2.2939	0.6911	ENSG00000272916.5
GPC3	59	46	3.22922742053e-07	0.0615	-4.7597	1.6628	ENSG00000147257.13
WNT2B	59	46	3.06861682355e-05	0.1121	-2.206	0.8413	ENSG00000134245.17
RP11-793H13.10	59	45	2.38837676325e-06	0.0535	-3.016	0.8248	ENSG00000267281.2
PAPSS2	59	45	1.31169364843e-06	0.1319	-2.6797	1.0862	ENSG00000198682.12
H3F3A	59	45	4.11971821351e-05	0.0133	1.1418	0.4409	ENSG00000163041.9
LHX4	59	45	1.98441993183e-05	0.0829	-2.3979	1.0185	ENSG00000121454.5
KIAA2013	59	45	8.70841637462e-06	0.0323	1.3841	0.4178	ENSG00000116685.15
MMRN1	59	45	2.17592791415e-05	0.0575	-4.1541	1.2462	ENSG00000138722.9
TMEM41A	59	45	4.72409855456e-06	0.1995	1.0422	0.4477	ENSG00000163900.10
DPP6	59	45	4.90998373733e-10	0.1754	-4.7021	2.6686	ENSG00000130226.16
ZNF783	59	45	3.86761086136e-05	0.1128	-1.3856	0.3405	ENSG00000204946.9
CLSTN2	59	45	2.7188763978e-06	0.0648	-4.0675	1.3314	ENSG00000158258.15
FBXO17	59	45	2.83721774011e-06	0.1052	-3.106	1.0678	ENSG00000269190.5
MSANTD2	59	45	1.54477627287e-05	0.093	-1.962	0.5305	ENSG00000120458.9
STX16-NPEPL1	59	45	1.07895666348e-05	0.0278	-3.4098	1.3098	ENSG00000254995.4
POU6F1	59	45	9.8031206678e-05	0.0752	-1.5752	0.3572	ENSG00000184271.15
FABP4	59	45	1.17634095577e-06	0.1313	-4.2862	2.0847	ENSG00000170323.8
RHNO1	59	45	1.98373792455e-05	0.0043	1.545	0.293	ENSG00000171792.10
GJB3	59	45	1.44336578111e-05	0.2208	4.5295	1.7874	ENSG00000188910.7
RP11-5A19.5	59	45	2.40332647899e-05	0.0467	-3.5247	1.0689	ENSG00000265690.7
TWIST2	59	45	1.31060672329e-06	0.0744	-4.088	1.5017	ENSG00000233608.3
OCIAD2	59	45	2.13793264519e-06	0.0192	1.8841	0.6259	ENSG00000145247.11
MOK	59	45	2.98494547075e-06	0.092	-1.9253	0.6359	ENSG00000080823.21
ZDHHC23	59	45	1.85299018486e-05	0.0357	-1.936	0.4887	ENSG00000184307.13
EGFL8	59	45	2.62895919481e-05	0.0849	-2.5122	0.8175	ENSG00000241404.6
MAGEF1	59	45	2.29228200903e-05	0.1277	1.3665	0.3588	ENSG00000177383.4
PRCD	59	45	1.86827555985e-05	0.0399	-3.2299	0.8426	ENSG00000214140.10
DMTF1	59	45	1.3301084162e-05	0.0961	-1.5387	0.5559	ENSG00000135164.18
DPP4	59	45	1.97064368639e-05	0.1772	4.5328	1.8036	ENSG00000197635.9
FBLN5	59	44	4.02000593315e-05	0.067	-2.6554	0.9023	ENSG00000140092.14
NFASC	59	44	1.55356726373e-05	0.0362	-2.9936	1.2162	ENSG00000163531.15
APBB3	59	44	6.76092119369e-05	0.1229	-1.8872	0.5705	ENSG00000113108.17
FAM229A	59	44	2.76366906167e-05	0.1315	-2.4576	0.7681	ENSG00000225828.1
PLA2R1	59	44	1.18339172282e-06	0.1879	-3.3225	1.3609	ENSG00000153246.11
MASP1	59	44	3.24815956523e-06	0.1433	-4.5676	1.6503	ENSG00000127241.16
CCDC17	59	44	3.65995895029e-05	0.1306	-2.8228	0.8561	ENSG00000159588.14
SLC17A7	59	44	1.18717335484e-05	0.0754	-3.4791	1.3757	ENSG00000104888.9
WNT11	59	44	6.29883034054e-06	0.0846	-4.2188	1.5004	ENSG00000085741.12
TUSC3	59	44	0.000103601094125	0.1665	2.8504	1.5651	ENSG00000104723.20
PLEKHH1	59	44	1.57589276809e-05	0.0546	-2.8437	0.9366	ENSG00000054690.13
BLOC1S2	59	44	6.42261883136e-05	0.0089	1.0169	0.2863	ENSG00000196072.11
DUSP6	59	44	3.15268562872e-06	0.1725	3.2839	1.15	ENSG00000139318.7
C1S	59	44	1.85585549243e-06	0.2035	-3.2838	1.8318	ENSG00000182326.14
ABLIM3	59	44	7.64087736147e-06	0.074	-2.5115	0.8499	ENSG00000173210.19
HSD17B3	59	44	4.4809945911e-06	0.0824	-4.0612	1.2675	ENSG00000130948.9
RP11-392E22.9	59	44	6.47698727269e-06	0.097	-4.1716	1.4634	ENSG00000273170.5
FAM219A	59	44	0.000193299311645	0.0316	-1.2414	0.3283	ENSG00000164970.14
CCDC43	59	44	4.86919438823e-05	0.0089	0.9603	0.1986	ENSG00000180329.13
SERPINA5	59	44	2.41945297907e-05	0.1663	-4.4286	1.5965	ENSG00000188488.13
PHYKPL	59	44	4.40809617016e-05	0.0288	-1.6327	0.381	ENSG00000175309.14
CDH16	59	44	2.13964695274e-07	0.1874	-4.6393	2.2534	ENSG00000166589.12
KIAA1456	59	44	2.01329814135e-05	0.0279	-2.6758	0.9115	ENSG00000250305.8
NPIPB4	59	44	2.555290304e-05	0.0317	-2.8381	0.9234	ENSG00000185864.16
CCND1	59	44	3.81242147472e-05	0.1124	2.4511	0.7176	ENSG00000110092.3
NPIPA1	59	44	5.95162114632e-05	0.0615	-1.8779	0.5034	ENSG00000183426.15
OSR1	59	44	4.98661148687e-06	0.1075	-4.5315	1.3177	ENSG00000143867.6
ZNF354B	59	44	8.49829013355e-05	0.0397	-1.5695	0.4566	ENSG00000178338.10
ZFPM2	59	44	1.4535779983e-07	0.172	-2.3131	1.4461	ENSG00000169946.13
SPINT1	59	44	9.53822153872e-06	0.1012	1.9335	0.9483	ENSG00000166145.14
FGF17	59	43	5.81772066652e-05	0.0246	-3.6766	1.0312	ENSG00000158815.10
ZNF804B	59	43	1.11051877142e-08	0.1571	-5.2117	2.2215	ENSG00000182348.6
ASPG	59	43	3.61609282308e-05	0.0145	-4.307	1.107	ENSG00000166183.15
OLFM1	59	43	2.41033736928e-05	0.0682	-2.8787	0.9749	ENSG00000130558.18
DPT	59	43	3.77224307276e-06	0.1709	-4.5205	2.2427	ENSG00000143196.4
MDC1	59	43	0.000247647713367	0.0148	-1.4906	0.3207	ENSG00000137337.14
CPLX1	59	43	0.000119163963875	0.1077	-3.1441	0.8848	ENSG00000168993.14
GOLGA8N	59	43	2.48972087745e-05	0.1952	-2.2448	1.2656	ENSG00000232653.8
ZNF536	59	43	9.45631198533e-08	0.1689	-4.4965	2.3713	ENSG00000198597.8
ACACB	59	43	2.54587676802e-05	0.1345	-2.5834	0.8176	ENSG00000076555.15
DCSTAMP	59	43	1.36583519446e-07	0.2931	6.7294	3.1059	ENSG00000164935.6
LRRN4CL	59	43	1.71677646908e-05	0.1311	-4.2894	1.4922	ENSG00000177363.4
GOLGA8M	59	43	1.56247859711e-06	0.2205	-3.6296	1.9614	ENSG00000188626.6
CECR2	59	43	6.48553173693e-07	0.0838	-4.2733	1.5667	ENSG00000099954.18
TTLL3	59	43	7.97594962917e-05	0.1341	-1.9801	0.8521	ENSG00000214021.15
SPPL2B	59	43	3.66109508161e-05	0.0457	-1.729	0.4275	ENSG00000005206.16
CDK7	59	43	1.31799357909e-05	0.071	1.0967	0.4114	ENSG00000134058.10
NEIL1	59	43	3.52000761947e-05	0.1117	-2.0849	0.7706	ENSG00000140398.13
ARGLU1	59	43	2.76674206395e-05	0.0575	-1.8904	0.5459	ENSG00000134884.13
LRP1B	59	43	8.49417307544e-12	0.2716	-5.0345	2.5939	ENSG00000168702.16
CLCNKA	59	43	2.71863479019e-07	0.1357	-4.6601	2.027	ENSG00000186510.11
CCL21	59	43	4.54614396717e-06	0.1978	-4.8547	2.1237	ENSG00000137077.7
FGF7	59	43	2.71785735471e-05	0.1418	-3.6214	1.258	ENSG00000140285.9
SEMA6A	59	43	1.03369389885e-05	0.0435	-1.8868	0.8475	ENSG00000092421.16
PBX4	59	43	1.32732443865e-06	0.1045	-3.4401	0.9461	ENSG00000105717.13
PROS1	59	43	2.97744892709e-05	0.1808	2.3984	1.6094	ENSG00000184500.14
AGTR1	59	43	9.79960476271e-06	0.0297	-4.1097	1.7728	ENSG00000144891.17
OLA1	59	43	7.75491218021e-05	0.0176	1.2375	0.3187	ENSG00000138430.15
CLK2	59	43	2.37357179109e-05	0.049	-1.407	0.4281	ENSG00000176444.18
MEIS1	59	42	8.20883546063e-05	0.0296	-3.053	1.0172	ENSG00000143995.19
SLC35F2	59	42	1.69143569007e-05	0.2238	1.9346	0.8602	ENSG00000110660.14
AGAP5	59	42	0.000112718135947	0.1018	-1.9456	0.6117	ENSG00000172650.12
PNISR	59	42	6.77339643135e-05	0.0798	-1.8973	0.6861	ENSG00000132424.14
WASF3	59	42	6.64662569286e-06	0.2113	-1.9899	0.9834	ENSG00000132970.12
MAB21L1	59	42	3.73173795683e-05	0.1074	-3.7394	1.2624	ENSG00000180660.7
RASSF9	59	42	9.55285563596e-06	0.1302	-2.7321	0.9949	ENSG00000198774.4
LAMA2	59	42	6.08576297882e-06	0.0402	-4.0314	1.5112	ENSG00000196569.11
SNRNP70	59	42	2.55018713469e-05	0.0459	-2.0019	0.5173	ENSG00000104852.14
BID	59	42	2.32746983903e-07	0.2556	1.8314	0.9156	ENSG00000015475.18
ITIH4	59	42	7.57123963134e-05	0.0478	-2.712	1.0371	ENSG00000055955.15
PLA2G4B	59	42	7.43235425849e-05	0.0781	-2.7593	0.9306	ENSG00000243708.8
CELF6	59	42	1.59699449998e-05	0.1321	-3.0222	0.9092	ENSG00000140488.14
GABRB2	59	42	5.2789006033e-07	0.1883	5.6803	2.2615	ENSG00000145864.12
ROBO3	59	42	2.25461171709e-06	0.0464	-3.2684	1.0892	ENSG00000154134.14
LAD1	59	42	1.0379820875e-05	0.0943	2.9733	1.342	ENSG00000159166.13
NOL4	59	42	2.33693132098e-06	0.2035	-3.7719	2.0826	ENSG00000101746.15
FAM193B	59	42	4.08316796756e-05	0.0276	-2.3678	0.5562	ENSG00000146067.15
C8orf88	59	42	4.02682671318e-05	0.1806	-2.4461	1.0092	ENSG00000253250.2
TFCP2L1	59	42	3.11722320564e-05	0.1709	-3.9274	1.5353	ENSG00000115112.7
LAMB3	59	42	1.0090212129e-05	0.1742	4.486	1.9576	ENSG00000196878.12
VPS72	59	42	4.06413031551e-05	0.1269	0.77	0.3542	ENSG00000163159.11
ART4	59	42	1.24581769255e-05	0.1408	-3.8021	1.5142	ENSG00000111339.10
CDH3	59	42	0.000170215817545	0.1875	3.8918	1.6221	ENSG00000062038.13
MROH7	59	42	9.26528065967e-06	0.1766	-3.4022	1.2876	ENSG00000184313.19
DDX17	59	42	0.000100261933877	0.025	-1.644	0.4334	ENSG00000100201.18
TIAF1	59	42	4.19781300783e-05	0.0382	-2.8024	0.7761	ENSG00000221995.5
RPL41	59	42	9.89159589398e-05	0.0164	1.6704	0.5796	ENSG00000279483.1
GBA2	59	42	0.00028374664454	0.0284	-1.297	0.3043	ENSG00000070610.14
RUSC2	59	42	2.15388184188e-05	0.1263	-1.4098	0.4533	ENSG00000198853.11
ZNF276	59	42	8.06132336487e-05	0.0494	-1.6384	0.4	ENSG00000158805.11
HYPK	59	41	0.000404022972233	0.0345	-2.4574	0.5428	ENSG00000242028.5
SLIT1	59	41	1.03151254949e-05	0.2532	4.2788	2.3207	ENSG00000187122.16
PLCD3	59	41	1.11596727854e-05	0.1982	2.7251	1.4001	ENSG00000161714.11
CLDN16	59	41	2.6762931972e-05	0.1209	4.7745	2.0889	ENSG00000113946.3
TMPRSS6	59	41	8.90555892836e-08	0.1535	5.3314	3.2638	ENSG00000187045.16
GPR182	59	41	0.000117609080566	0.1102	-3.9223	1.1953	ENSG00000166856.2
HFM1	59	41	4.0501318371e-05	0.1719	-2.5579	1.2072	ENSG00000162669.15
TMEM132C	59	41	5.34712605003e-05	0.1563	-4.4097	1.5271	ENSG00000181234.9
RAD23B	59	41	1.21469723365e-05	0.1492	1.4342	0.5691	ENSG00000119318.12
KCNAB3	59	41	2.42230369461e-05	0.072	-2.7324	1.0558	ENSG00000170049.9
MARC2	59	41	1.11016677971e-06	0.1517	-1.4925	0.9246	ENSG00000117791.15
IDO2	59	41	0.000196907453747	0.0705	-3.8503	1.2131	ENSG00000188676.13
ARHGAP36	59	41	2.27670511563e-06	0.2835	6.3448	3.5329	ENSG00000147256.10
UBE2I	59	41	8.40531862016e-06	0.1677	0.7824	0.3724	ENSG00000103275.18
CCDC130	59	41	9.83208840544e-05	0.0969	-1.3858	0.4816	ENSG00000104957.13
CSAD	59	41	3.8520866397e-05	0.1831	-1.9369	0.7565	ENSG00000139631.18
SEMA3D	59	41	5.75357430846e-07	0.2224	-4.153	2.7233	ENSG00000153993.13
PDGFRA	59	41	2.02648884985e-05	0.1166	-3.5443	1.5961	ENSG00000134853.11
KLK10	59	41	2.36447640993e-06	0.1886	5.4411	2.7835	ENSG00000129451.11
ADK	59	41	2.91434667636e-05	0.1255	1.5854	0.5065	ENSG00000156110.13
CTSH	59	41	8.17165736648e-05	0.2268	2.5072	1.338	ENSG00000103811.15
EYA1	59	41	3.8381006791e-06	0.1486	-4.179	1.6552	ENSG00000104313.17
FIGF	59	41	0.000105133821652	0.0593	-3.7239	1.1876	ENSG00000165197.4
FN1	59	41	7.11187213361e-08	0.2818	4.961	2.5854	ENSG00000115414.18
SYT12	59	41	4.37957798691e-06	0.2748	5.3053	2.935	ENSG00000173227.13
PSD3	59	41	0.000109352287321	0.172	2.241	1.0213	ENSG00000156011.16
AP1G2	59	40	2.31149423638e-05	0.0907	-1.8452	0.623	ENSG00000213983.11
ENOPH1	59	40	0.000108464551238	0.0199	1.151	0.3029	ENSG00000145293.14
DCN	59	40	3.29964395831e-06	0.1466	-3.9087	2.2433	ENSG00000011465.16
AMFR	59	40	0.000137725139515	0.089	1.1225	0.3739	ENSG00000159461.14
FBXW10	59	40	6.19152254945e-05	0.1347	-3.4869	1.3906	ENSG00000171931.12
TACSTD2	59	40	3.11047656767e-06	0.2869	4.6421	2.3531	ENSG00000184292.6
CNTFR	59	40	5.01223313628e-07	0.1862	-4.9059	2.2842	ENSG00000122756.14
ADAT2	59	40	2.74915464348e-05	0.0781	-2.3226	0.6327	ENSG00000189007.15
PKDCC	59	40	0.000136990406644	0.1229	-3.1503	1.0821	ENSG00000162878.12
METTL17	59	40	0.000229054493529	0.0549	-1.3955	0.4015	ENSG00000165792.17
NKTR	59	40	6.67787386597e-05	0.0703	-1.9504	0.7263	ENSG00000114857.17
NRXN1	59	40	0.000213044194291	0.079	-4.111	1.2134	ENSG00000179915.20
KLK7	59	40	6.91246359e-06	0.2336	5.2418	3.0266	ENSG00000169035.11
NIPAL3	59	40	9.64127734878e-05	0.087	1.5306	0.4936	ENSG00000001461.16
PKHD1L1	59	40	5.99658394457e-08	0.1947	-4.6328	2.7036	ENSG00000205038.11
BRICD5	59	40	6.11264329902e-05	0.1094	-2.3091	0.9073	ENSG00000182685.7
TTC21A	59	40	0.000161022763954	0.1333	-1.8106	0.5691	ENSG00000168026.16
COL27A1	59	40	3.62680964054e-05	0.0745	-2.5784	1.1564	ENSG00000196739.14
HDAC6	59	40	0.000139368511381	0.0406	-1.1692	0.2748	ENSG00000094631.18
FMO2	59	40	5.4155320328e-05	0.0723	-3.8341	1.5225	ENSG00000094963.13
RIC3	59	40	2.8151004649e-05	0.0672	-1.7625	0.6027	ENSG00000166405.14
PABPC1L	59	40	3.42000315529e-05	0.1455	-2.3441	0.9297	ENSG00000101104.12
PTPRQ	59	40	6.17224112927e-05	0.1796	-3.8857	1.7973	ENSG00000139304.12
CFAP44	59	40	5.1044969729e-05	0.1523	-2.0203	1.0924	ENSG00000206530.8
XPR1	59	40	2.60014237131e-05	0.0847	1.8207	0.7522	ENSG00000143324.13
GFRA1	59	40	4.31759564878e-05	0.2297	-3.6827	1.924	ENSG00000151892.14
RNF207	59	40	0.00014616294204	0.1143	-2.2651	0.8363	ENSG00000158286.12
GABRE	59	40	5.1831823582e-05	0.1535	-2.7367	1.3375	ENSG00000102287.16
