	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	geneId
SPARCL1	25128.1535009	-3.17015352581	0.248931979666	-12.7350191408	3.77753444824e-37	4.46480962192e-34	ENSG00000152583.12
ITIH5	5777.01655988	-3.96166821329	0.311622890191	-12.7130205707	5.00626411969e-37	5.56902710397e-34	ENSG00000123243.14
HAAO	549.873295194	-3.12937268208	0.24655282816	-12.6925036936	6.50718328186e-37	6.83651905796e-34	ENSG00000162882.14
ASPA	290.086681872	-4.51528905113	0.356816265886	-12.6543812119	1.05805931287e-36	1.05310314029e-33	ENSG00000108381.10
HSPB6	17429.2853955	-5.47125474538	0.434341433676	-12.5966677852	2.20254656501e-36	2.08261790454e-33	ENSG00000004776.11
PYGM	1171.92402389	-4.92306760908	0.399447149856	-12.3247033077	6.66884766087e-35	6.0054561007e-32	ENSG00000068976.13
SYNM	62422.7654006	-5.6088629046	0.45794685244	-12.2478468292	1.7251552647e-34	1.4829277823e-31	ENSG00000182253.14
PHYHIP	629.906897325	-3.74166424152	0.306442368518	-12.210009535	2.74856960246e-34	2.25992172836e-31	ENSG00000168490.13
MMP11	5388.9521867	4.78768298312	0.393514299293	12.1664777918	4.68882117461e-34	3.69459571804e-31	ENSG00000099953.9
APOLD1	3629.04373339	-2.42720984366	0.199716155056	-12.1532974785	5.50976548268e-34	4.16780700172e-31	ENSG00000178878.12
XPNPEP2	380.531894343	-5.27314386136	0.434358567712	-12.1400710228	6.47697935307e-34	4.711006021e-31	ENSG00000122121.10
COL14A1	6799.73840845	-3.15306281663	0.260970734987	-12.0820551652	1.31393966423e-33	9.20293073712e-31	ENSG00000187955.11
LGI4	477.629812276	-2.76092224978	0.229689978728	-12.0202120487	2.78256466482e-33	1.87932429916e-30	ENSG00000153902.13
NR4A3	3697.19062032	-3.79648774399	0.316250231472	-12.0046955422	3.35696989534e-33	2.18909164451e-30	ENSG00000119508.17
ABI3BP	2575.08200017	-3.92638766825	0.327904664266	-11.9741744968	4.85243314124e-33	2.8976152718e-30	ENSG00000154175.16
RCAN2	2512.9710914	-3.32729935346	0.277892983159	-11.9733118686	4.90316158308e-33	2.8976152718e-30	ENSG00000172348.14
ATP1A2	2979.24378815	-5.86954669647	0.490093993335	-11.9763693828	4.72569711524e-33	2.8976152718e-30	ENSG00000018625.14
FAM107A	1981.87544294	-4.53732454482	0.379476787256	-11.9567907635	5.98297670061e-33	3.4286082541e-30	ENSG00000168309.16
CSGALNACT1	1201.47414593	-2.63826952086	0.221187906571	-11.9277295118	8.48564354893e-33	4.58491443297e-30	ENSG00000147408.14
TNXB	10721.3780592	-4.62815257335	0.38797694135	-11.9289372127	8.36344155148e-33	4.58491443297e-30	ENSG00000168477.17
P2RX1	2686.41579223	-5.09450377697	0.427871870422	-11.9066106682	1.09331625763e-32	5.74325104114e-30	ENSG00000108405.3
FAIM2	387.492391836	-4.24583178949	0.361459243207	-11.7463638551	7.37234068464e-32	3.76806309966e-29	ENSG00000135472.8
SYNPO2	50444.5978955	-5.07615897694	0.432795976029	-11.7287573316	9.0781631767e-32	4.51781957459e-29	ENSG00000172403.10
IL6	2747.94740125	-3.90839149495	0.334656459834	-11.6788168287	1.63556236428e-31	7.9307999669e-29	ENSG00000136244.11
GLP2R	695.795776354	-5.38163478598	0.461458250634	-11.6622354863	1.98754526435e-31	9.16743134004e-29	ENSG00000065325.12
CLDN5	1776.38339726	-3.03768265781	0.260448426745	-11.6632789676	1.96333050914e-31	9.16743134004e-29	ENSG00000184113.9
GSTM5	600.734676057	-3.90623031304	0.336078642614	-11.6229650378	3.15010394174e-31	1.41837180101e-28	ENSG00000134201.10
AOC3	10115.6281672	-3.45436020755	0.29828700208	-11.5806595107	5.16471758852e-31	2.27139475155e-28	ENSG00000131471.6
PTGS1	17063.4104664	-4.71534265689	0.407446742431	-11.5729055257	5.65351099794e-31	2.42985332914e-28	ENSG00000095303.14
DUSP1	43273.7249227	-2.89392823546	0.250503008678	-11.5524689733	7.17297281017e-31	2.94887149594e-28	ENSG00000120129.5
FOSB	39946.1515241	-3.56118947876	0.308260047651	-11.552549563	7.16624851675e-31	2.94887149594e-28	ENSG00000125740.13
ASB2	1415.33176832	-4.24152253262	0.36733618619	-11.5467048771	7.67052432093e-31	3.04437063641e-28	ENSG00000100628.11
CNN1	54804.5854932	-5.07147406393	0.439238058871	-11.5460715699	7.72723761555e-31	3.04437063641e-28	ENSG00000130176.7
RGS22	49.9625128353	-3.90546115576	0.339906108429	-11.4898233921	1.48415033646e-30	5.72791163528e-28	ENSG00000132554.19
CSRNP1	6584.98606293	-2.86310954218	0.249682267482	-11.4670119391	1.93216296531e-30	7.30782676741e-28	ENSG00000144655.14
FOXF1	2430.32918178	-3.31330048811	0.290056831268	-11.4229355455	3.21198053303e-30	1.19101497765e-27	ENSG00000103241.6
MYOCD	2872.21918401	-4.92346133832	0.431106991381	-11.4205091468	3.30293242184e-30	1.20118759672e-27	ENSG00000141052.17
GPIHBP1	257.085976213	-3.83479714921	0.336110313704	-11.4093409005	3.75564221281e-30	1.34005565824e-27	ENSG00000277494.1
RHOJ	763.446986334	-2.29987332017	0.202252446684	-11.3713003619	5.8115269653e-30	2.03521826742e-27	ENSG00000126785.12
ITM2A	1221.06407479	-3.23323913517	0.287058849637	-11.2633320284	1.99086004561e-29	6.84530078591e-27	ENSG00000078596.10
RGS2	7817.60050159	-2.85693046001	0.253767425762	-11.2580661266	2.11345700922e-29	7.0118571055e-27	ENSG00000116741.7
SRPX	2094.87671863	-3.20487826289	0.28466652062	-11.2583603295	2.10641418874e-29	7.0118571055e-27	ENSG00000101955.14
A2M	56683.7903619	-2.74325955729	0.244696621522	-11.210859963	3.60671982151e-29	1.17597721629e-26	ENSG00000175899.14
GRASP	788.674399908	-2.0902686808	0.186499948614	-11.2078780522	3.73029010008e-29	1.19565281496e-26	ENSG00000161835.10
TCF21	2310.86298927	-4.15552183357	0.371067295588	-11.1988361221	4.13125268232e-29	1.30210199125e-26	ENSG00000118526.6
C11orf96	6899.98226098	-3.20562625859	0.287339899456	-11.1562169565	6.67728679584e-29	2.07006837043e-26	ENSG00000187479.5
ADRA1D	65.4392344334	-3.43683437503	0.308217616724	-11.150674681	7.10654672181e-29	2.16761137187e-26	ENSG00000171873.7
SOX17	443.30089588	-3.23627586908	0.290700398707	-11.1326846591	8.69758263641e-29	2.61079341646e-26	ENSG00000164736.5
KIF26B	791.021194898	3.15896356425	0.284864796168	11.0893434596	1.41321137213e-28	4.17581879037e-26	ENSG00000162849.15
CTSG	433.346415725	-4.16854796787	0.377088006043	-11.0545758578	2.08319143355e-28	6.06080510766e-26	ENSG00000100448.3
TPPP	1360.79165893	-3.69195749173	0.334822486447	-11.0266115365	2.84378720303e-28	8.06884672314e-26	ENSG00000171368.11
FHL1	19617.0125261	-4.65876313809	0.422519847757	-11.0261403407	2.85872101132e-28	8.06884672314e-26	ENSG00000022267.16
PRR26	83.1811766643	-3.69989281956	0.337754469535	-10.9543859616	6.33062440289e-28	1.76056526593e-25	ENSG00000180525.11
C1QTNF7	564.777501443	-3.70266211632	0.338064498803	-10.9525316306	6.46159888568e-28	1.77094632648e-25	ENSG00000163145.12
ESM1	313.322298619	4.25542645898	0.388909842555	10.9419356194	7.26324139035e-28	1.9622165419e-25	ENSG00000164283.12
CPED1	2086.27983766	-3.79242866031	0.348352848485	-10.8867450827	1.33320334737e-27	3.55101528198e-25	ENSG00000106034.17
ABCA8	919.278320696	-4.26892940646	0.393060730647	-10.8607374729	1.77311437765e-27	4.65713416608e-25	ENSG00000141338.13
TMEM220	186.251870439	-2.85280061554	0.262810036223	-10.8549911432	1.88825102449e-27	4.89160481153e-25	ENSG00000187824.8
LDB3	329.090157286	-3.58620352441	0.331538593839	-10.8168508616	2.86451298921e-27	7.32037907282e-25	ENSG00000122367.19
FGF10	164.349661534	-4.07775186753	0.377361567001	-10.8059543529	3.22584913482e-27	8.13387106514e-25	ENSG00000070193.4
ADAM33	1176.66366029	-3.57825120445	0.332175412049	-10.7721736006	4.65870871304e-27	1.15922158516e-24	ENSG00000149451.17
LYVE1	974.757677024	-3.82133826567	0.354997165686	-10.7644190857	5.06801606562e-27	1.22873399765e-24	ENSG00000133800.8
SLIT3	7359.87370992	-3.30205853662	0.306749559225	-10.7646724741	5.05409432436e-27	1.22873399765e-24	ENSG00000184347.14
SLC2A4	1444.61669876	-4.85601628063	0.451717289454	-10.7501226851	5.91828463341e-27	1.41671747725e-24	ENSG00000181856.14
MYOT	67.8855817844	-4.19265283726	0.390058501196	-10.7487795405	6.00509089406e-27	1.41952842372e-24	ENSG00000120729.9
PRELP	6542.34925998	-3.89437013162	0.362696464129	-10.7372707395	6.80256946725e-27	1.58819001475e-24	ENSG00000188783.5
NR4A2	3143.39987336	-2.91730423677	0.271896016253	-10.7294850324	7.40074473344e-27	1.7067741909e-24	ENSG00000153234.13
FGL2	5270.07812214	-3.69145858955	0.344161013295	-10.7259638569	7.6881301161e-27	1.75168950151e-24	ENSG00000127951.5
VIT	489.945164248	-5.70072303326	0.532242108794	-10.7107704165	9.06046384788e-27	2.03979085509e-24	ENSG00000205221.12
GIT1	3651.30527794	0.709059333888	0.0662091408244	10.7093873302	9.19684286675e-27	2.04613524063e-24	ENSG00000108262.15
RBM24	300.107070699	-3.46871896481	0.324477492782	-10.6901681687	1.13165600597e-26	2.48845892197e-24	ENSG00000112183.14
HLF	1015.50081686	-4.60926448849	0.431883895682	-10.6724620542	1.3694873205e-26	2.97682468023e-24	ENSG00000108924.13
ACTG2	104619.326336	-4.84650907541	0.454238384965	-10.6695277982	1.41342837736e-26	3.03742545957e-24	ENSG00000163017.13
B3GALT2	55.5906699488	-3.59053759162	0.33679123512	-10.66101851	1.54891782735e-26	3.29118932956e-24	ENSG00000162630.5
SDPR	3824.19591265	-3.81164325112	0.358576555472	-10.6299287919	2.16277549222e-26	4.54447192594e-24	ENSG00000168497.4
AOX1	892.876470132	-4.1167394046	0.387603136625	-10.6210167452	2.37955039518e-26	4.891269296e-24	ENSG00000138356.13
GPX3	7218.02929939	-2.6818862344	0.25248931279	-10.6217811945	2.36014082739e-26	4.891269296e-24	ENSG00000211445.11
ZBTB16	373.725009094	-4.47867175633	0.421975104965	-10.6135923746	2.57648417201e-26	5.23912819107e-24	ENSG00000109906.13
LMOD1	22022.1507263	-4.51031937804	0.426142276811	-10.5840692733	3.5327411153e-26	7.10719864164e-24	ENSG00000163431.12
MFAP4	13008.823335	-3.46542910223	0.32804598797	-10.5638515004	4.38300817902e-26	8.72495449193e-24	ENSG00000166482.11
PLP1	414.978326334	-4.92763041734	0.466540905659	-10.5620543827	4.46775198285e-26	8.80100601539e-24	ENSG00000123560.13
CRYAB	6434.81811848	-3.58261017839	0.339756590446	-10.5446377764	5.37796901925e-26	1.04848218684e-23	ENSG00000109846.7
RERGL	107.306673705	-3.93912845735	0.373947702402	-10.533902019	6.02826305301e-26	1.16327023057e-23	ENSG00000111404.6
MYOM1	1618.64402171	-4.31654193851	0.410297987146	-10.5205047886	6.95002268508e-26	1.32759473735e-23	ENSG00000101605.12
XRCC2	209.484345361	2.71658997743	0.258357387138	10.514853117	7.37957049042e-26	1.39555057544e-23	ENSG00000196584.2
TNS2	3942.74651801	-2.31560074095	0.220431313863	-10.5048629451	8.20418834488e-26	1.53613273059e-23	ENSG00000111077.17
BHMT2	404.329950988	-4.0212903833	0.382931841024	-10.5013215212	8.5179186907e-26	1.57923882706e-23	ENSG00000132840.9
ACOX2	315.358108358	-3.43051973478	0.326730512398	-10.4995389307	8.68030622849e-26	1.59372107851e-23	ENSG00000168306.12
MGLL	4031.98758632	-2.78909544167	0.265733922792	-10.4958200758	9.02902379153e-26	1.64180643194e-23	ENSG00000074416.13
C2orf40	724.375468347	-5.34509740576	0.509791042177	-10.484879026	1.01375313092e-25	1.82581766275e-23	ENSG00000119147.9
OGN	1968.14041918	-5.24491975738	0.501404452449	-10.4604570856	1.31221106935e-25	2.34105882382e-23	ENSG00000106809.10
GNG11	1756.92332105	-2.14260545797	0.205003623367	-10.4515492106	1.44151024483e-25	2.54770095701e-23	ENSG00000127920.5
CMA1	163.885968946	-5.02776794406	0.481204026493	-10.4483081339	1.49162343732e-25	2.61186026141e-23	ENSG00000092009.10
CDIP1	1220.43534578	-1.9790212008	0.189691919799	-10.4328176071	1.75602465674e-25	3.04662222785e-23	ENSG00000089486.16
DOK6	641.345005944	-3.74683464448	0.360253021162	-10.4005641157	2.46469707431e-25	4.23726239748e-23	ENSG00000206052.10
AGTR1	374.305334909	-3.88549563592	0.374101728401	-10.3862007068	2.86540817759e-25	4.88177784203e-23	ENSG00000144891.17
FLNC	40416.9377961	-4.85476051108	0.467925187729	-10.3750784065	3.21947990111e-25	5.43603432232e-23	ENSG00000128591.15
RBFOX3	1515.74546626	-5.70806627942	0.55209373449	-10.3389441373	4.69683802963e-25	7.86034548481e-23	ENSG00000167281.18
CYR61	31727.0415726	-2.78125033986	0.269771416926	-10.3096553799	6.37294329965e-25	1.05718184859e-22	ENSG00000142871.15
AARD	257.752346257	-4.67751652252	0.455721026268	-10.2639910228	1.0238565429e-24	1.68366531154e-22	ENSG00000205002.3
SVEP1	2039.98877811	-2.74176208728	0.267201158812	-10.2610411552	1.05562363028e-24	1.72093952346e-22	ENSG00000165124.17
ATAD5	323.377420069	2.01518258181	0.196461437434	10.2573950803	1.09624042446e-24	1.77188056982e-22	ENSG00000176208.8
ANK2	1105.46289734	-3.65777953414	0.3573739488	-10.2351599674	1.37966985816e-24	2.21109632947e-22	ENSG00000145362.16
ADCY5	2167.09700945	-4.0424819609	0.395137941154	-10.2305588501	1.44682031158e-24	2.29922848002e-22	ENSG00000173175.14
ADAMTS1	15532.9832643	-3.1571053699	0.30951231761	-10.2002575997	1.97747313007e-24	3.11633286356e-22	ENSG00000154734.14
PGM5	12237.06877	-4.99785737057	0.490110525048	-10.1974087785	2.03632901234e-24	3.17264085587e-22	ENSG00000154330.12
FILIP1L	5227.77339311	-2.61756441063	0.256701662989	-10.1969125566	2.04675683156e-24	3.17264085587e-22	ENSG00000168386.18
CCL14	1472.03951156	-4.81795956365	0.472537744788	-10.1959253346	2.06766029758e-24	3.17898568191e-22	ENSG00000276409.4
SORBS1	18955.7159287	-4.09353553133	0.401960741738	-10.183918742	2.33946092121e-24	3.56786657105e-22	ENSG00000095637.20
EDNRB	1135.82950723	-2.68318347403	0.263543380833	-10.1811833238	2.40617356234e-24	3.640251859e-22	ENSG00000136160.14
KCNMB1	3002.94167049	-3.91792275918	0.385014846536	-10.1760303386	2.53700661098e-24	3.80772476351e-22	ENSG00000145936.8
FAM46B	1766.53168971	-3.92069744278	0.386601754504	-10.1414372726	3.61737594565e-24	5.386472166e-22	ENSG00000158246.7
KNTC1	1035.32916615	1.78206890911	0.176218955818	10.1128105137	4.84733829372e-24	7.10604763352e-22	ENSG00000184445.11
COX7A1	889.021242491	-3.00211169881	0.296843630836	-10.1134448812	4.81604355718e-24	7.10604763352e-22	ENSG00000161281.10
COL11A1	1191.10962114	5.55125884938	0.549346309998	10.1052082236	5.23841701569e-24	7.62028493721e-22	ENSG00000060718.18
MEOX1	304.664533165	-2.98897069333	0.295950062916	-10.099577827	5.54805128112e-24	8.00909906696e-22	ENSG00000005102.12
ZFP36	49329.5677169	-2.66078094216	0.263706370426	-10.0899380544	6.12081319194e-24	8.7689922934e-22	ENSG00000128016.5
NOSTRIN	261.455436071	-1.77503097428	0.176179311837	-10.0751385379	7.11604389434e-24	1.01181583523e-21	ENSG00000163072.14
PGR	283.767474944	-3.28648175256	0.32626016319	-10.073193492	7.25823071612e-24	1.02433135129e-21	ENSG00000082175.14
SLC9A9	756.748019983	-2.58631507016	0.257089504098	-10.0599792249	8.30158640292e-24	1.15434779754e-21	ENSG00000181804.14
HPSE2	1084.10245545	-4.34407804317	0.431787146044	-10.0606932906	8.24158967838e-24	1.15434779754e-21	ENSG00000172987.12
MUSTN1	330.833838269	-3.66091877466	0.364312299174	-10.048847604	9.29479710518e-24	1.28302122669e-21	ENSG00000272573.5
LRRC70	115.75053285	-1.90607226705	0.189713566885	-10.0471057413	9.46051732869e-24	1.2964336464e-21	ENSG00000186105.7
OXER1	163.563261418	-2.47488117519	0.246417711992	-10.0434386603	9.81902714903e-24	1.32634016011e-21	ENSG00000162881.6
MATN2	5323.98877432	-3.20591910031	0.31920526564	-10.0434405237	9.81884159394e-24	1.32634016011e-21	ENSG00000132561.13
SGCA	939.895847584	-4.23845555412	0.422077507167	-10.0418891842	9.97452444804e-24	1.33778887828e-21	ENSG00000108823.15
MMRN1	565.725370257	-3.8764114249	0.386131920508	-10.0390856571	1.02620949562e-23	1.36666533604e-21	ENSG00000138722.9
FIGF	278.377718253	-3.8893986337	0.387600799561	-10.0345474986	1.07450937971e-23	1.42098229929e-21	ENSG00000165197.4
AFF3	853.45034912	-4.32988919558	0.431714401996	-10.0295222387	1.13062341729e-23	1.48480690586e-21	ENSG00000144218.18
LRRC2	179.65210686	-3.96300364508	0.395276367041	-10.0259058611	1.17279170049e-23	1.52956302399e-21	ENSG00000163827.12
CELF2	1807.10497026	-2.7943636973	0.279700696995	-9.99054963867	1.67649543859e-23	2.1715209068e-21	ENSG00000048740.17
MYLK	45443.5099167	-3.90637571167	0.391282302327	-9.98352260871	1.79961892425e-23	2.31514241337e-21	ENSG00000065534.18
SPRY1	3282.0287215	-2.07040264847	0.207877374241	-9.95973061536	2.28681503642e-23	2.92202426715e-21	ENSG00000164056.10
CA9	955.168811669	5.45805457932	0.549885999754	9.92579294939	3.21536753522e-23	4.08092721198e-21	ENSG00000107159.12
EMCN	778.321522582	-2.43370190477	0.245222458753	-9.9244657979	3.25842825944e-23	4.10800912095e-21	ENSG00000164035.9
ZCCHC24	3508.35528553	-2.50340245203	0.252552662083	-9.91239780006	3.67713428794e-23	4.6051845377e-21	ENSG00000165424.6
HIC1	903.809625014	-1.97594943727	0.199521945468	-9.90341905814	4.02281902937e-23	5.00496912266e-21	ENSG00000177374.12
CMTM5	31.1877714671	-3.92987619335	0.397598583657	-9.88402965928	4.8828931659e-23	6.03531978172e-21	ENSG00000166091.19
RAI2	908.224651332	-2.92461413437	0.295973056682	-9.88135260404	5.01513337706e-23	6.15851865543e-21	ENSG00000131831.17
LCN6	42.3381626323	-4.48298264801	0.455058630102	-9.85143968593	6.75690675507e-23	8.24386217065e-21	ENSG00000267206.5
AQP1	12556.8324932	-2.81893604708	0.2866181347	-9.83516290773	7.94389359335e-23	9.62993408614e-21	ENSG00000240583.10
ANGPTL1	664.379265273	-4.21535237374	0.428874601292	-9.82886923369	8.45629006096e-23	1.01857898944e-20	ENSG00000116194.12
C21orf58	246.44011235	2.26361840594	0.230632462492	9.81482997443	9.72017116948e-23	1.16340605687e-20	ENSG00000160298.17
PRICKLE2	2028.82418042	-2.51258425656	0.256438566089	-9.79799682585	1.14840442307e-22	1.36587899652e-20	ENSG00000163637.11
RASL11A	724.339815515	-2.98128598056	0.304343115895	-9.79580553937	1.17358195757e-22	1.38710052498e-20	ENSG00000122035.6
ADGRB3	161.336183762	-3.8354190021	0.391914626469	-9.78636351658	1.28846736535e-22	1.5134289656e-20	ENSG00000135298.13
SPP1	23580.2569133	4.37149925575	0.448905616073	9.7381255641	2.07343521333e-22	2.42041563699e-20	ENSG00000118785.13
PDE2A	1174.19701864	-3.00698972488	0.309089421726	-9.72854298308	2.27832828609e-22	2.64328013609e-20	ENSG00000186642.15
AUNIP	196.118186843	2.5550797672	0.263244299392	9.7061162316	2.83951010025e-22	3.27426679913e-20	ENSG00000127423.10
SAMD15	43.385668076	1.96650464276	0.202803472438	9.69660242558	3.11705686469e-22	3.572524992e-20	ENSG00000100583.4
AP000349.2	394.605178537	4.45828455841	0.460117715369	9.68944339567	3.34345771441e-22	3.80892342393e-20	ENSG00000280178.1
SCN7A	371.762851459	-4.64925020197	0.479930806444	-9.68733438143	3.41320502982e-22	3.86509702509e-20	ENSG00000136546.13
GEM	3623.89241218	-2.86762177137	0.296151779849	-9.68294626775	3.56297237286e-22	3.96960312326e-20	ENSG00000164949.7
TTYH3	4259.49885508	1.61810741144	0.167107856014	9.68301221756	3.56067405868e-22	3.96960312326e-20	ENSG00000136295.14
CD34	4351.64547832	-2.26150781798	0.233559552131	-9.68278881056	3.56846560707e-22	3.96960312326e-20	ENSG00000174059.16
FILIP1	2114.43205088	-3.86526918242	0.399607189154	-9.67267178202	3.93956279135e-22	4.35678783317e-20	ENSG00000118407.14
CFP	232.160832787	-2.6887739235	0.278076276856	-9.66919563907	4.07568746655e-22	4.48112358604e-20	ENSG00000126759.12
VIPR2	255.182088705	-4.29479734273	0.444498091691	-9.66212774141	4.36698004457e-22	4.77363928456e-20	ENSG00000106018.13
MEF2D	3917.0876105	-1.30687809093	0.135364610288	-9.65450340497	4.70432959697e-22	5.11284925335e-20	ENSG00000116604.17
CBX2	1167.40316884	3.40618960189	0.354190459716	9.61683046071	6.78909025532e-22	7.3364849039e-20	ENSG00000173894.10
LRRN4CL	406.016910336	-3.05752588371	0.318027082842	-9.61404247836	6.9755320742e-22	7.48157845035e-20	ENSG00000177363.4
TNFAIP8L3	552.169036551	-2.84286201626	0.295711131615	-9.61364558963	7.00248207769e-22	7.48157845035e-20	ENSG00000183578.5
DES	200230.971907	-5.2424158432	0.545829657914	-9.60449064499	7.65354006884e-22	8.1312413619e-20	ENSG00000175084.11
SORCS1	228.065022055	-4.83137363803	0.503128005088	-9.60267285695	7.78976704462e-22	8.22973656876e-20	ENSG00000108018.15
PEG3	415.00782923	-3.18396736819	0.331607705077	-9.60160852549	7.87063995625e-22	8.26898178959e-20	ENSG00000198300.12
RXRG	48.1091754467	-4.26074816219	0.444828639123	-9.57840342877	9.8556622735e-22	1.02972612848e-19	ENSG00000143171.12
PTGFR	559.883805039	-3.58009016564	0.374234434172	-9.56643707456	1.10653354887e-21	1.14976131553e-19	ENSG00000122420.9
SIM2	387.048012265	2.31313007733	0.242207925162	9.55018328068	1.29467041102e-21	1.33789683841e-19	ENSG00000159263.15
SRL	117.019859706	-3.32512603166	0.348812801308	-9.53269495612	1.5325217823e-21	1.57508257745e-19	ENSG00000185739.13
MRGPRF	2555.66249854	-3.17966623833	0.33435175777	-9.50994323921	1.90766597136e-21	1.95004709105e-19	ENSG00000172935.8
GYPC	1527.29776452	-2.4369152685	0.256389530068	-9.50473784113	2.0055252608e-21	2.03905850575e-19	ENSG00000136732.14
EGR3	2897.94345768	-3.14944848625	0.331513010434	-9.50022589498	2.09435478707e-21	2.11798627691e-19	ENSG00000179388.8
ARHGAP39	446.95728326	1.58809499882	0.167196825508	9.49835616791	2.13229592723e-21	2.1448855468e-19	ENSG00000147799.11
BMX	96.2476639026	-2.73297951361	0.287752911722	-9.49766067442	2.14658195224e-21	2.14783128565e-19	ENSG00000102010.14
ADH1B	5421.15756195	-5.48194070547	0.577615833732	-9.4906344067	2.29632425716e-21	2.28556779091e-19	ENSG00000196616.12
PDE1A	591.875435703	-2.82775692123	0.298183733228	-9.4832702328	2.46436247205e-21	2.43997689576e-19	ENSG00000115252.18
HDC	167.631864396	-2.94952908472	0.311051888144	-9.48243427267	2.48419018118e-21	2.44679794356e-19	ENSG00000140287.10
LRRK2	534.145368684	-2.59579186046	0.273770155829	-9.48164657536	2.50301754252e-21	2.45256812158e-19	ENSG00000188906.13
PTH1R	153.565522237	-2.89775127385	0.305695582385	-9.47920559153	2.56226242902e-21	2.49767756676e-19	ENSG00000160801.13
CDK5	764.512860839	1.2363636302	0.130487866511	9.47493175616	2.66935134794e-21	2.58872324825e-19	ENSG00000164885.12
C1orf112	604.647124499	1.56481059729	0.165344870519	9.4639198203	2.96610755675e-21	2.86183979621e-19	ENSG00000000460.16
EBF1	713.268317469	-2.5690464473	0.271606701901	-9.4587005008	3.11793856603e-21	2.9930627524e-19	ENSG00000164330.16
ST6GALNAC6	2492.06351732	-1.54707401342	0.163645155668	-9.45383324734	3.2664439313e-21	3.11978389823e-19	ENSG00000160408.14
ITPR1	3595.16632455	-2.71648025476	0.287426559529	-9.45104119538	3.35476832963e-21	3.17479121268e-19	ENSG00000150995.17
SRF	5921.43444537	-1.84906268656	0.195648289531	-9.45095247702	3.35761325438e-21	3.17479121268e-19	ENSG00000112658.7
ERAL1	2639.04553872	0.88005132422	0.0934190087965	9.42047379391	4.49057089703e-21	4.22493463849e-19	ENSG00000132591.11
CD300LG	66.0096368561	-4.72968263398	0.503218605327	-9.39886280814	5.51559514064e-21	5.16363463885e-19	ENSG00000161649.12
NNAT	450.762759686	-3.76444287905	0.403193454246	-9.33656744525	9.95078276851e-21	9.2699139377e-19	ENSG00000053438.8
PDE4B	1071.19559365	-2.18132083352	0.233819352104	-9.32908595414	1.06787830339e-20	9.89933656634e-19	ENSG00000184588.17
PMP2	69.672641596	-4.36390513315	0.468426347709	-9.31609665958	1.20699116712e-20	1.11343463226e-18	ENSG00000147588.6
NEGR1	2058.87744151	-3.72158283166	0.399566286301	-9.31405616351	1.23041593834e-20	1.12953377718e-18	ENSG00000172260.13
TPSB2	2348.2850327	-2.87883655168	0.309435635087	-9.30350685327	1.35888158671e-20	1.24144008146e-18	ENSG00000197253.13
HMGB3	3296.72285042	2.18452102323	0.234918423195	9.29906217453	1.41689891221e-20	1.28821996773e-18	ENSG00000029993.14
PCOLCE2	1444.3439173	-4.4268152898	0.47622003063	-9.29573517507	1.46192354299e-20	1.32279598668e-18	ENSG00000163710.7
GDF10	51.8886286663	-4.26347304865	0.458943311923	-9.28975962366	1.54637161062e-20	1.39254445373e-18	ENSG00000266524.2
CST1	248.560213966	5.21859138014	0.561941656762	9.28671387384	1.59125283905e-20	1.42616978386e-18	ENSG00000170373.8
