	num_samples	pval_counts	pval	pval_std	fc	fc_std	gene_id
RXRG	287	251	1.53112274204e-05	0.0463	-4.2483	1.2943	ENSG00000143171.12
BRINP3	287	250	2.63499054025e-09	0.1329	-6.113	2.2375	ENSG00000162670.10
FEV	287	250	8.94035361982e-06	0.0975	-5.1138	1.4398	ENSG00000163497.2
COL11A1	287	250	4.53010145803e-11	0.1255	5.4919	1.967	ENSG00000060718.18
TMEM100	287	250	5.4102045312e-09	0.0906	-4.2531	1.7039	ENSG00000166292.11
CA2	287	249	1.79342057176e-08	0.0409	-5.2204	1.6487	ENSG00000104267.9
IL6R	287	249	1.86935076475e-08	0.0468	-2.9287	1.0128	ENSG00000160712.12
NONO	287	248	4.81211301337e-10	0.1114	0.9671	0.4488	ENSG00000147140.15
ZNF536	287	247	6.62831685443e-07	0.0732	-3.8527	1.7531	ENSG00000198597.8
SFRP1	287	246	1.90639396519e-09	0.1426	-5.5016	2.2279	ENSG00000104332.11
CHP2	287	246	1.37025039073e-08	0.025	-4.6959	2.6381	ENSG00000166869.2
ADH1C	287	246	1.9813036369e-10	0.057	-5.0579	2.5056	ENSG00000248144.5
TRIB3	287	246	1.29641226731e-07	0.0732	3.329	0.971	ENSG00000101255.10
GPT	287	246	1.67073551111e-08	0.1162	-4.0134	1.5042	ENSG00000167701.13
PI16	287	245	6.67097989066e-08	0.1429	-5.5246	1.9911	ENSG00000164530.13
NOTUM	287	245	7.94057092106e-15	0.1195	5.9019	3.0744	ENSG00000185269.11
CTNND2	287	244	5.54772198931e-06	0.0736	-4.242	1.6057	ENSG00000169862.18
PRR7	287	244	5.46349401165e-08	0.1299	2.5623	1.1559	ENSG00000131188.11
C17orf96	287	243	4.35180388224e-07	0.0607	3.3028	0.9845	ENSG00000273604.1
GRIN2D	287	243	5.88869632412e-07	0.1419	4.3388	1.2842	ENSG00000105464.3
MUSK	287	242	1.77647426395e-05	0.0928	-4.3706	1.5131	ENSG00000030304.12
INHBA	287	241	1.40711211412e-06	0.0767	4.5814	1.3588	ENSG00000122641.9
NKRF	287	241	4.35346114094e-08	0.0909	1.3564	0.5421	ENSG00000186416.12
MMP11	287	240	1.67377722058e-10	0.1221	3.5449	1.5297	ENSG00000099953.9
SLC17A8	287	240	6.63604196455e-05	0.0905	-4.9036	1.1917	ENSG00000179520.10
SALL4	287	240	6.62275404779e-09	0.1083	4.1891	1.51	ENSG00000101115.12
MRGBP	287	240	1.0067274841e-09	0.1022	1.5522	0.6162	ENSG00000101189.6
RERGL	287	240	3.88464635051e-06	0.0831	-5.2716	1.5459	ENSG00000111404.6
TOMM34	287	239	9.51056073972e-10	0.1161	1.6992	0.7784	ENSG00000025772.7
MAMDC2	287	239	4.28159383342e-08	0.1075	-5.2368	1.9909	ENSG00000165072.9
COL10A1	287	239	4.53070883443e-11	0.1721	6.5263	2.635	ENSG00000123500.9
CFD	287	239	9.16660262741e-09	0.1254	-3.7117	1.5938	ENSG00000197766.7
CITED2	287	238	1.39623569243e-06	0.0801	-1.8154	0.6261	ENSG00000164442.9
TSPAN7	287	237	1.58973780477e-08	0.0798	-3.0682	1.4629	ENSG00000156298.12
C16orf89	287	237	1.95698334522e-08	0.1578	-4.524	1.8393	ENSG00000153446.15
GTF2IRD1	287	237	2.83198310418e-07	0.1101	2.1926	0.7094	ENSG00000006704.10
MYOC	287	237	1.76595874576e-06	0.0928	-5.543	1.7591	ENSG00000034971.14
GNG7	287	237	1.44730798765e-09	0.1057	-2.9569	1.2467	ENSG00000176533.12
XPOT	287	237	4.09644617777e-07	0.1129	1.4283	0.531	ENSG00000184575.11
TMEM72	287	236	6.7235683976e-07	0.06	-4.793	1.7231	ENSG00000187783.11
CMA1	287	236	4.87424108369e-06	0.1418	-5.0973	1.7446	ENSG00000092009.10
CCL15-CCL14	287	236	1.19209162407e-06	0.0875	-2.1449	0.9224	ENSG00000275688.4
TESC	287	236	5.74901568073e-12	0.1949	3.8387	1.8639	ENSG00000088992.17
PHF14	287	236	3.74584907275e-07	0.1049	0.9427	0.4524	ENSG00000106443.14
ALPI	287	236	6.87665227076e-07	0.0797	-4.687	1.743	ENSG00000163295.4
SCNN1B	287	236	3.27601165617e-08	0.0844	-5.1741	2.1232	ENSG00000168447.10
TGFBI	287	235	8.43539485496e-09	0.1649	2.7265	1.2169	ENSG00000120708.16
TMEM236	287	235	2.85912486404e-07	0.0533	-4.1574	1.8006	ENSG00000148483.8
NR3C2	287	235	1.82696839594e-07	0.1071	-2.9183	1.222	ENSG00000151623.14
EPB41L3	287	235	1.79622465057e-09	0.1472	-3.1854	1.551	ENSG00000082397.15
CTSG	287	235	4.12380258609e-09	0.1577	-4.6958	2.108	ENSG00000100448.3
SLC26A3	287	234	6.97446349134e-09	0.0648	-5.6688	2.7687	ENSG00000091138.12
CPNE7	287	234	1.57499804094e-08	0.1486	4.4001	1.6259	ENSG00000178773.14
FXYD1	287	234	7.89395380816e-07	0.1179	-4.1142	1.7051	ENSG00000266964.5
DIRAS1	287	233	2.29857839714e-07	0.1415	-2.888	1.6357	ENSG00000176490.4
PCSK2	287	233	3.38474684359e-06	0.0481	-5.4756	1.5909	ENSG00000125851.9
CA1	287	232	1.14197743467e-06	0.0405	-5.7752	2.0668	ENSG00000133742.13
P2RY1	287	231	1.35286155664e-07	0.0585	-2.6047	1.247	ENSG00000169860.6
PLP1	287	231	3.15121260478e-07	0.0861	-5.7099	1.9655	ENSG00000123560.13
GLTP	287	231	6.38880409197e-06	0.0732	-1.5534	0.4344	ENSG00000139433.9
SPTBN2	287	230	5.30760209332e-06	0.071	2.9292	0.858	ENSG00000173898.11
EDN3	287	229	9.83464547091e-09	0.0639	-4.1144	2.0011	ENSG00000124205.15
GLS2	287	229	1.6309055769e-07	0.1563	2.9142	1.395	ENSG00000135423.12
WISP2	287	229	2.46725800583e-07	0.1617	-5.0969	2.0273	ENSG00000064205.10
SLC51B	287	229	1.89780258675e-06	0.0519	-4.312	1.8471	ENSG00000186198.3
TMEM82	287	228	9.75896956685e-07	0.0804	-4.0992	1.6477	ENSG00000162460.6
SCG3	287	228	3.53043982028e-06	0.1213	-3.9462	1.8552	ENSG00000104112.8
GYLTL1B	287	228	5.41978714677e-07	0.1485	3.8275	1.4728	ENSG00000165905.16
ENC1	287	227	1.15265154125e-05	0.0364	2.0443	0.5492	ENSG00000171617.13
NFE2L3	287	227	1.50925612855e-05	0.0907	2.5613	0.7063	ENSG00000050344.8
RSPO2	287	227	3.73777711433e-06	0.0947	-4.5399	1.7257	ENSG00000147655.10
CBFB	287	227	2.6803625805e-05	0.0336	1.376	0.4252	ENSG00000067955.13
CNTD2	287	226	2.52351605813e-09	0.1727	3.8081	1.6708	ENSG00000105219.8
ADGRL3	287	226	1.37959499066e-08	0.1379	-2.8075	1.6606	ENSG00000150471.15
DPF3	287	226	1.07977875471e-08	0.151	-2.8628	1.4024	ENSG00000205683.11
DIS3	287	226	7.37250833141e-11	0.1319	0.8686	0.484	ENSG00000083520.14
PKNOX2	287	225	4.1827829699e-06	0.1473	-3.0644	1.4836	ENSG00000165495.15
TCF21	287	225	5.39707992283e-07	0.1168	-2.3136	1.3676	ENSG00000118526.6
PLAC9	287	224	6.58238086168e-06	0.102	-3.1629	1.0264	ENSG00000189129.13
KIAA1549	287	224	1.9497000237e-05	0.0849	2.3477	0.7277	ENSG00000122778.9
CBX8	287	224	2.99742231283e-06	0.1121	1.6273	0.618	ENSG00000141570.10
DDX56	287	224	3.41434892218e-07	0.1246	1.0626	0.502	ENSG00000136271.10
HTR4	287	224	3.44758905646e-07	0.1651	-4.1528	2.0499	ENSG00000164270.17
PPAT	287	224	8.98161572394e-06	0.127	1.7617	0.5375	ENSG00000128059.8
UGT2A3	287	224	7.05430971925e-10	0.1313	-4.9526	2.6979	ENSG00000135220.10
SULT1A2	287	223	2.73853974464e-05	0.073	-4.198	1.2236	ENSG00000197165.10
ITM2C	287	223	2.76082728875e-06	0.1125	-2.5323	1.0902	ENSG00000135916.15
HPGDS	287	222	7.82319825451e-06	0.0812	-3.3242	1.3961	ENSG00000163106.10
RAE1	287	222	8.179014888e-11	0.1238	1.2404	0.6704	ENSG00000101146.12
CWH43	287	222	5.81512823675e-09	0.1086	-5.2919	2.4349	ENSG00000109182.11
LILRB5	287	222	3.01994560927e-07	0.1352	-3.2263	1.4822	ENSG00000105609.16
CBX2	287	221	1.08955497733e-06	0.1199	3.335	1.1511	ENSG00000173894.10
CD36	287	221	6.63542217872e-07	0.1629	-3.1669	1.5938	ENSG00000135218.17
DNAJC2	287	221	1.37349059106e-06	0.0973	1.4339	0.4886	ENSG00000105821.14
OTX1	287	221			5.0007	1.7177	ENSG00000115507.9
PDE7B	287	221	3.06873330757e-07	0.1617	-2.316	1.2651	ENSG00000171408.13
DPP10	287	220	2.84413109003e-09	0.2166	-4.7762	2.6197	ENSG00000175497.16
FGL2	287	220	6.28522463117e-07	0.1325	-2.8994	1.442	ENSG00000127951.5
EPHX4	287	220	3.40251141757e-06	0.1252	4.0721	1.2738	ENSG00000172031.6
MMP28	287	219	1.10083211386e-06	0.1421	-3.2765	1.5247	ENSG00000271447.5
TTC26	287	219	1.11842225593e-05	0.0627	1.7834	0.5135	ENSG00000105948.13
PPP2R3A	287	219	3.73178219766e-06	0.0861	-2.0131	0.9181	ENSG00000073711.10
FXYD5	287	219	4.54544303185e-07	0.1631	1.9504	0.918	ENSG00000089327.14
SEMA3E	287	219	1.97613738321e-06	0.1438	-4.87	2.0201	ENSG00000170381.12
PKHD1L1	287	219	9.87106855577e-06	0.1139	-4.0514	1.6952	ENSG00000205038.11
DMRTA1	287	219	5.01805816774e-06	0.1435	-4.3174	1.6848	ENSG00000176399.3
CLCA1	287	219	7.26978644573e-13	0.2023	-5.9808	3.8627	ENSG00000016490.15
FUT1	287	219	1.34213810808e-05	0.1336	2.4629	0.8917	ENSG00000174951.10
SNTB1	287	218	8.86880897401e-08	0.1396	2.201	0.9362	ENSG00000172164.13
CNTFR	287	218	1.67566571193e-06	0.148	-5.1723	1.8769	ENSG00000122756.14
UTP14A	287	218	3.22503914712e-07	0.1085	1.49	0.6299	ENSG00000156697.12
TMEM132A	287	218	4.97399707437e-06	0.1196	2.2705	0.8176	ENSG00000006118.14
ACSL6	287	217	3.02526481977e-12	0.1736	3.3289	2.8932	ENSG00000164398.12
GPR15	287	217	9.6221163844e-07	0.1463	-4.8374	1.982	ENSG00000154165.4
KLHL35	287	217	4.62078581552e-06	0.1334	2.5772	1.2287	ENSG00000149243.15
BEST2	287	216	4.9056696982e-08	0.1314	-5.6294	2.3249	ENSG00000039987.6
PPAP2A	287	216	2.38010064939e-05	0.0941	-2.0167	0.6843	ENSG00000067113.16
PLEKHN1	287	216	3.90819806468e-06	0.1091	3.0793	1.051	ENSG00000187583.10
NAP1L2	287	215	1.53686940175e-05	0.1166	-3.7632	1.6325	ENSG00000186462.8
DNASE1L3	287	215	1.88320796384e-06	0.1229	-4.4764	1.9731	ENSG00000163687.13
NOL8	287	215	1.4540232316e-05	0.1676	0.9054	0.4222	ENSG00000198000.11
POU5F1B	287	215	1.48869709134e-09	0.2218	4.1572	2.0637	ENSG00000212993.4
SLC4A11	287	215	2.89245493162e-09	0.1565	3.2102	1.6793	ENSG00000088836.12
TEX10	287	215	5.33892949977e-06	0.1014	1.0844	0.4245	ENSG00000136891.13
CLCA4	287	214	1.48005410722e-05	0.1072	-5.2194	2.0414	ENSG00000016602.9
GABRB3	287	214	1.21280104818e-06	0.1581	-3.8229	2.5324	ENSG00000166206.13
B3GALT1	287	214	1.94917799154e-07	0.1244	-4.3055	2.254	ENSG00000172318.5
SMOX	287	214	3.27039576211e-06	0.1499	2.0142	0.8633	ENSG00000088826.17
CNTN3	287	214	5.0389060867e-08	0.2009	-3.7031	2.0389	ENSG00000113805.8
NELFCD	287	213	1.70049398557e-09	0.1389	1.1852	0.717	ENSG00000101158.12
WDR75	287	213	2.82398229903e-05	0.0996	1.2028	0.4047	ENSG00000115368.9
ADTRP	287	213	6.10640515606e-08	0.1443	-4.2598	2.077	ENSG00000111863.12
NRXN1	287	212	2.53687964241e-06	0.1282	-5.2302	1.8971	ENSG00000179915.20
C16orf62	287	212	6.12566143686e-11	0.2125	-1.4814	1.1044	ENSG00000103544.14
EIF3B	287	211	2.82242023472e-07	0.1338	1.1264	0.5576	ENSG00000106263.17
P2RX1	287	211	1.08153413988e-06	0.1198	-2.8062	1.224	ENSG00000108405.3
SMKR1	287	211	5.27163377685e-07	0.1665	3.5066	1.587	ENSG00000240204.2
LIFR	287	211	1.24103158204e-05	0.1258	-3.3821	1.4925	ENSG00000113594.9
DHRS9	287	211	4.04613642018e-07	0.1497	-4.5259	2.2708	ENSG00000073737.16
HAUS6	287	210	2.44294545209e-06	0.1344	1.2544	0.4992	ENSG00000147874.10
NSUN5	287	210	1.53422096926e-06	0.1766	0.9441	0.6296	ENSG00000130305.16
LDHD	287	210	4.90802022451e-06	0.077	-3.3982	1.5022	ENSG00000166816.13
LHFPL4	287	210	0.000103400987173	0.1434	-4.3315	2.127	ENSG00000156959.8
CDKL1	287	210	1.43525930402e-06	0.094	-1.8771	0.7579	ENSG00000100490.9
UGT1A8	287	209	2.5728518328e-06	0.0817	-4.424	2.0891	ENSG00000242366.3
C11orf86	287	208	2.93301783785e-06	0.1032	-4.7086	1.9685	ENSG00000173237.4
RHPN1	287	208	1.4682634853e-05	0.1393	2.6743	1.159	ENSG00000158106.12
RIPK2	287	208	6.61577665404e-06	0.0963	1.4878	0.5694	ENSG00000104312.7
LYVE1	287	208	2.14276695832e-05	0.1024	-4.2336	1.5586	ENSG00000133800.8
PRPH	287	208	3.51278542323e-06	0.1328	-4.5904	1.7827	ENSG00000135406.13
PADI2	287	207	9.98774288321e-06	0.1254	-3.7382	1.7167	ENSG00000117115.12
STK31	287	207	1.44356604779e-07	0.1869	3.0848	1.6077	ENSG00000196335.12
CTHRC1	287	207	1.28880083105e-07	0.2041	3.3332	1.5276	ENSG00000164932.12
MMP7	287	207	1.94229220583e-05	0.1121	5.496	2.0653	ENSG00000137673.8
SEMA3D	287	206	1.03137702075e-06	0.2001	-3.3981	2.1182	ENSG00000153993.13
OGN	287	206	2.51409787235e-06	0.1737	-4.7228	2.4604	ENSG00000106809.10
FAM107A	287	206	7.80797653478e-06	0.1246	-3.7004	1.3387	ENSG00000168309.16
AKR1B10	287	206	1.88234279878e-06	0.1357	-3.9597	2.2707	ENSG00000198074.9
AGPAT9	287	206	7.30042633654e-06	0.0802	-2.7982	1.0464	ENSG00000138678.10
DKC1	287	205	2.79437431108e-05	0.1116	1.5678	0.5692	ENSG00000130826.15
PTGDR	287	205	1.27413343521e-06	0.2025	-3.7579	2.0917	ENSG00000168229.3
TFAP4	287	205	3.84211536801e-05	0.1596	1.4294	0.5673	ENSG00000090447.11
NDRG2	287	205	4.39699245439e-06	0.0912	-1.5567	0.7305	ENSG00000165795.20
ARHGAP20	287	204	5.50839824038e-06	0.1612	-2.9626	1.5028	ENSG00000137727.12
XKR4	287	204	6.25652766228e-05	0.1384	-4.5995	1.5955	ENSG00000206579.8
SH3TC2	287	204	8.72403410355e-06	0.1662	3.1242	1.2984	ENSG00000169247.11
HPGD	287	204	1.93306597541e-05	0.1382	-3.2513	1.4889	ENSG00000164120.13
BMX	287	204	2.43653887133e-05	0.158	-3.2378	1.4662	ENSG00000102010.14
CADM2	287	204	7.7514873126e-05	0.1447	-4.6606	1.637	ENSG00000175161.13
NR5A2	287	203	2.88004879623e-05	0.0907	-2.4288	1.1698	ENSG00000116833.13
ADRB2	287	203	1.09132733636e-05	0.2003	-2.5146	1.4159	ENSG00000169252.5
FTSJ2	287	203	4.61440471964e-06	0.1467	0.7902	0.4156	ENSG00000122687.17
SLC9A9	287	203	5.59986788529e-06	0.1736	-2.3843	1.2499	ENSG00000181804.14
CA9	287	203	7.22956486338e-08	0.2176	4.4653	2.4728	ENSG00000107159.12
ADHFE1	287	203	6.18607519962e-05	0.1408	-3.1467	1.1841	ENSG00000147576.15
LMBR1	287	203	1.84905192651e-06	0.1717	0.8976	0.4444	ENSG00000105983.19
PIRT	287	202	1.9888779177e-05	0.1553	-4.6453	1.7349	ENSG00000233670.6
RNPS1	287	202	6.08066884566e-06	0.162	0.713	0.4061	ENSG00000205937.11
CBLN2	287	202	3.18840341728e-05	0.1061	-3.4172	1.5034	ENSG00000141668.9
WDR3	287	201	3.45084067055e-05	0.1663	1.1144	0.4842	ENSG00000065183.15
CDK5RAP1	287	201	3.79769382513e-07	0.1951	0.9888	0.5822	ENSG00000101391.20
MYOT	287	201	6.79413406082e-05	0.109	-4.4182	1.5934	ENSG00000120729.9
MADCAM1	287	201	3.21384370424e-05	0.1703	-3.5996	1.4255	ENSG00000099866.14
CLEC10A	287	201	1.59174901264e-05	0.1672	-3.3939	1.6858	ENSG00000132514.13
ATIC	287	201	1.19215092046e-05	0.1474	1.0165	0.5727	ENSG00000138363.14
UGT1A10	287	201	6.31080176267e-06	0.0972	-3.77	2.0942	ENSG00000242515.5
TRAK2	287	201	4.12872033877e-06	0.1326	-0.9646	0.4362	ENSG00000115993.11
MSX2	287	200	1.40853487811e-05	0.1721	4.0032	1.6669	ENSG00000120149.8
SOX10	287	200	3.39143114472e-06	0.1365	-5.4184	1.9919	ENSG00000100146.16
PID1	287	200	1.05560630484e-07	0.2197	-2.0518	1.5851	ENSG00000153823.18
SEMA6D	287	200	1.06997893557e-05	0.0906	-3.2512	1.5177	ENSG00000137872.15
SCN4B	287	200	1.98616039953e-05	0.189	-2.3658	1.2695	ENSG00000177098.8
WDR74	287	200	9.52010739994e-06	0.1663	1.1672	0.5831	ENSG00000133316.15
JCHAIN	287	200	3.35191500875e-06	0.1119	-4.7472	2.372	ENSG00000132465.10
PRIMA1	287	200	1.35857291934e-05	0.1343	-4.9196	1.9961	ENSG00000175785.12
OSBPL3	287	200	0.000134982828604	0.0329	1.8368	0.5068	ENSG00000070882.12
CEP72	287	200	3.58166957825e-05	0.1371	1.9093	0.769	ENSG00000112877.7
TGS1	287	199	1.33516600713e-05	0.1264	0.9629	0.5294	ENSG00000137574.10
RCAN2	287	199	3.05366342103e-05	0.1772	-2.1334	1.0211	ENSG00000172348.14
EVA1A	287	199	3.80327656191e-06	0.1825	3.3589	1.3977	ENSG00000115363.13
CUL4A	287	199	3.6727837607e-08	0.1855	0.8448	0.5215	ENSG00000139842.14
KLF4	287	199	2.71742223242e-05	0.1242	-2.747	1.0344	ENSG00000136826.14
CSE1L	287	198	1.56027405509e-05	0.1025	1.4983	0.6042	ENSG00000124207.16
NUFIP1	287	198	4.22586136775e-06	0.1894	1.3756	0.7011	ENSG00000083635.7
WSCD1	287	198	1.68133016123e-05	0.1216	-3.4106	1.6437	ENSG00000179314.13
HSD11B2	287	197	4.77776319506e-05	0.0884	-2.5662	1.15	ENSG00000176387.6
B3GNT6	287	197	3.51664686659e-09	0.1768	-4.5794	3.1468	ENSG00000198488.10
CD44	287	197	3.26538315628e-05	0.177	1.308	0.6397	ENSG00000026508.16
PHOX2B	287	197	0.00012136087772	0.1258	-4.7779	1.5136	ENSG00000109132.6
SIGMAR1	287	197	3.16246229439e-06	0.2021	1.0556	0.5766	ENSG00000147955.16
KRT23	287	197	7.6063164325e-09	0.2139	5.0438	2.9142	ENSG00000108244.16
RDH5	287	197	3.30601992515e-05	0.1385	-2.3564	0.9896	ENSG00000135437.9
DUSP26	287	196	0.000107094293693	0.1452	-3.1344	1.5587	ENSG00000133878.8
HMP19	287	196	1.84587174312e-05	0.1314	-4.6064	1.811	ENSG00000170091.10
SEMA6A	287	196	1.05478574728e-06	0.1273	-2.6848	1.5088	ENSG00000092421.16
GAD1	287	196	7.93650586106e-06	0.2096	4.1717	2.0316	ENSG00000128683.13
SULT1B1	287	196	8.44123384631e-06	0.1327	-2.9685	1.6833	ENSG00000173597.8
CHGB	287	196	6.17187030085e-06	0.1569	-4.2168	2.2184	ENSG00000089199.9
PDX1	287	195	0.000128934561245	0.1502	4.0502	1.3895	ENSG00000139515.5
B4GALNT2	287	195	2.75844145095e-05	0.1346	-4.9491	2.1554	ENSG00000167080.8
CLDN5	287	194	2.45646004314e-05	0.1657	-2.7275	1.3184	ENSG00000184113.9
IGFL4	287	194			4.7499	2.087	ENSG00000204869.8
SHISA2	287	194	2.20905050586e-06	0.212	2.4428	1.628	ENSG00000180730.4
ANOS1	287	193	4.59200338015e-07	0.2277	2.6938	1.6522	ENSG00000011201.10
CP	287	193	1.10583075255e-05	0.1562	-3.5627	2.1649	ENSG00000047457.13
MET	287	193	0.000116344511647	0.1066	1.7565	0.6936	ENSG00000105976.14
KAT2A	287	193	9.30463209286e-05	0.1222	1.4601	0.6197	ENSG00000108773.10
SLC17A7	287	193	0.000139615873779	0.0737	-3.1564	1.1616	ENSG00000104888.9
CELSR3	287	193	8.52305305225e-06	0.2138	2.6177	1.1734	ENSG00000008300.14
NKD2	287	193	2.69187489991e-06	0.1502	3.3784	1.5948	ENSG00000145506.13
CCT6A	287	192	3.92800178885e-05	0.1435	1.1847	0.4954	ENSG00000146731.10
FGFRL1	287	192	6.5721375162e-06	0.1725	1.6835	0.8607	ENSG00000127418.14
ETFDH	287	192	0.000119896012711	0.0647	-1.8709	0.5631	ENSG00000171503.11
GP2	287	192	1.41286254068e-06	0.1667	-4.3778	2.9327	ENSG00000169347.16
ACTR5	287	192	1.18671545173e-05	0.2084	0.8878	0.6023	ENSG00000101442.9
MTHFD1L	287	192	0.000144636382653	0.0599	2.2893	0.5342	ENSG00000120254.15
BOP1	287	192	2.21134476016e-05	0.176	1.5999	0.9174	ENSG00000261236.5
SET	287	192	5.40184971538e-05	0.1173	0.985	0.3672	ENSG00000119335.16
HEPACAM2	287	192	5.08741522559e-06	0.2014	-4.0224	2.6117	ENSG00000188175.9
RNF43	287	191	4.09847451641e-05	0.2155	2.2703	1.2057	ENSG00000108375.12
FAM189A1	287	191	1.35588399014e-08	0.2751	-3.3724	2.6292	ENSG00000104059.4
MAP7D2	287	191	7.3281184962e-06	0.2183	-0.0324	3.0107	ENSG00000184368.15
SLC26A2	287	191	5.57466044441e-05	0.1144	-4.3826	1.5497	ENSG00000155850.7
RP9	287	191	8.26371047465e-07	0.1559	0.892	0.5374	ENSG00000164610.8
TXLNG	287	190	1.89031898807e-06	0.1889	1.1175	0.6534	ENSG00000086712.12
CCND1	287	190	6.27523689686e-05	0.1189	1.6939	0.6216	ENSG00000110092.3
HDAC2	287	190	3.82622715405e-05	0.1996	0.8248	0.4411	ENSG00000196591.11
MOGAT2	287	190	7.37669410335e-06	0.1069	-3.3638	2.2879	ENSG00000166391.14
ASCL2	287	190	2.15038527485e-05	0.1815	3.0645	1.7996	ENSG00000183734.4
CEACAM7	287	190	7.68445335379e-05	0.109	-4.5032	2.0261	ENSG00000007306.14
