	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	geneId
MCM10	601.745237996	3.84861197997	0.244402543881	15.7470209551	7.19938263926e-56	4.55581578175e-53	ENSG00000065328.16
ERCC6L	326.155699559	3.19803092912	0.203348679585	15.7268340057	9.90409645479e-56	6.0715206298e-53	ENSG00000186871.6
SPARCL1	14596.5536245	-4.18540447029	0.2663403454	-15.7144966678	1.20333044284e-55	7.15325251431e-53	ENSG00000152583.12
MELK	1060.92169976	3.69463042442	0.235823944649	15.6669011279	2.54698313121e-55	1.46953435544e-52	ENSG00000165304.7
ZWINT	2584.20698215	3.07867035659	0.196930251622	15.6333033205	4.3182417703e-55	2.42031282308e-52	ENSG00000122952.16
STAT5B	2839.45122687	-1.98063394124	0.127128412196	-15.5797898126	9.98826293359e-55	5.44277094356e-52	ENSG00000173757.9
NCAPG	1322.2270181	3.30025821672	0.212553474873	15.5267196582	2.28787571441e-54	1.21300696999e-51	ENSG00000109805.9
NUF2	837.747875511	3.48007860113	0.226170528264	15.3869676471	2.00196857425e-53	1.03080784495e-50	ENSG00000143228.12
ESPL1	1145.31909992	3.44404839469	0.223850934197	15.3854546421	2.04931977128e-53	1.03080784495e-50	ENSG00000135476.11
SMTN	3806.65895803	-2.68784882737	0.174835671662	-15.373572234	2.46211266517e-53	1.16339039286e-50	ENSG00000183963.18
LYVE1	165.963119346	-3.95180077877	0.257037794661	-15.3743957537	2.43100776249e-53	1.16339039286e-50	ENSG00000133800.8
ASF1B	2013.88548591	3.35755337567	0.218408403849	15.372821359	2.49081900903e-53	1.16339039286e-50	ENSG00000105011.8
KIFC1	2451.01515818	3.31626280108	0.215829369019	15.365206395	2.80145081006e-53	1.27804791956e-50	ENSG00000237649.7
CENPA	581.241772804	3.70115845052	0.241022596529	15.356064136	3.22572770296e-53	1.43816137157e-50	ENSG00000115163.14
TTK	973.842496307	3.50141772926	0.228628963165	15.3148476063	6.08543444361e-53	2.65284372178e-50	ENSG00000112742.9
SKA3	645.810746983	3.11035653607	0.203179502064	15.3084169637	6.71791762956e-53	2.86489978563e-50	ENSG00000165480.15
EXO1	569.009435607	3.37743406311	0.220910195994	15.2887196895	9.09200153085e-53	3.7948466815e-50	ENSG00000174371.16
SYNPO2	3388.16728942	-4.60743781343	0.30166203538	-15.2735090037	1.14824335194e-52	4.69272704896e-50	ENSG00000172403.10
DIXDC1	829.087606619	-2.87186475537	0.188513785975	-15.2342426339	2.09541182373e-52	8.38891709104e-50	ENSG00000150764.13
FBXL22	193.076797876	-3.65488106805	0.240122950468	-15.2208735605	2.57075335117e-52	1.0086093698e-49	ENSG00000197361.6
FHL1	2888.817033	-4.60060214724	0.303554075034	-15.155791095	6.9375020208e-52	2.66848974788e-49	ENSG00000022267.16
DPP3	3466.96537519	2.04175196672	0.134748378519	15.1523305079	7.31268221864e-52	2.75870936698e-49	ENSG00000254986.7
CFL2	1422.02046971	-2.53529328867	0.167895813016	-15.1003961512	1.60963425224e-51	5.95777266533e-49	ENSG00000165410.14
KIF4A	1388.17012017	3.28039321507	0.217948941543	15.0512004869	3.39025796582e-51	1.23160537992e-48	ENSG00000090889.11
NDN	979.511238908	-3.8026469231	0.252776797746	-15.0434967015	3.80887969822e-51	1.35852350982e-48	ENSG00000182636.5
OIP5	326.743577153	3.19816683342	0.212717061087	15.034839317	4.34100391433e-51	1.52066917478e-48	ENSG00000104147.8
TACC3	4944.28575455	3.10519972618	0.206896328745	15.0084815184	6.46099268978e-51	2.22360164203e-48	ENSG00000013810.18
CEP55	1347.26232581	3.35197264579	0.223395468604	15.0046581819	6.84426245127e-51	2.29541112767e-48	ENSG00000138180.15
GSG2	172.855477169	3.23670039336	0.215737318429	15.0029694303	7.02067939339e-51	2.29541112767e-48	ENSG00000177602.5
KPNA2	8314.48509027	2.64542547526	0.176315258915	15.0039508295	6.91761298838e-51	2.29541112767e-48	ENSG00000182481.8
BIRC5	3414.00482381	3.9628392173	0.264285344548	14.9945477457	7.97037398356e-51	2.56319387599e-48	ENSG00000089685.14
TCEAL4	5661.65704832	-1.8079531694	0.120614693935	-14.9894934889	8.60066161451e-51	2.7212770789e-48	ENSG00000133142.17
TGFB1I1	1881.70703705	-3.46696604296	0.231518786892	-14.9748799633	1.07161140138e-50	3.33679378744e-48	ENSG00000140682.18
CDC45	788.864785554	3.52120276508	0.23526225451	14.9671385765	1.20390741852e-50	3.69016434829e-48	ENSG00000093009.9
CNRIP1	378.188445514	-3.35207259687	0.223999706104	-14.9646294416	1.25018315407e-50	3.71588529294e-48	ENSG00000119865.8
KIF11	1868.25784784	2.87822092702	0.192330870684	14.9649451322	1.24426489395e-50	3.71588529294e-48	ENSG00000138160.5
RAD54L	791.357608677	3.56905789569	0.238664386341	14.9542960741	1.46017516926e-50	4.2265510975e-48	ENSG00000085999.11
SOCS2	826.762277069	-3.33704022471	0.223152602208	-14.9540726467	1.46508372651e-50	4.2265510975e-48	ENSG00000120833.13
SORBS1	1615.39808865	-3.72910314669	0.250504305234	-14.8863834624	4.04041469244e-50	1.14870746408e-47	ENSG00000095637.20
CDK1	2544.14420805	2.75473297289	0.186178544298	14.7961892348	1.55019991213e-49	4.34432452518e-47	ENSG00000170312.15
SPC25	407.795661094	3.2936298949	0.222731587427	14.7874395946	1.76542805184e-49	4.87780311169e-47	ENSG00000152253.8
DLGAP5	1201.04734482	3.67958511648	0.249051019674	14.774423013	2.14183541651e-49	5.83560907857e-47	ENSG00000126787.12
TROAP	1599.90368968	3.57253320399	0.241902125254	14.768506892	2.33835999748e-49	6.28378192748e-47	ENSG00000135451.12
MND1	382.483554489	3.42454900561	0.232495924898	14.7295012036	4.16770590919e-49	1.10483630839e-46	ENSG00000121211.7
SKA1	484.694795992	3.2576270328	0.221489155122	14.7078398986	5.74109386314e-49	1.50164051084e-46	ENSG00000154839.9
PLCL1	144.092033649	-3.86105933984	0.262538496613	-14.7066407009	5.8437192421e-49	1.50837158384e-46	ENSG00000115896.15
FAM83D	926.202470187	3.63895458284	0.24765743885	14.6935000206	7.09522630506e-49	1.80762408346e-46	ENSG00000101447.13
LMOD1	3326.36226547	-5.01082136431	0.34199584434	-14.6517024907	1.31381933032e-48	3.30425561576e-46	ENSG00000163431.12
CDC25C	451.559181945	3.57978844294	0.245326588767	14.5919301325	3.16125586396e-48	7.84991851689e-46	ENSG00000158402.18
UBE2T	1162.7844004	2.79583967013	0.191750689436	14.5805977457	3.73234358624e-48	9.15217301641e-46	ENSG00000077152.9
HJURP	1157.68986463	3.32596289448	0.228272114495	14.570167284	4.3482494989e-48	1.05308161012e-45	ENSG00000123485.11
ECE2	1055.93619748	3.04695653891	0.209245037535	14.5616669088	4.92422703455e-48	1.17803124069e-45	ENSG00000145194.17
KIF18A	472.114011441	3.0696702109	0.210843258371	14.5590152354	5.11898932377e-48	1.20987004294e-45	ENSG00000121621.6
DEPDC1B	555.286465943	3.470946316	0.238469513914	14.5550945235	5.42109535315e-48	1.26601937551e-45	ENSG00000035499.12
EME1	311.953563039	2.80486309822	0.19282337843	14.5462812708	6.16653370766e-48	1.42316343227e-45	ENSG00000154920.14
BLM	576.1271295	2.62397992716	0.180800831059	14.5130966035	1.00097794031e-47	2.26673316057e-45	ENSG00000197299.10
FOXM1	2939.39168741	3.53730354906	0.24373676649	14.5128024795	1.00528003757e-47	2.26673316057e-45	ENSG00000111206.12
MRGPRF	1254.61805639	-4.24280540819	0.292554069678	-14.5026367702	1.16583971436e-47	2.59889519053e-45	ENSG00000172935.8
UBE2C	3910.4122216	3.83686731048	0.264757242407	14.4920202205	1.36080811252e-47	2.9994351397e-45	ENSG00000175063.16
ORC1	425.688231283	2.9821088016	0.205937490626	14.4806503786	1.60570614284e-47	3.499904156e-45	ENSG00000085840.12
CENPF	4775.81426186	3.26530035569	0.22552657247	14.478561528	1.65525036542e-47	3.56824685918e-45	ENSG00000117724.12
ORC6	703.509992892	2.74711029356	0.190128132523	14.4487312693	2.5534611638e-47	5.44470083155e-45	ENSG00000091651.8
C16orf59	762.920935401	3.15512832272	0.218459941273	14.4425943921	2.79134027023e-47	5.8879271055e-45	ENSG00000162062.14
PTTG1	2554.49149012	3.5951768978	0.248987442348	14.439189639	2.93269882067e-47	6.12029284734e-45	ENSG00000164611.12
EZH2	1263.89786043	2.55379079317	0.176876891037	14.4382388123	2.97343261685e-47	6.13998185733e-45	ENSG00000106462.10
CENPU	965.259047683	2.73964708945	0.189808875475	14.4337143487	3.17511095106e-47	6.48814078405e-45	ENSG00000151725.11
TK1	4146.51503024	3.33795014846	0.231467432937	14.4208198368	3.82768628023e-47	7.74100224323e-45	ENSG00000167900.11
SDC1	7215.23858417	3.38067714342	0.234496690292	14.416737137	4.0609159495e-47	8.12887634503e-45	ENSG00000115884.10
CKS2	2609.47522667	2.62272521658	0.181987961937	14.4115313379	4.37892561846e-47	8.67690746033e-45	ENSG00000123975.4
RAD51	578.081762807	2.8878771156	0.200435283638	14.4080276845	4.60678921502e-47	9.0371384031e-45	ENSG00000051180.16
ANTXR2	2015.78715159	-3.36680560549	0.233737710847	-14.404203726	4.86897022038e-47	9.4568899815e-45	ENSG00000163297.16
CCNA2	1487.03980269	2.75479049404	0.191511810226	14.3844418304	6.47987692077e-47	1.23456781201e-44	ENSG00000145386.9
RNFT2	415.372760084	2.88250824245	0.200391030485	14.3844174835	6.48215754893e-47	1.23456781201e-44	ENSG00000135119.14
GPRASP1	486.647298098	-3.73744493833	0.260430229892	-14.351041121	1.04949793044e-46	1.97961547129e-44	ENSG00000198932.12
CDH13	689.282022286	-3.75516811379	0.261937943442	-14.3360983309	1.30170732089e-46	2.4319611918e-44	ENSG00000140945.15
NUP210	5365.1974692	2.52981696054	0.176573204546	14.3272982277	1.47757960038e-46	2.73449802081e-44	ENSG00000132182.11
TUBA1C	11885.653209	2.35856379966	0.16487654064	14.305029633	2.03551093226e-46	3.73183345403e-44	ENSG00000167553.14
CCNF	1145.70733776	2.59702109692	0.181615265515	14.2995749259	2.20150116665e-46	3.99878225797e-44	ENSG00000162063.12
GINS1	978.191432425	2.61679337444	0.183011469752	14.2985211691	2.23508707221e-46	4.0225415684e-44	ENSG00000101003.9
MYBL2	4729.42549259	4.15399246841	0.290590700356	14.2949945174	2.35124315041e-46	4.19312153468e-44	ENSG00000101057.15
CCNE1	1844.20041416	4.14944739256	0.290363830525	14.2905105813	2.50764157486e-46	4.43174817784e-44	ENSG00000105173.13
HMGB3	5522.52971409	2.33768535534	0.163819761534	14.2698617887	3.37246332019e-46	5.90692972788e-44	ENSG00000029993.14
STIL	774.16823262	2.62477369991	0.184200097184	14.2495782578	4.5099662987e-46	7.82938131695e-44	ENSG00000123473.15
PDE2A	428.739750528	-4.22485054984	0.296587766981	-14.244857746	4.82529553725e-46	8.30331776791e-44	ENSG00000186642.15
RASL12	731.929485614	-3.53211848415	0.248023803786	-14.2410463441	5.09583032494e-46	8.69260030299e-44	ENSG00000103710.10
LDB2	990.209204474	-3.3268537627	0.233710457018	-14.2349375597	5.56125810589e-46	9.40475864339e-44	ENSG00000169744.12
RERG	908.358476929	-4.73834494839	0.333278064875	-14.2173921652	7.14669102995e-46	1.19826186269e-43	ENSG00000134533.6
MRVI1	1521.3942416	-3.77531702048	0.265833080969	-14.201832995	8.92470813976e-46	1.48369491168e-43	ENSG00000072952.18
FANCI	1962.07851388	2.09933192311	0.147941891024	14.1902466474	1.05287766317e-45	1.73565555616e-43	ENSG00000140525.17
ZCCHC24	1235.13151729	-3.1743104343	0.224190945435	-14.1589591325	1.64411294531e-45	2.68771363735e-43	ENSG00000165424.6
HN1	7708.76679493	2.96785857145	0.209868805044	14.1414945915	2.10760115163e-45	3.41692659435e-43	ENSG00000189159.15
CALD1	9702.31305746	-2.89253429568	0.204555788127	-14.1405644014	2.13564645316e-45	3.43401446489e-43	ENSG00000122786.19
MYCT1	295.441364853	-3.14712886183	0.222616567729	-14.1369930097	2.24681719532e-45	3.58339942444e-43	ENSG00000120279.6
POLQ	500.311797672	3.26734973088	0.231659615953	14.1040971575	3.58346009899e-45	5.66909167434e-43	ENSG00000051341.13
CAV1	3258.90714862	-3.39665306605	0.241001450877	-14.093911276	4.1398310998e-45	6.49688533478e-43	ENSG00000105974.11
TICRR	550.689379474	2.77110829351	0.196686207505	14.0889812696	4.43919178987e-45	6.91139883665e-43	ENSG00000140534.13
DEPDC1	666.399058971	3.46289386085	0.245878145423	14.0837806259	4.77835403882e-45	7.38086387241e-43	ENSG00000024526.16
KLF2	997.97899128	-3.77124929619	0.267956538051	-14.0741081506	5.47917553301e-45	8.39726456493e-43	ENSG00000127528.5
ECT2	2918.67998359	2.96111344226	0.210410429258	14.0730355083	5.56293593369e-45	8.45954373731e-43	ENSG00000114346.13
SYTL4	789.330956257	-3.08068005813	0.219465522023	-14.0371937685	9.22955352618e-45	1.3927396271e-42	ENSG00000102362.15
FANCD2	1112.28128321	2.25053363591	0.160535040979	14.0189557506	1.19357986235e-44	1.78736306562e-42	ENSG00000144554.10
KIAA1462	1300.90325585	-3.29705628557	0.235298107738	-14.0122515955	1.31179108675e-44	1.94950043552e-42	ENSG00000165757.8
TPM1	10542.2420578	-2.70774982461	0.193414077471	-13.9997556539	1.5640755716e-44	2.30695266828e-42	ENSG00000140416.19
MSRB3	1375.28965826	-3.93319016723	0.281114338717	-13.9914249312	1.75852898063e-44	2.57440768754e-42	ENSG00000174099.10
CDC25A	667.473899231	2.84464349045	0.203412239353	13.9846230468	1.93499354833e-44	2.811760625e-42	ENSG00000164045.11
AQP1	4311.22801414	-3.25003015352	0.233426019468	-13.9231700087	4.58125611624e-44	6.60812509061e-42	ENSG00000240583.10
PRR11	556.734572008	2.7807576551	0.200004410938	13.9034816385	6.03336409936e-44	8.63916084212e-42	ENSG00000068489.12
KIF18B	816.794658622	3.38605398941	0.243781030408	13.8897353242	7.31049577712e-44	1.0392028671e-41	ENSG00000186185.13
TBC1D2B	1527.3947485	-1.92895649423	0.139492243657	-13.8284139939	1.71765951799e-43	2.42412422766e-41	ENSG00000167202.11
JSRP1	980.059262406	5.91001870793	0.427599701566	13.8213817416	1.89399104255e-43	2.63506541006e-41	ENSG00000167476.10
SHCBP1	557.856640249	2.81607865339	0.203745137872	13.8215747517	1.88891909572e-43	2.63506541006e-41	ENSG00000171241.8
ABCC9	372.519671899	-3.99030480709	0.289329423042	-13.791562452	2.86487056891e-43	3.95775816551e-41	ENSG00000069431.10
DIAPH3	607.599224381	3.3238916951	0.241536514598	13.7614459687	4.34743778385e-43	5.96389419621e-41	ENSG00000139734.17
EZH1	1501.72575104	-1.64418623967	0.119483124272	-13.7608239631	4.3850055606e-43	5.97365653349e-41	ENSG00000108799.12
RRM2	2759.33641826	3.39997207186	0.24725598848	13.7508178983	5.03569949251e-43	6.81278047894e-41	ENSG00000171848.13
TBC1D7	1320.62979037	2.14539069694	0.156462207569	13.711877969	8.61975524828e-43	1.1581762925e-40	ENSG00000145979.17
MKI67	4713.60103913	3.20753801398	0.234240270411	13.693367107	1.1123287958e-42	1.4843914277e-40	ENSG00000148773.12
pk	3639.2611225	-2.48033954216	0.181296505226	-13.6811216469	1.31646194383e-42	1.74493472649e-40	ENSG00000091436.16
DSTN	15544.6138813	-1.65267766339	0.121025254466	-13.6556429539	1.86832989809e-42	2.45980051079e-40	ENSG00000125868.15
TSHZ3	553.795197186	-3.67738983767	0.269444693766	-13.6480321296	2.07403986878e-42	2.71242934039e-40	ENSG00000121297.6
GTSE1	862.758449503	3.11560332231	0.228335195021	13.6448668021	2.16608922109e-42	2.77726616014e-40	ENSG00000075218.18
RACGAP1	1809.41034253	2.19775707981	0.161068413432	13.644867004	2.16608322446e-42	2.77726616014e-40	ENSG00000161800.12
KLF9	1448.93305065	-2.76781885245	0.202835258535	-13.6456495406	2.14295540744e-42	2.77726616014e-40	ENSG00000119138.4
NEXN	609.21978746	-3.85742764786	0.283630162809	-13.6002024949	3.99326304575e-42	5.08674293302e-40	ENSG00000162614.18
RECQL4	2259.03214206	3.2005957901	0.235380639948	13.5975320265	4.14174979419e-42	5.24185198145e-40	ENSG00000160957.12
AIM1L	293.26688737	4.33441194893	0.319092826386	13.5835455721	5.01393022487e-42	6.30501725778e-40	ENSG00000176092.13
DPT	933.090062475	-6.12194107577	0.450934980671	-13.5761059536	5.54996079294e-42	6.93462298567e-40	ENSG00000143196.4
CACNA1H	984.480208406	-3.96771914006	0.292387871041	-13.5700537985	6.0277778502e-42	7.48398215743e-40	ENSG00000196557.10
PKMYT1	1794.95793028	3.49311668739	0.257469821296	13.5670917462	6.27632892025e-42	7.74356883199e-40	ENSG00000127564.16
FANCA	1026.54796471	2.47580610027	0.182849958865	13.5400965668	9.06696481294e-42	1.1116665546e-39	ENSG00000187741.14
KCNMB1	688.723857762	-4.46421920993	0.329770982546	-13.5373318036	9.41468729585e-42	1.14712994213e-39	ENSG00000145936.8
ROBO4	812.633424269	-2.54630039483	0.188106039016	-13.5365159362	9.51981021231e-42	1.1527784996e-39	ENSG00000154133.14
CDCA3	1159.33985058	3.0106790272	0.222441121358	13.5347232958	9.75490701348e-42	1.17400006677e-39	ENSG00000111665.11
TACR2	178.972233931	-3.92735126055	0.290575568956	-13.5157655362	1.26235675894e-41	1.50997881343e-39	ENSG00000075073.14
ASPM	1236.59171742	3.45436266763	0.25580708553	13.5037802431	1.48553755499e-41	1.7555295311e-39	ENSG00000066279.16
UHRF1	1760.59876609	3.13033518371	0.231807690274	13.5040178348	1.48075319806e-41	1.7555295311e-39	ENSG00000276043.4
LMNB1	3922.63009665	2.51049366685	0.185960756098	13.5001261532	1.56108609173e-41	1.83376202764e-39	ENSG00000113368.11
ACTA2	28268.2850278	-4.25529382622	0.315528094352	-13.48625971	1.88419572022e-41	2.20013496688e-39	ENSG00000107796.12
IQGAP3	1452.9006255	3.22628425726	0.239468749771	13.4726734087	2.2651348063e-41	2.6292987867e-39	ENSG00000183856.10
AURKB	1506.27265448	3.5018366887	0.260420315397	13.4468644789	3.21206292667e-41	3.7065316725e-39	ENSG00000178999.12
RCC2	14531.7603463	1.56849761635	0.116739451194	13.4358830738	3.72596820759e-41	4.27440458061e-39	ENSG00000179051.13
FBXO32	2810.63475793	-3.3962392058	0.253227159478	-13.4118283868	5.15520026303e-41	5.87962578836e-39	ENSG00000156804.7
OLFML2A	1273.47978643	-3.11883319907	0.232725182386	-13.4013567723	5.93678211271e-41	6.73189911589e-39	ENSG00000185585.19
ENPEP	468.448530822	-3.29381649744	0.245906192441	-13.3946057427	6.50203915201e-41	7.33048862328e-39	ENSG00000138792.9
FAM136A	3741.26133098	1.53440036455	0.114681488215	13.379669103	7.9500508105e-41	8.91177981426e-39	ENSG00000035141.7
BUB1B	1336.9462657	3.13954522463	0.234948649268	13.3626868442	9.98922851713e-41	1.1134016808e-38	ENSG00000156970.12
ABRACL	2850.05799333	2.27541510604	0.170346293237	13.3575850863	1.06978762858e-40	1.18565106835e-38	ENSG00000146386.7
CRISPLD2	1487.51936317	-2.97662734232	0.223020916203	-13.3468528109	1.23559773524e-40	1.36172588608e-38	ENSG00000103196.11
TACC1	2782.13407483	-3.08257314913	0.231520932401	-13.3144468501	1.90780178912e-40	2.09080154732e-38	ENSG00000147526.19
GSTM5	413.155280307	-5.0319231909	0.377951265057	-13.3136826256	1.92742205614e-40	2.10056880418e-38	ENSG00000134201.10
TEF	1023.91479195	-2.13254142302	0.160394594548	-13.295594088	2.45515393092e-40	2.66092567198e-38	ENSG00000167074.14
RHOJ	525.493450263	-2.87043944257	0.216123619823	-13.281470322	2.96514140402e-40	3.1959988419e-38	ENSG00000126785.12
E2F2	519.490086218	3.21112039266	0.241942406527	13.2722511889	3.35352684753e-40	3.59487082885e-38	ENSG00000007968.6
CLIC2	404.260524441	-2.61157233944	0.19681343365	-13.2692788851	3.48922213066e-40	3.72000383354e-38	ENSG00000155962.12
SAPCD2	2287.96740425	3.0540916577	0.230280638164	13.2624769588	3.82064563011e-40	4.05133001762e-38	ENSG00000186193.8
EDNRA	992.255558933	-3.40993212819	0.257166284873	-13.2596391081	3.96800700586e-40	4.16545654137e-38	ENSG00000151617.15
KCNJ8	288.203036303	-2.67720400346	0.201907036324	-13.2595874428	3.97074156719e-40	4.16545654137e-38	ENSG00000121361.3
TOP2A	5922.59576429	3.16806712747	0.238959576759	13.2577533424	4.06904124181e-40	4.24587138514e-38	ENSG00000131747.14
PBK	923.841343498	3.39583244271	0.256410696509	13.2437237953	4.90549649519e-40	5.09159390192e-38	ENSG00000168078.9
KIF14	493.574745523	3.26661476993	0.247000159248	13.2251524852	6.28097257022e-40	6.48493889001e-38	ENSG00000118193.11
FAM72D	169.235198346	3.02135832572	0.228472200834	13.2241835755	6.36243265126e-40	6.53465137799e-38	ENSG00000215784.5
HSPB7	552.842168117	-4.72863432122	0.357946972295	-13.2104325144	7.63842634725e-40	7.80432341948e-38	ENSG00000173641.17
JAZF1	927.209405765	-2.56860518475	0.194810977471	-13.1851152235	1.06890555022e-39	1.08646218542e-37	ENSG00000153814.11
DCN	13589.1325657	-4.17382797625	0.316661779447	-13.1807128209	1.13315069608e-39	1.14582562912e-37	ENSG00000011465.16
CXorf36	847.982704874	-3.12549028334	0.237180940621	-13.1776620632	1.17990907283e-39	1.18698852726e-37	ENSG00000147113.16
FEN1	2774.80089001	2.25707094144	0.171324791111	13.1742226376	1.2349286147e-39	1.23599972626e-37	ENSG00000168496.3
DTL	891.926326555	2.43205925538	0.184789104832	13.1612697491	1.46601255227e-39	1.45983595116e-37	ENSG00000143476.17
ARHGAP11A	1139.64871794	2.62811975093	0.200076188827	13.1355948268	2.05867357104e-39	2.03025146423e-37	ENSG00000198826.10
LGI4	185.863728279	-3.75918591055	0.286183844708	-13.1355629609	2.05954040568e-39	2.03025146423e-37	ENSG00000153902.13
FLT4	545.395183561	-2.5967380204	0.19777032042	-13.1300693395	2.21453659812e-39	2.17212822226e-37	ENSG00000037280.15
TRPC4	124.875990093	-3.82773982551	0.291679039076	-13.123122723	2.42723276712e-39	2.368906726e-37	ENSG00000133107.14
CNN1	8086.01020563	-5.35719109231	0.408664692501	-13.1090137969	2.92375575549e-39	2.83937211166e-37	ENSG00000130176.7
SYNM	604.741941653	-3.42929420343	0.261607832908	-13.1085302963	2.94245295743e-39	2.84345318552e-37	ENSG00000182253.14
TNS2	2574.31021458	-2.523226776	0.192531346772	-13.105537453	3.06086215457e-39	2.94337906305e-37	ENSG00000111077.17
MEF2C	741.903760586	-2.70700899882	0.20675555217	-13.0927995423	3.62014495975e-39	3.46421383782e-37	ENSG00000081189.13
CDKN2A	2589.3488249	4.81276654386	0.367693274952	13.089079599	3.80186813295e-39	3.62044889146e-37	ENSG00000147889.16
EMCN	576.645142974	-3.53952688484	0.270498567362	-13.0851964185	4.00124526544e-39	3.79190475228e-37	ENSG00000164035.9
MMRN2	1130.43356984	-2.63321381181	0.201318612454	-13.0798329062	4.29383028979e-39	4.04961869206e-37	ENSG00000173269.13
CDT1	1339.12523567	3.0793952523	0.235594370681	13.0707505591	4.83857489724e-39	4.54154659135e-37	ENSG00000167513.8
MAD2L1	1528.15122395	2.48423708118	0.190197689887	13.0613420314	5.47539472929e-39	5.1148008764e-37	ENSG00000164109.13
NUDT5	3025.40489191	1.43646418736	0.110031662311	13.0550075968	5.95040977783e-39	5.53218903373e-37	ENSG00000165609.12
DBNDD1	2139.61708426	2.61458758385	0.200281443463	13.0545673061	5.98491017499e-39	5.53801806146e-37	ENSG00000003249.13
PSD	1141.09525606	-3.34127955423	0.256055685337	-13.0490348216	6.43575568675e-39	5.92724034305e-37	ENSG00000059915.16
SAP30L	1402.7500544	-1.22740188644	0.0943301038897	-13.0117728681	1.04880284e-38	9.61418939827e-37	ENSG00000164576.11
