	num_samples	pval_counts	pval	pval_std	fc	fc_std	gene_id
AOX1	19	19	5.26993338682e-12	0.0002	-6.5135	1.3868	ENSG00000138356.13
CYP11B1	19	19	7.72733847681e-05	0.0002	-5.5628	0.4317	ENSG00000160882.11
NAA50	19	19	1.27322583068e-13	0.0002	1.2678	0.4114	ENSG00000121579.12
ADAM33	19	19	5.69778241034e-12	0.0	-5.9506	1.206	ENSG00000149451.17
LCN6	19	19	4.52771272859e-08	0.0	-6.7497	1.5944	ENSG00000267206.5
CLPS	19	19	7.40031077412e-06	0.0	-5.9955	0.4821	ENSG00000137392.9
PDIA6	19	19	2.92977059648e-14	0.0	1.6986	0.3965	ENSG00000143870.12
HIF3A	19	19	1.65166788775e-15	0.0	-6.7697	2.5843	ENSG00000124440.15
CELA3A	19	19	1.09210581801e-07	0.0	-6.7096	0.4132	ENSG00000142789.19
PIGU	19	19	4.6814839776e-19	0.0	1.7465	0.425	ENSG00000101464.10
SMARCA4	19	19	7.69622602543e-22	0.0	1.2101	0.3566	ENSG00000127616.17
LCN10	19	19	3.23675355002e-10	0.0002	-6.5925	1.7396	ENSG00000187922.13
DCTPP1	19	19	3.82527961306e-12	0.0	1.9188	0.4611	ENSG00000179958.8
MYO15B	19	19	1.16168552534e-12	0.0	-3.5316	1.1184	ENSG00000266714.6
ILF2	19	19	1.60885704874e-13	0.0	1.597	0.4181	ENSG00000143621.16
RBM24	19	19	2.74879102382e-20	0.0	-4.3272	1.2182	ENSG00000112183.14
MIS18A	19	19	3.90112303846e-22	0.0001	2.3911	0.6053	ENSG00000159055.3
PER1	19	19	1.89279843382e-17	0.0001	-3.4594	0.8582	ENSG00000179094.13
SNRPG	19	19	3.33492309161e-12	0.0	2.2298	0.5086	ENSG00000143977.13
DENR	19	19	1.56271264465e-10	0.0001	1.2107	0.2549	ENSG00000139726.10
TSTA3	19	19	2.53663957812e-17	0.0	1.8169	0.5821	ENSG00000104522.15
AMY2A	19	19	6.63972470675e-05	0.0001	-5.5674	0.6663	ENSG00000243480.7
CPA1	19	19	2.31151585225e-09	0.0	-6.7787	0.928	ENSG00000091704.9
GINS1	19	19	1.60951187141e-07	0.0001	4.3324	0.5436	ENSG00000101003.9
BOLA2B	19	19	2.53255191562e-13	0.0001	2.409	0.8163	ENSG00000169627.7
CALCOCO1	19	19	6.64913144931e-19	0.0	-2.4176	0.5618	ENSG00000012822.15
SNRPD3	19	19	2.89416460574e-23	0.0	1.2237	0.5633	ENSG00000100028.11
C16orf59	19	19	1.54472531722e-13	0.0002	3.6417	1.1101	ENSG00000162062.14
SYNGAP1	19	19	1.70113928613e-22	0.0	-1.9743	0.4145	ENSG00000197283.12
ZBTB16	19	19	1.71723418481e-20	0.0	-7.3191	2.0187	ENSG00000109906.13
RPN1	19	19	1.07259904418e-15	0.0	1.89	0.4848	ENSG00000163902.11
SSR3	19	19	2.49450095916e-24	0.0001	1.4327	0.4895	ENSG00000114850.6
GP2	19	19	1.85962169002e-07	0.0	-6.5611	0.4424	ENSG00000169347.16
BRCA1	19	19	4.02305185468e-08	0.0001	2.061	0.5496	ENSG00000012048.19
KANSL1L	19	19	2.53825079648e-11	0.0	-1.8997	0.6202	ENSG00000144445.15
SRRM2	19	19	1.70044365438e-15	0.0	-1.6239	0.5421	ENSG00000167978.16
RPS6KA2	19	19	1.5930298931e-10	0.0001	-2.2881	0.7123	ENSG00000071242.11
CPB1	19	19	3.65922631977e-07	0.0	-5.8835	1.3827	ENSG00000153002.11
PRELP	19	19	3.9131822076e-08	0.0002	-5.5576	1.5475	ENSG00000188783.5
SCARA5	19	19	1.58721079098e-21	0.0	-8.4465	2.3523	ENSG00000168079.16
RNASEH2A	19	19	2.39681233174e-28	0.0	2.5868	0.6015	ENSG00000104889.4
SLC25A27	19	19	2.36849970963e-22	0.0	-5.0098	1.731	ENSG00000153291.15
PNPLA7	19	19	8.3007595692e-23	0.0001	-4.5279	1.1421	ENSG00000130653.15
RNPC3	19	19	1.78722167889e-21	0.0	-2.7122	1.1044	ENSG00000185946.15
BOLA2	19	19	2.1025505121e-11	0.0002	2.2161	0.7284	ENSG00000183336.7
SLC52A2	19	19	8.93013664615e-11	0.0	1.8755	0.3854	ENSG00000185803.8
COPZ1	19	19	1.33921252972e-07	0.0002	1.2203	0.281	ENSG00000111481.9
SNRPB	19	19	8.09396861512e-10	0.0002	1.7923	0.5708	ENSG00000125835.17
RAB10	19	19	1.55493897067e-18	0.0	0.988	0.5215	ENSG00000084733.10
CALR	19	19	5.51273262924e-09	0.0002	2.3171	0.4135	ENSG00000179218.13
CYP17A1	19	19	1.58589192995e-05	0.0	-5.2645	0.654	ENSG00000148795.5
MCM2	19	19	2.0280015118e-14	0.0001	3.228	0.7946	ENSG00000073111.13
CTRB1	19	19	4.52324667974e-07	0.0	-6.4687	0.3635	ENSG00000168925.10
SRPX	19	19	7.14443353404e-09	0.0001	-3.6999	1.1103	ENSG00000101955.14
PSENEN	19	19	2.18106698716e-10	0.0001	1.7259	0.7355	ENSG00000205155.7
DMTF1	19	19	3.03812285971e-10	0.0002	-1.4503	0.4677	ENSG00000135164.18
LY6G5B	19	19	6.86264152926e-10	0.0003	-2.7223	0.7958	ENSG00000240053.8
RIC3	19	19	1.70093740532e-37	0.0	-5.4696	1.8244	ENSG00000166405.14
MAD2L1	19	19	3.71541352391e-17	0.0001	3.0055	0.8592	ENSG00000164109.13
NPR2	19	19	5.39415006487e-09	0.0	-2.6557	0.5404	ENSG00000159899.14
LENG8	19	19	1.94816820529e-28	0.0	-2.8251	0.5461	ENSG00000167615.16
PNLIP	19	19	1.20607334209e-07	0.0	-6.6453	0.3743	ENSG00000175535.6
CORO6	19	18	3.11895189483e-08	0.0003	-5.3615	1.0231	ENSG00000167549.18
TMED2	19	18	8.6950994016e-20	0.0185	1.4053	0.4364	ENSG00000086598.10
FAM160B2	19	18	1.69336751227e-12	0.0012	-1.5023	0.5539	ENSG00000158863.21
CFD	19	18	3.2922875295e-17	0.001	-5.851	1.4524	ENSG00000197766.7
WDHD1	19	18	1.91581950633e-10	0.0003	2.8043	0.7062	ENSG00000198554.11
OTX1	19	18	2.01416293274e-06	0.0004	6.3196	0.9444	ENSG00000115507.9
AUNIP	19	18	6.96983981249e-08	0.0237	3.7305	0.7415	ENSG00000127423.10
SNRPF	19	18	9.06126948944e-17	0.0007	2.281	0.6334	ENSG00000139343.10
PPIA	19	18	4.75238364454e-07	0.005	1.4459	0.4825	ENSG00000196262.13
MMP12	19	18	1.39251967672e-20	0.0034	5.4411	2.1451	ENSG00000262406.2
AK2	19	18	5.78650814899e-11	0.0108	1.0133	0.2474	ENSG00000004455.16
DPY19L2	19	18	2.31097689136e-08	0.0078	-3.8184	1.2619	ENSG00000177990.11
SORCS1	19	18	9.02430546122e-08	0.0392	-5.9354	2.0259	ENSG00000108018.15
TMEM208	19	18	2.16905246928e-09	0.0014	1.6533	0.6201	ENSG00000168701.18
CREBRF	19	18	8.5328521356e-10	0.0003	-1.9126	0.5853	ENSG00000164463.12
BBIP1	19	18	1.04780851478e-09	0.0541	-1.2348	0.4132	ENSG00000214413.7
CARF	19	18	4.27948444922e-10	0.0005	-2.4064	0.5801	ENSG00000138380.17
RD3	19	18	2.63648617266e-05	0.0005	-5.1443	1.1528	ENSG00000198570.5
LIPF	19	18	1.2395252689e-06	0.0003	-6.4656	1.0324	ENSG00000182333.14
FEN1	19	18	4.89271909804e-10	0.003	2.9119	0.7547	ENSG00000168496.3
PID1	19	18	1.06746838138e-10	0.0003	-3.9082	1.2017	ENSG00000153823.18
ADGRD1	19	18	7.32018071333e-10	0.0864	-5.0481	1.9656	ENSG00000111452.12
YWHAE	19	18	8.7038937338e-25	0.0006	1.4545	0.4499	ENSG00000108953.16
CHAF1B	19	18	1.51200287014e-09	0.012	2.418	0.7755	ENSG00000159259.7
PSME1	19	18	5.22491848223e-13	0.0003	1.3113	0.5547	ENSG00000092010.14
HLF	19	18	7.6075059069e-14	0.041	-5.6386	1.888	ENSG00000108924.13
PSMB2	19	18	9.17315932221e-10	0.0051	1.3351	0.3506	ENSG00000126067.11
TRIM52	19	18	9.65172160551e-17	0.0071	-1.4957	0.5082	ENSG00000183718.5
ADH1B	19	18	2.4945106204e-26	0.0056	-8.5503	3.3119	ENSG00000196616.12
KLF9	19	18	2.44967011778e-11	0.0175	-3.0055	0.7609	ENSG00000119138.4
UBAP1L	19	18	3.53272151111e-14	0.0098	-2.4909	0.8459	ENSG00000246922.8
CEP85L	19	18	4.03115013283e-13	0.0057	-2.4156	0.6833	ENSG00000111860.13
RASAL1	19	18	2.18997658506e-06	0.08	5.1378	1.4212	ENSG00000111344.11
HAND2	19	18	1.34492684796e-13	0.1851	-4.7328	1.8104	ENSG00000164107.8
FKBP3	19	18	5.00386841855e-08	0.0011	1.0539	0.3709	ENSG00000100442.10
ADHFE1	19	18	2.77259166027e-11	0.0194	-4.8115	1.544	ENSG00000147576.15
PSMG3	19	18	1.39746623298e-06	0.0044	1.8444	0.4844	ENSG00000157778.8
PDIA3	19	18	2.97244807476e-12	0.0036	1.8572	0.4375	ENSG00000167004.12
PHYHD1	19	18	3.1194389383e-21	0.0003	-3.6145	1.4231	ENSG00000175287.18
IRAK3	19	18	7.88747915914e-11	0.0006	-2.6739	1.0387	ENSG00000090376.8
PDE2A	19	18	1.86886456242e-15	0.005	-3.9853	0.9941	ENSG00000186642.15
PGA3	19	18	5.38756432919e-13	0.0005	-7.6166	1.6344	ENSG00000229859.8
TSN	19	18	2.69195680038e-06	0.0097	0.9743	0.2733	ENSG00000211460.11
RASL11A	19	18	2.20394749879e-07	0.1445	-3.1436	0.9272	ENSG00000122035.6
PLEKHH2	19	18	4.81227711752e-17	0.0706	-3.6483	1.1865	ENSG00000152527.13
FDPS	19	18	3.87903924917e-12	0.0105	1.3858	0.6061	ENSG00000160752.14
IFFO1	19	18	2.17962358799e-07	0.0004	-2.9428	0.973	ENSG00000010295.19
GPR17	19	18	4.87487240457e-09	0.0004	-5.7566	1.2563	ENSG00000144230.16
SLIT2	19	18	2.41416833996e-22	0.0252	-4.0754	1.6506	ENSG00000145147.19
COX6B1	19	18	1.16803420362e-05	0.0286	1.3033	0.7349	ENSG00000126267.8
N4BP2L2	19	18	1.17994384237e-08	0.0722	-1.2748	0.4256	ENSG00000244754.8
ROMO1	19	18	2.44670566234e-15	0.0003	1.7969	0.7108	ENSG00000125995.15
ASXL3	19	18	3.03428834459e-08	0.0423	-3.8216	1.5803	ENSG00000141431.9
CCDC43	19	18	1.14069214673e-07	0.0991	1.3062	0.4157	ENSG00000180329.13
MROH7	19	18	8.76516893468e-11	0.0421	-5.1906	1.5341	ENSG00000184313.19
PGA4	19	18	5.1791495486e-09	0.0892	-7.2542	1.5632	ENSG00000229183.8
ZNF418	19	18	2.92031154021e-19	0.0005	-3.2148	1.4505	ENSG00000196724.12
TK1	19	18	2.18826317779e-07	0.0029	4.9658	0.8331	ENSG00000167900.11
LAMA2	19	18	1.16951901801e-11	0.0003	-2.9987	0.9131	ENSG00000196569.11
CLN6	19	18	2.76914295828e-10	0.0814	1.6499	0.6118	ENSG00000128973.11
SNRNP40	19	18	1.13398932983e-07	0.1348	1.203	0.4133	ENSG00000060688.12
CISD2	19	18	1.89655181497e-11	0.0005	1.3714	0.3462	ENSG00000145354.9
SOX10	19	18	2.86095508975e-10	0.0444	-7.5499	2.3653	ENSG00000100146.16
PEG3	19	18	2.77272361091e-19	0.0103	-4.4442	1.2189	ENSG00000198300.12
TTN	19	18	2.15142993081e-16	0.0487	-2.3193	1.0339	ENSG00000155657.23
PGA5	19	18	4.91367158741e-06	0.058	-5.7553	1.2418	ENSG00000256713.7
CSGALNACT1	19	18	9.53662062791e-08	0.0072	-3.1991	0.9089	ENSG00000147408.14
ZNF540	19	18	7.93664209109e-11	0.0011	-3.1701	1.0129	ENSG00000171817.16
KLHDC1	19	18	1.56751369839e-11	0.0003	-2.7882	0.9069	ENSG00000197776.7
FAM107A	19	18	1.90450099818e-17	0.0622	-6.3909	1.9871	ENSG00000168309.16
SLC35B1	19	18	1.20080461133e-08	0.0382	1.2131	0.3811	ENSG00000121073.13
TOR3A	19	18	9.69646820667e-17	0.0003	1.5949	0.42	ENSG00000186283.13
FP325317.1	19	18	8.09027112877e-05	0.0026	-5.4409	1.1728	ENSG00000277737.2
SLC25A39	19	18	2.82126983475e-09	0.0022	1.4108	0.397	ENSG00000013306.15
VTA1	19	18	6.09243580932e-08	0.0196	1.1882	0.2735	ENSG00000009844.15
RECK	19	18	7.28748751527e-11	0.0144	-2.4028	0.7784	ENSG00000122707.11
TCF21	19	18	2.46965340088e-07	0.1923	-3.3438	1.5322	ENSG00000118526.6
GPR146	19	18	2.71334636629e-15	0.0077	-3.4783	0.9825	ENSG00000164849.8
EIF2AK1	19	18	2.24453757417e-07	0.0015	1.4737	0.3431	ENSG00000086232.12
LUC7L3	19	18	8.04846693766e-07	0.0177	-1.2533	0.3481	ENSG00000108848.15
EZH1	19	18	2.5037969943e-07	0.0077	-1.7916	0.4969	ENSG00000108799.12
SNRPD1	19	18	2.82508141913e-08	0.0004	1.8322	0.4896	ENSG00000167088.10
SNX4	19	18	3.86467609389e-07	0.0265	0.8354	0.535	ENSG00000114520.10
RP5-966M1.6	19	18	6.07535310188e-07	0.0027	-2.7641	1.0553	ENSG00000243696.4
BTAF1	19	18	3.63532645896e-05	0.0009	-1.5838	0.6016	ENSG00000095564.13
CDCA4	19	18	3.18812838417e-08	0.0072	2.338	0.6241	ENSG00000170779.10
MTFR2	19	17	1.09824605235e-07	0.1228	3.4771	1.0451	ENSG00000146410.11
STX16	19	17	5.27979498147e-15	0.0041	-1.2809	0.4534	ENSG00000124222.21
CCNB1	19	17	3.33691497635e-07	0.0099	3.8753	0.833	ENSG00000134057.14
UBAC2	19	17	4.93392530807e-08	0.1531	1.2447	0.4577	ENSG00000134882.15
SF3B6	19	17	2.75448285948e-13	0.0073	1.4125	0.4788	ENSG00000115128.6
H3F3A	19	17	1.36829407962e-07	0.0008	1.7187	0.5023	ENSG00000163041.9
SCN7A	19	17	2.25519084857e-08	0.1729	-5.6746	2.2055	ENSG00000136546.13
FGF13	19	17	5.97056547061e-07	0.0158	-2.8244	1.6153	ENSG00000129682.13
TTC14	19	17	1.14020659982e-09	0.1153	-1.8767	0.6165	ENSG00000163728.10
PRR11	19	17	1.43643905156e-05	0.0082	4.0864	0.8503	ENSG00000068489.12
CRIPAK	19	17	1.58145850447e-11	0.0017	-1.8864	0.6619	ENSG00000179979.8
REG1A	19	17	3.50011787898e-07	0.2067	-6.3152	2.1389	ENSG00000115386.5
GABBR1	19	17	1.07194708028e-22	0.0782	-3.4927	1.5114	ENSG00000204681.10
NUP93	19	17	2.8104790243e-08	0.1859	1.3916	0.4938	ENSG00000102900.12
TACC3	19	17	1.47131495384e-06	0.0117	2.7379	0.633	ENSG00000013810.18
TMEM220	19	17	5.74208474415e-10	0.0148	-3.4376	1.0461	ENSG00000187824.8
ZNF471	19	17	4.83482715996e-14	0.0054	-3.8264	1.5311	ENSG00000196263.7
SIN3B	19	17	1.8919670235e-07	0.0092	-1.0242	0.2612	ENSG00000127511.9
FPGT-TNNI3K	19	17	1.90662340099e-10	0.0266	-3.5516	1.3595	ENSG00000259030.6
VIPR2	19	17	4.07776328938e-08	0.0115	-4.9006	1.8324	ENSG00000106018.13
RAD51	19	17	6.32632984683e-06	0.0205	3.9443	0.6967	ENSG00000051180.16
SNRPD2	19	17	3.04026213624e-08	0.0029	1.1993	0.5858	ENSG00000125743.10
ORC1	19	17	1.2597672176e-05	0.0182	3.7409	0.8172	ENSG00000085840.12
AURKA	19	17	1.52131533459e-05	0.0086	3.5389	0.6909	ENSG00000087586.17
C17orf49	19	17	2.77093203447e-13	0.002	1.5003	0.6062	ENSG00000258315.5
TRIP13	19	17	2.7961712819e-06	0.0106	3.7356	1.0703	ENSG00000071539.13
ADRA1D	19	17	2.08494584355e-05	0.0162	-3.5989	1.1865	ENSG00000171873.7
KRT6A	19	17	1.28826989288e-42	0.0897	5.792	5.3037	ENSG00000205420.10
ACTR2	19	17	1.14652743927e-19	0.0004	1.5143	0.3534	ENSG00000138071.13
TRAF5	19	17	2.84158878318e-06	0.0099	-2.1049	0.6285	ENSG00000082512.14
PDIA4	19	17	1.05147520512e-06	0.0011	2.1643	0.5397	ENSG00000155660.10
ERH	19	17	2.0777996565e-07	0.001	1.3675	0.3735	ENSG00000100632.10
MICU3	19	17	1.47480581293e-09	0.0035	-3.6682	1.3172	ENSG00000155970.11
CHEK1	19	17	1.07859243996e-11	0.0035	3.0506	0.7054	ENSG00000149554.12
ELANE	19	17	0.000260410785109	0.0614	-4.6258	1.2721	ENSG00000197561.6
RP11-574K11.31	19	17	6.33004589849e-08	0.0025	-2.9706	0.6849	ENSG00000272916.5
C17orf53	19	17	1.09951447998e-08	0.0174	2.8224	0.6925	ENSG00000125319.14
HDGF	19	17	6.55002782396e-07	0.0788	1.673	0.4772	ENSG00000143321.18
TRAIP	19	17	5.91365586852e-14	0.0075	2.287	0.7424	ENSG00000183763.8
TMBIM4	19	17	2.20345143013e-06	0.0618	-6.3098	1.4068	ENSG00000282031.1
GARNL3	19	17	3.81456675289e-10	0.0644	-2.7939	1.1124	ENSG00000136895.18
MSS51	19	17	3.59060894011e-07	0.001	-2.7184	0.8966	ENSG00000166343.9
BCO2	19	17	4.81061997808e-06	0.0249	-3.0331	1.1931	ENSG00000197580.11
CELA2A	19	17	0.000255764212083	0.0013	-5.0536	0.8755	ENSG00000142615.7
SPEF2	19	17	1.77428612739e-09	0.1797	-3.6777	1.5696	ENSG00000152582.12
MFGE8	19	17	7.27079948926e-08	0.0013	-2.08	0.6081	ENSG00000140545.14
RTEL1-TNFRSF6B	19	17	1.57711270202e-09	0.0006	-2.1879	0.5695	ENSG00000026036.20
GLP2R	19	17	5.95760243923e-06	0.0048	-5.4849	1.3325	ENSG00000065325.12
EBP	19	17	1.20050295464e-11	0.0004	2.4534	0.6001	ENSG00000147155.10
CLCN6	19	17	1.42985861683e-07	0.006	-1.695	0.4163	ENSG00000011021.21
PPP4C	19	17	1.48912504192e-10	0.0021	1.7597	0.535	ENSG00000149923.13
PRDM5	19	17	1.18241000425e-09	0.1568	-2.1397	1.0355	ENSG00000138738.10
RBM6	19	17	2.70518525052e-10	0.1585	-1.5076	1.1622	ENSG00000004534.14
TSC22D3	19	17	2.00577667322e-05	0.0038	-2.6731	0.9385	ENSG00000157514.16
SNED1	19	17	2.20993219517e-07	0.003	-3.3483	0.7973	ENSG00000162804.13
PRSS1	19	17	7.29567377093e-09	0.0626	-6.093	3.1685	ENSG00000204983.12
FBLN5	19	17	1.47620334342e-06	0.0064	-3.254	0.9971	ENSG00000140092.14
ADRB3	19	17	1.02229319735e-09	0.0005	-5.4641	1.7545	ENSG00000188778.4
CDC25A	19	17	3.19242529079e-06	0.0162	3.9381	0.8344	ENSG00000164045.11
TPSG1	19	17	0.000157017551929	0.0009	-3.8036	1.3199	ENSG00000116176.6
CHRD	19	17	8.42017747429e-12	0.1671	-2.8062	1.2437	ENSG00000090539.15
RP11-793H13.10	19	17	1.77326103149e-10	0.0101	-2.091	0.706	ENSG00000267281.2
MRPL19	19	17	1.30050697606e-06	0.0284	1.3896	0.3844	ENSG00000115364.13
SNRNP70	19	17	2.63743667011e-14	0.0004	-1.2639	0.5352	ENSG00000104852.14
NCAPG	19	17	7.59840558366e-06	0.0022	4.6729	0.7665	ENSG00000109805.9
ERCC6L	19	17	8.08682612445e-08	0.0071	3.8491	0.8201	ENSG00000186871.6
ARHGAP6	19	17	3.23695498917e-23	0.1311	-4.6442	1.7246	ENSG00000047648.21
CKS1B	19	17	5.37108984955e-12	0.007	2.5423	0.8392	ENSG00000173207.12
FOXM1	19	17	7.25199822136e-08	0.0009	5.1486	0.9701	ENSG00000111206.12
SPARCL1	19	17	6.29589754072e-08	0.0053	-3.3941	1.0635	ENSG00000152583.12
ALB	19	17	4.56805860679e-05	0.009	-4.5124	1.3107	ENSG00000163631.16
BUD31	19	17	5.76632115843e-07	0.0058	1.1368	0.5439	ENSG00000106245.9
C1orf112	19	17	7.43584398581e-10	0.1522	1.5855	0.5753	ENSG00000000460.16
KLF15	19	17	3.34469065965e-11	0.0007	-4.2975	1.887	ENSG00000163884.3
MRPL17	19	17	1.4134068688e-06	0.0021	1.5649	0.4331	ENSG00000158042.8
CNRIP1	19	17	3.20239780619e-12	0.2218	-2.5027	1.0325	ENSG00000119865.8
ATP5J2	19	17	6.22210171126e-08	0.0004	1.6233	0.5172	ENSG00000241468.7
P4HB	19	17	5.33950687576e-08	0.0421	1.7991	0.6076	ENSG00000185624.14
PXK	19	17	1.35105435394e-05	0.0458	-1.2401	0.6288	ENSG00000168297.15
HNRNPL	19	17	9.82272677422e-07	0.0179	0.8495	0.2545	ENSG00000104824.16
ANGPTL1	19	17	3.69833767743e-09	0.0033	-6.0098	1.7663	ENSG00000116194.12
TUB	19	17	1.8915757065e-10	0.1872	-3.3294	1.2605	ENSG00000166402.8
NOVA1	19	17	1.41780569135e-18	0.077	-4.8336	2.178	ENSG00000139910.19
RAD51AP1	19	17	1.10929596691e-07	0.0144	3.2396	0.8165	ENSG00000111247.14
GTF2IRD2	19	17	3.7488129393e-11	0.1243	-1.857	0.6872	ENSG00000196275.13
SRP9	19	17	1.9516460422e-10	0.0348	1.0195	0.3825	ENSG00000143742.12
ISG15	19	17	2.24702796432e-07	0.0249	2.8105	1.4212	ENSG00000187608.8
HDAC2	19	17	2.4026171113e-10	0.0681	1.333	0.421	ENSG00000196591.11
ECHDC2	19	17	6.59638058394e-09	0.0165	-1.9329	0.8326	ENSG00000121310.16
LYVE1	19	17	1.03358873039e-05	0.0008	-4.849	1.1678	ENSG00000133800.8
OIP5	19	17	1.0175007904e-08	0.0228	4.476	0.9671	ENSG00000104147.8
NDUFC2	19	17	4.93273999071e-06	0.0304	1.2686	0.5456	ENSG00000151366.12
RGL1	19	17	3.20559959855e-13	0.1906	-1.7113	0.7196	ENSG00000143344.15
CKS2	19	17	6.65050307857e-08	0.0058	3.9214	0.7754	ENSG00000123975.4
PI16	19	17	2.629847316e-07	0.175	-5.9079	1.7781	ENSG00000164530.13
BTF3L4	19	17	1.34567225996e-10	0.0532	0.878	0.357	ENSG00000134717.17
CENPH	19	17	1.50014017588e-06	0.0206	2.4052	0.5232	ENSG00000153044.9
VMA21	19	17	5.37102480931e-12	0.2054	1.3004	0.4679	ENSG00000160131.13
ADAMTSL3	19	17	6.2883454117e-08	0.163	-4.209	2.094	ENSG00000156218.12
TGFBR3	19	17	1.24233958708e-06	0.0166	-2.951	1.1493	ENSG00000069702.10
RNF181	19	17	5.48151280683e-08	0.0931	1.0695	0.5831	ENSG00000168894.9
SSR1	19	17	7.6321591795e-36	0.0933	1.3102	0.6263	ENSG00000124783.12
PRRT2	19	17	1.46071006256e-09	0.0292	-4.4817	1.7402	ENSG00000167371.16
CENPN	19	17	2.96570149027e-05	0.1796	2.2929	0.7174	ENSG00000166451.13
MZF1	19	17	4.21176435767e-11	0.0368	-1.7119	0.6881	ENSG00000099326.8
MRPS12	19	17	5.07979277176e-07	0.0286	1.4724	0.742	ENSG00000128626.11
MAGOH	19	17	3.03552299193e-07	0.0328	1.3238	0.4156	ENSG00000162385.10
APBB3	19	17	7.97255773532e-11	0.239	-2.1698	0.8992	ENSG00000113108.17
LMNB2	19	17	4.72411754438e-14	0.0021	2.4743	0.6737	ENSG00000176619.10
MRPL30	19	17	1.9071918739e-11	0.0016	1.0138	0.3337	ENSG00000185414.19
LCLAT1	19	17	9.7705802623e-07	0.0713	1.4514	0.8346	ENSG00000172954.13
RACGAP1	19	17	5.47650217044e-13	0.004	2.4792	0.6428	ENSG00000161800.12
TMEM132C	19	17	1.20799601356e-09	0.0437	-6.9646	2.2351	ENSG00000181234.9
C7	19	17	6.42520496533e-15	0.0126	-6.0224	3.0009	ENSG00000112936.18
CAPN3	19	17	7.44159589301e-10	0.0133	-2.4844	1.1326	ENSG00000092529.22
TRMT112	19	17	7.9256644633e-12	0.0294	1.3864	0.5437	ENSG00000173113.6
AFF3	19	17	2.64097932406e-09	0.1094	-5.2129	1.6688	ENSG00000144218.18
CENPI	19	17	3.01999393718e-08	0.0335	2.5079	0.7179	ENSG00000102384.13
PRDM6	19	17	4.86758717912e-05	0.0027	-3.7633	1.1841	ENSG00000061455.10
MYCBP	19	17	5.49747292846e-13	0.0008	1.2079	0.3471	ENSG00000214114.8
MYO7B	19	17	4.36388423992e-06	0.0013	-3.8608	1.0663	ENSG00000169994.18
LGI4	19	17	7.67323813302e-08	0.0014	-4.3065	1.0651	ENSG00000153902.13
ABCC2	19	17	5.44104260994e-08	0.0008	-3.6203	2.7121	ENSG00000023839.10
MAMDC2	19	17	7.44405662934e-10	0.0066	-5.24	1.8545	ENSG00000165072.9
XPNPEP2	19	17	1.19964810779e-07	0.0454	-5.5402	1.9009	ENSG00000122121.10
