	num_samples	pval_counts	pval	pval_std	fc	fc_std	gene_id
SCUBE1	548	470	1.26075894579e-09	0.2358	-5.128	2.1097	ENSG00000159307.18
PVRL1	548	470	8.64285218259e-17	0.1986	4.954	1.7566	ENSG00000110400.10
LENG8	548	470	5.39573812435e-08	0.0544	-2.7559	0.9296	ENSG00000167615.16
CHRDL1	548	469	4.92805228702e-13	0.1876	-4.9061	2.5376	ENSG00000101938.14
USHBP1	548	468	2.0871916989e-07	0.1703	-4.1584	1.329	ENSG00000130307.11
HSPB6	548	467	8.5942960951e-10	0.191	-4.765	1.7869	ENSG00000004776.11
ADRA1A	548	467			-6.3396	2.0578	ENSG00000120907.17
TDRD10	548	466	3.91855803936e-10	0.1594	-4.6883	1.7498	ENSG00000163239.12
TEK	548	466	8.2146150561e-09	0.2288	-3.92	1.5907	ENSG00000120156.20
FERMT1	548	466			4.8091	1.6982	ENSG00000101311.15
ITGA10	548	466	3.06043002089e-07	0.0607	-4.9156	1.3565	ENSG00000143127.12
CDCA4	548	465			2.6714	1.0733	ENSG00000170779.10
VIP	548	465			-5.0211	1.4377	ENSG00000146469.12
KANK2	548	464	8.24270337643e-09	0.2162	-2.8703	1.0644	ENSG00000197256.10
A2M	548	464	8.31733516592e-11	0.2198	-3.9865	1.5894	ENSG00000175899.14
TMEM100	548	464	6.48902583828e-09	0.2108	-6.0382	2.4162	ENSG00000166292.11
FGFR4	548	464	3.97678457797e-08	0.1839	-4.1545	1.6231	ENSG00000160867.14
FHL1	548	464	7.63315216021e-09	0.2271	-4.4548	1.7258	ENSG00000022267.16
PRX	548	463	2.77676538857e-07	0.209	-4.274	1.5125	ENSG00000105227.14
AATK	548	463	5.2779594134e-09	0.2064	-3.6371	1.3764	ENSG00000181409.11
BTNL9	548	463	3.36065310327e-10	0.0921	-6.095	2.1671	ENSG00000165810.16
RSRC1	548	463	1.12498068643e-11	0.1777	1.8798	0.7722	ENSG00000174891.12
NOVA2	548	463	3.16448003467e-08	0.1736	-3.8487	1.2885	ENSG00000104967.6
RGL3	548	462	1.00653491484e-13	0.1291	-4.1177	1.8907	ENSG00000205517.12
PPP1R14A	548	462	2.70590041624e-08	0.1031	-4.1608	1.364	ENSG00000167641.10
ABCA8	548	461	2.92543293267e-10	0.2306	-4.8537	2.2349	ENSG00000141338.13
DES	548	461	3.70330088507e-09	0.1743	-5.8435	2.337	ENSG00000175084.11
EDNRB	548	461	4.33736534844e-08	0.2302	-4.1214	1.7723	ENSG00000136160.14
TBX4	548	460	1.1460476649e-09	0.1827	-4.2325	1.7325	ENSG00000121075.9
ADGRF5	548	460	5.19208761696e-12	0.2378	-3.7622	1.6357	ENSG00000069122.18
SH2D3C	548	460	2.98316784055e-07	0.2293	-3.227	1.1626	ENSG00000095370.19
IFFO1	548	459	6.16426139732e-08	0.0812	-3.0228	1.0415	ENSG00000010295.19
CACNA1H	548	459	1.80613229429e-08	0.0824	-3.7509	1.302	ENSG00000196557.10
CLCN6	548	458	1.49627874464e-07	0.0622	-1.9074	0.6475	ENSG00000011021.21
NOTCH4	548	458	1.0878146023e-07	0.1483	-3.5595	1.1287	ENSG00000204301.6
KRT16	548	458			8.6338	3.4354	ENSG00000186832.8
ADARB1	548	458	4.40373080869e-08	0.1503	-3.1465	1.1157	ENSG00000197381.15
MARC2	548	457	2.77180720603e-09	0.2228	-2.1041	0.9729	ENSG00000117791.15
SOD3	548	457	1.39924302417e-08	0.1506	-3.5924	1.3816	ENSG00000109610.5
ACTL6A	548	457	4.14657255807e-09	0.2489	2.3872	1.0374	ENSG00000136518.16
RP5-966M1.6	548	456	4.17396164921e-07	0.0611	-3.564	1.2226	ENSG00000243696.4
PHYKPL	548	456	1.086269854e-06	0.1059	-1.8105	0.576	ENSG00000175309.14
STARD9	548	456	4.54074260169e-07	0.1078	-4.0215	1.2941	ENSG00000159433.11
S1PR1	548	456	1.12316806905e-08	0.2254	-3.7233	1.4856	ENSG00000170989.8
ROBO4	548	456	3.80793982027e-07	0.2305	-3.6786	1.3578	ENSG00000154133.14
SLC11A1	548	456	6.29668307468e-07	0.0967	-4.5456	1.3288	ENSG00000018280.16
CACNB2	548	455			-3.3929	1.0837	ENSG00000165995.18
VIPR1	548	455	4.2420256822e-06	0.1515	-4.7114	1.5402	ENSG00000114812.12
FHOD1	548	455	2.65674722889e-08	0.1035	-2.6108	0.8259	ENSG00000135723.13
SYNE1	548	455	7.42864772489e-09	0.2259	-3.4193	1.4501	ENSG00000131018.22
EFNA3	548	455			3.3764	1.4694	ENSG00000143590.13
RBPMS	548	455	9.48984350006e-09	0.1361	-2.6516	1.0081	ENSG00000157110.15
RGCC	548	454	6.67570067829e-07	0.2204	-3.948	1.3124	ENSG00000102760.12
CCBE1	548	454	2.14253032764e-09	0.2211	-4.4194	2.0194	ENSG00000183287.13
SGCA	548	453	5.73688195262e-09	0.1945	-4.2124	1.9908	ENSG00000108823.15
DSG3	548	453			9.2155	3.6296	ENSG00000134757.4
GAB3	548	452	1.92282208726e-10	0.1141	-2.6659	1.1173	ENSG00000160219.11
NKTR	548	451	1.99956706911e-06	0.0523	-2.6257	0.7822	ENSG00000114857.17
KCNK3	548	449	1.23215170568e-08	0.2023	-4.9342	2.2739	ENSG00000171303.6
CLDN5	548	449	2.08151695167e-07	0.1391	-4.5307	1.5479	ENSG00000184113.9
TBX2	548	448	4.6573109009e-07	0.0963	-4.1218	1.1935	ENSG00000121068.13
SHE	548	448	1.44695846865e-09	0.2504	-3.5603	1.586	ENSG00000169291.9
PTPRB	548	448	5.98809532079e-07	0.2311	-3.5738	1.4002	ENSG00000127329.14
MICAL1	548	448	1.15666730556e-07	0.1201	-2.54	0.9235	ENSG00000135596.17
RCC2	548	447	1.48137267048e-07	0.2394	1.7558	0.7408	ENSG00000179051.13
DENND3	548	447	2.21943091469e-07	0.1663	-3.3789	1.1711	ENSG00000105339.10
TP63	548	445			6.7253	2.5401	ENSG00000073282.12
MYO7B	548	445	3.36426849148e-07	0.136	-4.8103	1.642	ENSG00000169994.18
ARHGEF10	548	445	2.62896653199e-07	0.1535	-2.6425	1.0054	ENSG00000104728.15
NTRK3	548	445	2.46283398728e-08	0.1316	-4.8777	2.0102	ENSG00000140538.16
ASPA	548	445	8.69344717133e-07	0.2066	-4.6256	1.7624	ENSG00000108381.10
PDE1C	548	444	6.27319454261e-07	0.2023	-4.0433	1.5419	ENSG00000154678.16
CKS1B	548	443	4.27978998517e-07	0.2463	2.517	1.0616	ENSG00000173207.12
SERPINB5	548	443			7.1828	2.6107	ENSG00000206075.13
FBLN5	548	443	6.20894620786e-07	0.1917	-3.6711	1.4231	ENSG00000140092.14
FAM107A	548	443	2.85096217674e-07	0.2318	-5.3391	2.1902	ENSG00000168309.16
SLC2A1	548	443	3.81241833059e-07	0.2363	4.6769	1.9017	ENSG00000117394.19
KRT6B	548	442			8.3879	3.4709	ENSG00000185479.5
PTPRM	548	441	2.63841711552e-07	0.2072	-3.0411	1.2156	ENSG00000173482.16
HSPA12B	548	441	4.46172219527e-06	0.2076	-3.4593	1.2294	ENSG00000132622.10
GRIA1	548	441	1.55722431831e-07	0.2229	-5.803	2.3031	ENSG00000155511.17
CDH5	548	440	8.65231765065e-07	0.2405	-3.4712	1.3695	ENSG00000179776.17
TNS1	548	440	9.78182324159e-08	0.2279	-2.86	1.3169	ENSG00000079308.16
MAMDC2	548	440	2.70430995292e-08	0.2238	-4.9017	2.178	ENSG00000165072.9
RS1	548	440			-5.3106	2.0864	ENSG00000102104.8
DLC1	548	439	8.20463602269e-08	0.2291	-3.4756	1.591	ENSG00000164741.14
GRK5	548	439	2.88489512877e-06	0.2199	-2.9575	1.1205	ENSG00000198873.11
CALML3	548	439			9.1968	3.8272	ENSG00000178363.4
CNRIP1	548	439	2.22491719872e-07	0.1912	-2.4922	1.1087	ENSG00000119865.8
GRASP	548	438	9.7695291072e-07	0.1498	-4.0557	1.2694	ENSG00000161835.10
CAPN3	548	438	1.92856351512e-06	0.1231	-3.3888	1.1991	ENSG00000092529.22
PIGX	548	437	1.86080208438e-12	0.233	2.0154	1.0619	ENSG00000163964.13
AGER	548	437	9.9644349684e-10	0.1822	-5.6923	2.644	ENSG00000204305.13
FAM83B	548	437			6.0523	2.2311	ENSG00000168143.8
FHL5	548	436	8.66604717859e-07	0.2361	-4.2229	1.8088	ENSG00000112214.10
GID8	548	436	8.86326189827e-09	0.1965	1.3482	0.5606	ENSG00000101193.7
PECAM1	548	436	1.06418492746e-06	0.246	-2.8893	1.2818	ENSG00000261371.5
RPL39L	548	435			3.2272	1.6187	ENSG00000163923.9
FZD4	548	435	1.13294373381e-05	0.1732	-3.3944	1.096	ENSG00000174804.3
ARHGEF15	548	435	1.007129646e-05	0.2347	-3.5596	1.3016	ENSG00000198844.10
ABLIM3	548	435	5.84139000383e-11	0.1974	-3.2103	1.4997	ENSG00000173210.19
YWHAZ	548	434	9.16842932236e-07	0.1768	1.7245	0.6546	ENSG00000164924.17
MYCT1	548	434	3.39238384124e-06	0.2396	-2.9109	1.289	ENSG00000120279.6
SLC24A4	548	434			-3.9327	1.5926	ENSG00000140090.17
CSNK2A1	548	434	5.49648498618e-10	0.2079	1.2268	0.5767	ENSG00000101266.16
ADAM33	548	433	2.37131759803e-06	0.071	-4.3546	1.4819	ENSG00000149451.17
CACNA1D	548	433	7.79502422757e-08	0.1563	-4.3	1.8598	ENSG00000157388.13
CLIC5	548	433	1.74986914962e-08	0.1715	-4.4237	2.3187	ENSG00000112782.15
DNHD1	548	432	4.33271901666e-07	0.0889	-2.617	1.048	ENSG00000179532.12
AQP1	548	431	1.17959408193e-08	0.247	-3.5285	1.7293	ENSG00000240583.10
SGPL1	548	431	7.31107704721e-07	0.1815	1.5072	0.5971	ENSG00000166224.16
ITGA8	548	431	4.5296662623e-07	0.2211	-4.1452	1.688	ENSG00000077943.7
SEMA3B	548	431	2.30298907783e-08	0.2002	-4.0158	1.5979	ENSG00000012171.17
GOLGA8N	548	431	3.70016381362e-07	0.1197	-2.4159	1.0418	ENSG00000232653.8
NR2F1	548	430	3.7670124018e-07	0.1707	-3.0189	1.2121	ENSG00000175745.11
LRCOL1	548	429			-4.9093	1.4375	ENSG00000204583.9
SLCO2A1	548	428	1.765552244e-07	0.1965	-4.0112	1.6467	ENSG00000174640.12
IRF6	548	428	2.39555832575e-06	0.2052	3.6332	1.2641	ENSG00000117595.10
GABRA3	548	428			6.7925	2.6201	ENSG00000011677.12
FGD5	548	428	6.93441321057e-09	0.2374	-2.6921	1.3448	ENSG00000154783.10
ANGPTL1	548	428	2.74265891744e-06	0.2084	-4.1798	1.8511	ENSG00000116194.12
ATP1A2	548	428	4.84631433548e-07	0.1815	-5.0737	2.1339	ENSG00000018625.14
OLA1	548	428	7.01851985078e-07	0.1859	1.7688	0.7361	ENSG00000138430.15
GJB5	548	428			5.7916	2.4166	ENSG00000189280.3
PRPS2	548	427	1.40332292681e-06	0.1418	1.723	0.7314	ENSG00000101911.12
STARD13	548	427	3.40079136655e-08	0.2388	-2.5618	1.2168	ENSG00000133121.20
HOXA10	548	427			4.9715	2.2234	ENSG00000253293.4
RASL12	548	427	3.29336010199e-06	0.169	-3.3002	1.1821	ENSG00000103710.10
PREX2	548	426	1.73653490875e-06	0.2275	-3.5628	1.4915	ENSG00000046889.18
MYZAP	548	426	2.42470552861e-06	0.2437	-4.3058	1.8444	ENSG00000263155.5
AUNIP	548	425			3.513	1.3292	ENSG00000127423.10
C7	548	425	8.71693473633e-08	0.2035	-4.558	2.6828	ENSG00000112936.18
SYNE3	548	425	1.11494986163e-08	0.2098	-2.6486	1.2385	ENSG00000176438.12
FIGF	548	425	1.74514975193e-06	0.258	-5.1993	2.086	ENSG00000165197.4
DAAM2	548	424	1.77908323188e-08	0.2179	-2.9411	1.3748	ENSG00000146122.16
AFF3	548	424	3.50167814142e-08	0.262	-4.2937	1.9406	ENSG00000144218.18
DPYSL2	548	424	2.66705565396e-08	0.1829	-2.2579	1.2289	ENSG00000092964.16
PGM5	548	424	1.85326481396e-07	0.253	-3.795	1.8894	ENSG00000154330.12
RBM5	548	423	1.18213804906e-05	0.0813	-1.8433	0.5021	ENSG00000003756.16
PRAME	548	423			7.3621	3.4936	ENSG00000185686.17
GMPS	548	423	3.73152275686e-09	0.2611	1.7657	0.8399	ENSG00000163655.15
RFWD3	548	423	1.35377110454e-07	0.2542	1.5644	0.7078	ENSG00000168411.13
DSC3	548	422			6.7277	2.723	ENSG00000134762.16
FAM162A	548	422	3.91271566487e-09	0.2518	1.9339	1.0143	ENSG00000114023.15
FOXF1	548	422	3.99635829424e-06	0.1775	-3.8194	1.3506	ENSG00000103241.6
CFLAR	548	422	5.3971932781e-06	0.138	-2.2404	0.739	ENSG00000003402.19
SVEP1	548	422	4.8191851313e-06	0.1936	-3.4237	1.3883	ENSG00000165124.17
FGR	548	422	1.02743642536e-06	0.1629	-3.439	1.3182	ENSG00000000938.12
WISP2	548	421	6.82366805838e-06	0.1625	-4.5518	1.8492	ENSG00000064205.10
UNG	548	421	1.54266594991e-06	0.2156	2.051	0.7596	ENSG00000076248.10
CELF6	548	421	4.15467189602e-06	0.092	-3.246	1.3978	ENSG00000140488.14
ABI3BP	548	421	1.00744670868e-07	0.25	-3.7609	1.8375	ENSG00000154175.16
F10	548	420	1.9780191585e-06	0.204	-3.7046	1.5041	ENSG00000126218.11
TRHDE	548	420			-5.3745	2.6001	ENSG00000072657.8
CELF2	548	420	1.23108908802e-08	0.2582	-2.6615	1.4002	ENSG00000048740.17
SLC39A6	548	420	5.04140536607e-07	0.1421	1.8139	0.737	ENSG00000141424.12
ACTN2	548	420	1.21918896833e-06	0.1691	-5.0496	1.9255	ENSG00000077522.12
MYL3	548	420			-3.7051	1.5147	ENSG00000160808.9
RHNO1	548	420			2.2649	0.7497	ENSG00000171792.10
LGI4	548	420	2.52773102731e-05	0.0963	-3.9641	1.1519	ENSG00000153902.13
CLEC3B	548	420	4.14567234646e-06	0.2425	-4.2636	1.826	ENSG00000163815.5
LCNL1	548	420			-4.7082	1.6685	ENSG00000214402.6
EPAS1	548	419	5.36892759467e-06	0.2198	-3.3844	1.3492	ENSG00000116016.13
KIAA0141	548	419	2.04330316473e-06	0.1087	-1.5374	0.5177	ENSG00000081791.8
GRHL3	548	419			5.9881	2.4116	ENSG00000158055.15
NXF3	548	419	3.11118047836e-06	0.1858	-5.0705	1.9393	ENSG00000147206.16
KRT5	548	418			7.5514	3.187	ENSG00000186081.11
KRT6A	548	418			8.0047	3.341	ENSG00000205420.10
DCUN1D1	548	418	5.69423854369e-09	0.2342	1.6705	0.9801	ENSG00000043093.13
GBA2	548	418	7.16877937322e-07	0.1111	-1.6215	0.645	ENSG00000070610.14
ECSCR	548	418	8.85524874976e-06	0.2442	-2.7314	1.2483	ENSG00000249751.3
GORASP1	548	418	7.4807888592e-06	0.1615	-1.1991	0.3981	ENSG00000114745.13
NCAPD2	548	417	2.2605993352e-06	0.2221	2.2617	0.927	ENSG00000010292.12
LYVE1	548	417	9.53659060202e-06	0.2177	-4.1222	1.7106	ENSG00000133800.8
SLC6A8	548	417	3.22308936697e-09	0.2115	3.4153	1.7834	ENSG00000130821.15
GYPC	548	417	2.20366031488e-07	0.245	-2.5611	1.3194	ENSG00000136732.14
ADAMTSL4	548	417	5.20800206647e-08	0.2109	-3.1944	1.4587	ENSG00000143382.13
ARHGEF17	548	416	2.27796009863e-06	0.1231	-2.4056	0.9233	ENSG00000110237.3
PFN2	548	416	4.26337708118e-08	0.2505	3.0217	1.5364	ENSG00000070087.13
CSTA	548	416			3.1835	2.1029	ENSG00000121552.3
GGTLC1	548	416	2.7614517257e-07	0.2337	-5.4913	2.7897	ENSG00000149435.12
FAT2	548	416			5.5204	2.7347	ENSG00000086570.12
PKNOX2	548	416	8.32048959266e-06	0.2128	-3.6089	1.5853	ENSG00000165495.15
GJB2	548	415			6.1634	2.593	ENSG00000165474.5
BCL11A	548	415			3.5667	1.6029	ENSG00000119866.20
CCDC69	548	415	5.09072797653e-08	0.2621	-2.3269	1.2952	ENSG00000198624.12
ABCA12	548	415			6.1405	2.394	ENSG00000144452.14
RAI2	548	414	7.63753690623e-07	0.236	-2.9292	1.3149	ENSG00000131831.17
CACNA1C	548	414	8.55980728805e-07	0.1495	-2.8429	1.2744	ENSG00000151067.20
WBSCR17	548	414	3.02707938695e-07	0.168	-3.8206	1.8062	ENSG00000185274.11
PYGM	548	414			-3.3421	1.1557	ENSG00000068976.13
LYPD3	548	413			4.8993	2.2457	ENSG00000124466.8
APBB1	548	413	7.07218802118e-07	0.2427	-2.2054	1.1029	ENSG00000166313.18
ITIH3	548	413			-3.6439	1.543	ENSG00000162267.12
ITIH4	548	412	4.57542581325e-06	0.1231	-3.2367	1.2795	ENSG00000055955.15
TMTC3	548	412	4.40690023898e-07	0.2395	1.9537	0.8704	ENSG00000139324.11
RASGRP4	548	412	5.98925667251e-06	0.1847	-3.5684	1.3478	ENSG00000171777.15
CSE1L	548	411	2.91442343509e-06	0.2431	1.731	0.6956	ENSG00000124207.16
VENTX	548	410			-3.5585	1.3191	ENSG00000151650.7
FXYD1	548	410	9.13911862273e-06	0.2548	-3.982	1.8104	ENSG00000266964.5
TNNC1	548	410	5.54870228552e-07	0.1998	-4.4649	2.3558	ENSG00000114854.7
RSPO1	548	409			-4.4892	1.9093	ENSG00000169218.13
CLNS1A	548	409	1.80691220502e-07	0.2152	1.4498	0.6727	ENSG00000074201.8
ZBTB16	548	409	4.81861423237e-06	0.1924	-5.3562	2.2323	ENSG00000109906.13
COX7A1	548	409	3.02265069559e-06	0.2104	-2.6772	1.2209	ENSG00000161281.10
COL4A3	548	408	1.81323692335e-07	0.2398	-4.4862	2.1606	ENSG00000169031.18
XXYLT1	548	408			2.3429	1.0715	ENSG00000173950.15
PKHD1L1	548	407	1.67466683294e-05	0.1709	-4.9659	2.0164	ENSG00000205038.11
NEIL1	548	407	2.94592019991e-06	0.1207	-2.5332	1.0667	ENSG00000140398.13
COL17A1	548	407			6.0673	2.7917	ENSG00000065618.16
TSPAN4	548	407	1.73421993503e-07	0.2474	-2.1097	1.1163	ENSG00000214063.10
TMEM110-MUSTN1	548	407	2.29158609862e-05	0.0766	-3.0682	0.9629	ENSG00000248592.7
JUP	548	407	5.28635621526e-07	0.228	2.5488	1.0746	ENSG00000173801.16
LPL	548	407	9.09730331771e-07	0.256	-3.9899	1.9053	ENSG00000175445.14
STAMBP	548	406	9.80429421219e-07	0.2116	1.1293	0.5234	ENSG00000124356.15
ITGB4	548	406	2.9632610989e-06	0.2294	3.2921	1.467	ENSG00000132470.13
ATG16L2	548	406	1.10682823244e-05	0.0765	-3.1521	1.0045	ENSG00000168010.10
TMEM132C	548	406			-5.3687	2.1191	ENSG00000181234.9
GATA2	548	406	3.99191656416e-06	0.1593	-3.4399	1.4166	ENSG00000179348.11
IL18R1	548	406	3.92783223372e-05	0.0905	-3.5666	1.1734	ENSG00000115604.10
PTDSS1	548	406	8.03232853294e-08	0.1931	1.6237	0.8744	ENSG00000156471.12
POU6F1	548	405	1.5973342519e-05	0.0845	-2.3552	0.8102	ENSG00000184271.15
IGF2BP3	548	405			5.2355	2.4522	ENSG00000136231.13
RGN	548	405	8.56529302998e-07	0.1935	-4.0789	1.7932	ENSG00000130988.12
HIF3A	548	405	3.29848685503e-07	0.1402	-4.9303	2.1986	ENSG00000124440.15
PHACTR3	548	405	3.32988366917e-08	0.2089	-3.9519	2.0849	ENSG00000087495.16
RNPC3	548	403	2.06892851311e-05	0.0733	-2.4512	0.6883	ENSG00000185946.15
SORBS1	548	403	1.12951879519e-05	0.1794	-3.6402	1.331	ENSG00000095637.20
CERS3	548	403			6.2952	3.2444	ENSG00000154227.13
PAPSS2	548	403	1.86271114107e-07	0.2488	-2.6604	1.4275	ENSG00000198682.12
CSF3R	548	403	8.0786631931e-06	0.1377	-4.171	1.6213	ENSG00000119535.17
HN1	548	402	6.04687862612e-06	0.1964	2.2172	0.8472	ENSG00000189159.15
LDB3	548	402	3.11092581096e-05	0.165	-3.9028	1.3559	ENSG00000122367.19
WSB1	548	402	1.3094971445e-05	0.1168	-2.3157	0.7402	ENSG00000109046.14
GJB3	548	402			4.9241	2.1411	ENSG00000188910.7
SLC25A27	548	401	7.91894155689e-06	0.1011	-3.4691	1.4264	ENSG00000153291.15
FAM193B	548	401	1.54857636261e-05	0.1065	-2.5064	0.8038	ENSG00000146067.15
TNFRSF14	548	401	9.31219395245e-06	0.1102	-2.2922	0.9333	ENSG00000157873.17
TGFBR2	548	401	4.20462297427e-07	0.2033	-2.2825	1.2545	ENSG00000163513.17
PARL	548	401	1.29487138706e-06	0.2185	1.6158	0.8509	ENSG00000175193.12
TMEM117	548	401			2.4704	1.2203	ENSG00000139173.9
RNF7	548	401	1.71513146124e-07	0.2582	1.2322	0.7458	ENSG00000114125.13
TMPRSS11E	548	400			6.4362	3.0591	ENSG00000087128.9
ATOH8	548	400	7.20825742746e-07	0.2453	-4.2819	2.0249	ENSG00000168874.12
CCDC68	548	400	5.17638392496e-07	0.2251	-3.3978	1.7427	ENSG00000166510.13
AOX1	548	400	1.86122030303e-05	0.1594	-4.1367	1.6569	ENSG00000138356.13
BMPER	548	400	5.03596211074e-06	0.2239	-3.7585	1.8624	ENSG00000164619.8
MYOCD	548	400	6.03432413146e-06	0.2027	-4.7547	2.0252	ENSG00000141052.17
GDF10	548	400	4.40339147567e-06	0.2554	-5.1497	2.304	ENSG00000266524.2
PPP2R2C	548	400			5.6442	2.714	ENSG00000074211.13
EPOR	548	399	8.46738584621e-06	0.1564	-2.6082	0.909	ENSG00000187266.13
MAP3K3	548	399	9.039427391e-06	0.2101	-1.6843	0.6235	ENSG00000198909.7
METAP1	548	399	3.81339537967e-07	0.251	1.4547	0.7198	ENSG00000164024.11
GPM6A	548	399	1.82528900485e-06	0.1828	-4.5375	2.6087	ENSG00000150625.16
OPA1	548	398	5.85260369055e-07	0.253	1.4985	0.7406	ENSG00000198836.8
MOCS1	548	398	9.06885297802e-06	0.1347	-2.6563	1.0657	ENSG00000124615.17
MYBPC3	548	398			-3.7309	1.1769	ENSG00000134571.10
LHFP	548	397	7.65558028917e-06	0.202	-2.5714	1.0226	ENSG00000183722.7
PSMD10	548	397	8.09358313361e-06	0.1769	1.2898	0.6616	ENSG00000101843.18
KIAA1456	548	396	1.05755374596e-07	0.1709	-3.6855	1.8142	ENSG00000250305.8
MUSTN1	548	396	1.3406705246e-05	0.2002	-4.6109	2.0405	ENSG00000272573.5
FERMT2	548	396	8.6316632811e-06	0.2283	-2.2291	1.115	ENSG00000073712.13
LIMCH1	548	395	4.0679496442e-06	0.2376	-3.1394	1.6724	ENSG00000064042.17
MAP3K12	548	395	2.95776219344e-05	0.0844	-2.4239	0.7386	ENSG00000139625.12
RSPO2	548	395			-4.7164	2.2528	ENSG00000147655.10
RBMS2	548	395	2.38605947325e-05	0.1906	-2.4917	0.9111	ENSG00000076067.11
PEG3	548	394			-2.9172	1.7159	ENSG00000198300.12
TTLL3	548	394	9.50346805441e-06	0.115	-2.857	1.0516	ENSG00000214021.15
LDB2	548	394	5.15215213407e-05	0.2389	-3.4264	1.2826	ENSG00000169744.12
TMEM255B	548	394	3.92057777825e-05	0.1581	-2.9576	0.9869	ENSG00000184497.12
BHMT2	548	394			-3.0496	1.7264	ENSG00000132840.9
UBAP1L	548	394	9.76734148577e-06	0.1026	-2.4621	1.0241	ENSG00000246922.8
CFD	548	393	4.22156989593e-05	0.1783	-4.0425	1.4106	ENSG00000197766.7
ENG	548	393	1.60801663022e-05	0.2208	-2.7423	1.0876	ENSG00000106991.13
SUMO2	548	393	1.95001765914e-06	0.174	1.2284	0.5549	ENSG00000188612.11
CD300LG	548	393	4.22279370229e-05	0.2419	-5.389	2.1154	ENSG00000161649.12
RAMP3	548	392	6.72426218002e-05	0.23	-3.5903	1.3642	ENSG00000122679.8
PKDCC	548	392	2.03013094148e-06	0.1752	-3.0087	1.5745	ENSG00000162878.12
SLIT3	548	392	3.51108878213e-06	0.2418	-3.5978	1.7845	ENSG00000184347.14
NISCH	548	392	4.40652583602e-05	0.1058	-1.7088	0.5785	ENSG00000010322.15
ME3	548	391	1.48019313275e-07	0.1559	-2.3571	1.309	ENSG00000151376.16
ADGRB3	548	391			-3.7674	1.9606	ENSG00000135298.13
GABBR1	548	391	1.22668242738e-05	0.0991	-2.5155	1.0942	ENSG00000204681.10
RGS11	548	390	1.67598724056e-05	0.1286	-3.6671	1.4915	ENSG00000076344.15
